"","x"
"2620","YIL038C"
"2621","YIL039W"
"2622","YIL040W"
"2623","YIL041W"
"2624","YIL042C"
"2625","YIL043C"
"2626","YIL044C"
"2627","YIL045W"
"2628","YIL046W"
"2629","YIL047C"
"2630","YIL047C"
"2631","YIL048W"
"2632","YIL049W"
"2633","YIL050W"
"2634","YIL051C"
"2635","YIL052C"
"2636","YIL053W"
"2637","YIL055C"
"2638","YIL056W"
"2639","YIL057C"
"2640","YIL058W"
"2641","YIL061C"
"2642","YIL062C"
"2643","YIL063C"
"2644","YIL064W"
"2645","YIL065C"
"2646","YIL066C"
"2647","YIL067C"
"2648","YIL068C"
"2649","YIL069C"
"2650","YIL070C"
"2651","YIL071C"
"2652","YIL071W-A"
"2653","YIL072W"
"2654","YIL073C"
"2655","YIL074C"
"2656","YIL075C"
"2657","YIL076W"
"2658","YIL077C"
"2659","YIL078W"
"2660","YIL079C"
"2661","YIL083C"
"2662","YIL084C"
"2663","YIL085C"
"2664","YIL086C"
"2665","YIL087C"
"2666","YIL088C"
"2667","YIL089W"
"2668","YIL090W"
"2669","YIL091C"
"2670","YIL092W"
"2671","YIL093C"
"2672","YIL094C"
"2673","YIL095W"
"2674","YIL096C"
"2675","YIL097W"
"2676","YIL098C"
"2677","YIL099W"
"2678","YIL101C"
"2679","YIL102C"
"2680","YIL102C-A"
"2681","YIL103W"
"2682","YIL104C"
"2683","YIL105C"
"2684","YIL106W"
"2685","YIL107C"
"2686","YIL108W"
"2687","YIL109C"
"2688","YIL110W"
"2689","YIL111W"
"2690","YIL112W"
"2691","YIL113W"
"2692","YIL114C"
"2693","YIL115C"
"2694","YIL116W"
"2695","YIL117C"
"2696","YIL118W"
"2697","YIL119C"
"2698","YIL120W"
"2699","YIL121W"
"2700","YIL122W"
"2701","YIL123W"
"2702","YIL124W"
"2703","YIL125W"
"2704","YIL126W"
"2705","YIL127C"
"2706","YIL128W"
"2707","YIL129C"
"2708","YIL130W"
"2709","YIL131C"
"2710","YIL132C"
"2711","YIL133C"
"2712","YIL134W"
"2713","YIL135C"
"2714","YIL136W"
"2715","YIL137C"
"2716","YIL138C"
"2717","YIL139C"
"2718","YIL140W"
"2719","YIL140W"
"2720","YIL142W"
"2721","YIL143C"
"2722","YIL144W"
"2723","YIL145C"
"2724","YIL146C"
"2725","YIL147C"
"2726","YIL148W"
"2727","YIL149C"
"2728","YIL150C"
"2729","YIL151C"
"2730","YIL152W"
"2731","YIL153W"
"2732","YIL154C"
"2733","YIL155C"
"2734","YIL156W"
"2735","YIL157C"
"2736","YIL158W"
"2737","YIL159W"
"2738","YIL160C"
"2739","YIL161W"
"2740","YIL162W"
"2741","YIL163C"
"2742","YIL164C"
"2743","YIL165C"
"2744","YIL166C"
"2745","YIL167W"
"2746","YIL168W"
"2747","YIL169C"
"2748","YIL170W"
"2749","YIR001C"
"2750","YIR002C"
"2751","YIR003W"
"2752","YIR004W"
"2753","YIR005W"
"2754","YIR006C"
"2755","YIR007W"
"2756","YIR008C"
"2757","YIR009W"
"2758","YIR010W"
"2759","YIR011C"
"2760","YIR012W"
"2761","YIR014W"
"2762","YIR015W"
"2763","YIR016W"
"2764","YIR018C-A"
"2765","YIR018W"
"2766","YIR019C"
"2767","YIR021W"
"2768","YIR022W"
"2769","YIR023W"
"2770","YIR024C"
"2771","YIR025W"
"2772","YIR026C"
"2773","YIR027C"
"2774","YIR028W"
"2775","YIR029W"
"2776","YIR030C"
"2777","YIR031C"
"2778","YIR032C"
"2779","YIR033W"
"2780","YIR034C"
"2781","YIR035C"
"2782","YIR036C"
"2783","YIR037W"
"2784","YIR038C"
"2785","YIR039C"
"2786","YIR042C"
"2787","YIR043C"
"2788","YJL001W"
"2789","YJL002C"
"2790","YJL003W"
"2791","YJL004C"
"2792","YJL005W"
"2793","YJL006C"
"2794","YJL008C"
"2795","YJL009W"
"2796","YJL010C"
"2797","YJL011C"
"2798","YJL012C"
"2799","YJL013C"
"2800","YJL014W"
"2801","YJL016W"
"2802","YJL019W"
"2803","YJL020C"
"2804","YJL023C"
"2805","YJL024C"
"2806","YJL025W"
"2807","YJL026W"
"2808","YJL029C"
"2809","YJL030W"
"2810","YJL031C"
"2811","YJL033W"
"2812","YJL034W"
"2813","YJL035C"
"2814","YJL036W"
"2815","YJL037W"
"2816","YJL038C"
"2817","YJL039C"
"2818","YJL041W"
"2819","YJL042W"
"2820","YJL043W"
"2821","YJL044C"
"2822","YJL045W"
"2823","YJL046W"
"2824","YJL047C"
"2825","YJL048C"
"2826","YJL049W"
"2827","YJL050W"
"2828","YJL051W"
"2829","YJL052W"
"2830","YJL053W"
"2831","YJL054W"
"2832","YJL055W"
"2833","YJL056C"
"2834","YJL057C"
"2835","YJL058C"
"2836","YJL059W"
"2837","YJL060W"
"2838","YJL061W"
"2839","YJL062W"
"2840","YJL062W-A"
"2841","YJL063C"
"2842","YJL065C"
"2843","YJL066C"
"2844","YJL067W"
"2845","YJL068C"
"2846","YJL069C"
"2847","YJL070C"
"2848","YJL071W"
"2849","YJL072C"
"2850","YJL073W"
"2851","YJL074C"
"2852","YJL076W"
"2853","YJL077C"
"2854","YJL077W-B"
"2855","YJL078C"
"2856","YJL079C"
"2857","YJL080C"
"2858","YJL081C"
"2859","YJL082W"
"2860","YJL083W"
"2861","YJL084C"
"2862","YJL085W"
"2863","YJL087C"
"2864","YJL087C"
"2865","YJL088W"
"2866","YJL089W"
"2867","YJL090C"
"2868","YJL091C"
"2869","YJL092W"
"2870","YJL093C"
"2871","YJL094C"
"2872","YJL095W"
"2873","YJL096W"
"2874","YJL097W"
"2875","YJL098W"
"2876","YJL099W"
"2877","YJL100W"
"2878","YJL101C"
"2879","YJL102W"
"2880","YJL103C"
"2881","YJL104W"
"2882","YJL105W"
"2883","YJL106W"
"2884","YJL107C"
"2885","YJL107C"
"2886","YJL109C"
"2887","YJL110C"
"2888","YJL111W"
"2889","YJL112W"
"2890","YJL113W"
"2891","YJL113W"
"2892","YJL115W"
"2893","YJL116C"
"2894","YJL117W"
"2895","YJL118W"
"2896","YJL121C"
"2897","YJL122W"
"2898","YJL123C"
"2899","YJL124C"
"2900","YJL125C"
"2901","YJL126W"
"2902","YJL127C"
"2903","YJL127C-B"
"2904","YJL127W-A"
"2905","YJL128C"
"2906","YJL129C"
"2907","YJL130C"
"2908","YJL131C"
"2909","YJL132W"
"2910","YJL133C-A"
"2911","YJL133W"
"2912","YJL134W"
"2913","YJL134W"
"2914","YJL136C"
"2915","YJL137C"
"2916","YJL138C"
"2917","YJL139C"
"2918","YJL140W"
"2919","YJL141C"
"2920","YJL141C"
"2921","YJL143W"
"2922","YJL144W"
"2923","YJL145W"
"2924","YJL146W"
"2925","YJL147C"
"2926","YJL148W"
"2927","YJL149W"
"2928","YJL149W"
"2929","YJL151C"
"2930","YJL152W"
"2931","YJL153C"
"2932","YJL154C"
"2933","YJL155C"
"2934","YJL156C"
"2935","YJL156W-A"
"2936","YJL157C"
"2937","YJL158C"
"2938","YJL159W"
"2939","YJL160C"
"2940","YJL161W"
"2941","YJL162C"
"2942","YJL163C"
"2943","YJL164C"
"2944","YJL165C"
"2945","YJL166W"
"2946","YJL167W"
"2947","YJL168C"
"2948","YJL170C"
"2949","YJL171C"
"2950","YJL172W"
"2951","YJL173C"
"2952","YJL174W"
"2953","YJL176C"
"2954","YJL177W"
"2955","YJL178C"
"2956","YJL179W"
"2957","YJL180C"
"2958","YJL181W"
"2959","YJL183W"
"2960","YJL184W"
"2961","YJL185C"
"2962","YJL186W"
"2963","YJL187C"
"2964","YJL188C"
"2965","YJL190C"
"2966","YJL191W"
"2967","YJL192C"
"2968","YJL193W"
"2969","YJL194W"
"2970","YJL196C"
"2971","YJL197W"
"2972","YJL198W"
"2973","YJL199C"
"2974","YJL200C"
"2975","YJL201W"
"2976","YJL203W"
"2977","YJL204C"
"2978","YJL205C"
"2979","YJL206C"
"2980","YJL207C"
"2981","YJL208C"
"2982","YJL209W"
"2983","YJL210W"
"2984","YJL211C"
"2985","YJL212C"
"2986","YJL213W"
"2987","YJL214W"
"2988","YJL216C"
"2989","YJL217W"
"2990","YJL218W"
"2991","YJL222W"
"2992","YJR001W"
"2993","YJR002W"
"2994","YJR003C"
"2995","YJR004C"
"2996","YJR005W"
"2997","YJR006W"
"2998","YJR007W"
"2999","YJR008W"
"3000","YJR009C"
"3001","YJR010C-A"
"3002","YJR010W"
"3003","YJR011C"
"3004","YJR012C"
"3005","YJR013W"
"3006","YJR014W"
"3007","YJR015W"
"3008","YJR016C"
"3009","YJR017C"
"3010","YJR019C"
"3011","YJR021C"
"3012","YJR024C"
"3013","YJR025C"
"3014","YJR030C"
"3015","YJR031C"
"3016","YJR032W"
"3017","YJR033C"
"3018","YJR034W"
"3019","YJR035W"
"3020","YJR036C"
"3021","YJR038C"
"3022","YJR039W"
"3023","YJR040W"
"3024","YJR041C"
"3025","YJR042W"
"3026","YJR043C"
"3027","YJR044C"
"3028","YJR045C"
"3029","YJR046W"
"3030","YJR047C"
"3031","YJR048W"
"3032","YJR049C"
"3033","YJR050W"
"3034","YJR051W"
"3035","YJR052W"
"3036","YJR053W"
"3037","YJR054W"
"3038","YJR055W"
"3039","YJR056C"
"3040","YJR057W"
"3041","YJR058C"
"3042","YJR059W"
"3043","YJR060W"
"3044","YJR061W"
"3045","YJR062C"
"3046","YJR063W"
"3047","YJR064W"
"3048","YJR065C"
"3049","YJR066W"
"3050","YJR067C"
"3051","YJR068W"
"3052","YJR069C"
"3053","YJR070C"
"3054","YJR072C"
"3055","YJR073C"
"3056","YJR074W"
"3057","YJR075W"
"3058","YJR076C"
"3059","YJR077C"
"3060","YJR078W"
"3061","YJR078W"
"3062","YJR080C"
"3063","YJR082C"
"3064","YJR083C"
"3065","YJR084W"
"3066","YJR085C"
"3067","YJR088C"
"3068","YJR089W"
"3069","YJR090C"
"3070","YJR091C"
"3071","YJR092W"
"3072","YJR093C"
"3073","YJR094C"
"3074","YJR094W-A"
"3075","YJR095W"
"3076","YJR096W"
"3077","YJR097W"
"3078","YJR098C"
"3079","YJR099W"
"3080","YJR100C"
"3081","YJR101W"
"3082","YJR102C"
"3083","YJR103W"
"3084","YJR104C"
"3085","YJR105W"
"3086","YJR106W"
"3087","YJR107W"
"3088","YJR108W"
"3089","YJR109C"
"3090","YJR110W"
"3091","YJR111C"
"3092","YJR112W"
"3093","YJR112W-A"
"3094","YJR113C"
"3095","YJR115W"
"3096","YJR116W"
"3097","YJR117W"
"3098","YJR118C"
"3099","YJR119C"
"3100","YJR120W"
"3101","YJR121W"
"3102","YJR122W"
"3103","YJR123W"
"3104","YJR124C"
"3105","YJR125C"
"3106","YJR126C"
"3107","YJR127C"
"3108","YJR129C"
"3109","YJR130C"
"3110","YJR131W"
"3111","YJR132W"
"3112","YJR133W"
"3113","YJR134C"
"3114","YJR135C"
"3115","YJR135W-A"
"3116","YJR136C"
"3117","YJR137C"
"3118","YJR138W"
"3119","YJR139C"
"3120","YJR140C"
"3121","YJR141W"
"3122","YJR142W"
"3123","YJR143C"
"3124","YJR144W"
"3125","YJR145C"
"3126","YJR147W"
"3127","YJR147W"
"3128","YJR148W"
"3129","YJR149W"
"3130","YJR151C"
"3131","YJR152W"
"3132","YJR153W"
"3133","YJR154W"
"3134","YJR155W"
"3135","YJR156C"
"3136","YJR161C"
"3137","YKL001C"
"3138","YKL002W"
"3139","YKL003C"
"3140","YKL004W"
"3141","YKL005C"
"3142","YKL006C-A"
"3143","YKL006W"
"3144","YKL007W"
"3145","YKL008C"
"3146","YKL009W"
"3147","YKL010C"
"3148","YKL011C"
"3149","YKL012W"
"3150","YKL013C"
"3151","YKL014C"
"3152","YKL015W"
"3153","YKL016C"
"3154","YKL017C"
"3155","YKL018C-A"
"3156","YKL018W"
"3157","YKL019W"
"3158","YKL020C"
"3159","YKL021C"
"3160","YKL022C"
"3161","YKL023C-A"
"3162","YKL023W"
"3163","YKL024C"
"3164","YKL025C"
"3165","YKL026C"
"3166","YKL027W"
"3167","YKL028W"
"3168","YKL029C"
"3169","YKL031W"
"3170","YKL032C"
"3171","YKL033W"
"3172","YKL033W-A"
"3173","YKL034W"
"3174","YKL035W"
"3175","YKL037W"
"3176","YKL038W"
"3177","YKL039W"
"3178","YKL040C"
"3179","YKL041W"
"3180","YKL042W"
"3181","YKL043W"
"3182","YKL044W"
"3183","YKL045W"
"3184","YKL046C"
"3185","YKL047W"
"3186","YKL048C"
"3187","YKL049C"
"3188","YKL050C"
"3189","YKL051W"
"3190","YKL052C"
"3191","YKL053C-A"
"3192","YKL054C"
"3193","YKL055C"
"3194","YKL056C"
"3195","YKL057C"
"3196","YKL058W"
"3197","YKL059C"
"3198","YKL060C"
"3199","YKL061W"
"3200","YKL062W"
"3201","YKL063C"
"3202","YKL064W"
"3203","YKL065C"
"3204","YKL065W-A"
"3205","YKL066W"
"3206","YKL067W"
"3207","YKL068W"
"3208","YKL068W-A"
"3209","YKL069W"
"3210","YKL070W"
"3211","YKL071W"
"3212","YKL072W"
"3213","YKL073W"
"3214","YKL074C"
"3215","YKL075C"
"3216","YKL075C"
"3217","YKL077W"
"3218","YKL078W"
"3219","YKL079W"
"3220","YKL080W"
"3221","YKL081W"
"3222","YKL082C"
"3223","YKL084W"
"3224","YKL085W"
"3225","YKL086W"
"3226","YKL087C"
"3227","YKL088W"
"3228","YKL089W"
"3229","YKL090W"
"3230","YKL091C"
"3231","YKL092C"
"3232","YKL093W"
"3233","YKL094W"
"3234","YKL095W"
"3235","YKL096W"
"3236","YKL096W-A"
"3237","YKL098W"
"3238","YKL099C"
"3239","YKL100C"
"3240","YKL101W"
"3241","YKL103C"
"3242","YKL104C"
"3243","YKL105C"
"3244","YKL106W"
"3245","YKL107W"
"3246","YKL108W"
"3247","YKL109W"
"3248","YKL110C"
"3249","YKL112W"
"3250","YKL113C"
"3251","YKL114C"
"3252","YKL116C"
"3253","YKL116C"
"3254","YKL117W"
"3255","YKL119C"
"3256","YKL120W"
"3257","YKL121W"
"3258","YKL122C"
"3259","YKL124W"
"3260","YKL124W"
"3261","YKL125W"
"3262","YKL126W"
"3263","YKL127W"
"3264","YKL128C"
"3265","YKL129C"
"3266","YKL130C"
"3267","YKL132C"
"3268","YKL133C"
"3269","YKL134C"
"3270","YKL135C"
"3271","YKL136W"
"3272","YKL137W"
"3273","YKL138C"
"3274","YKL138C-A"
"3275","YKL139W"
"3276","YKL140W"
"3277","YKL141W"
"3278","YKL142W"
"3279","YKL143W"
"3280","YKL144C"
"3281","YKL145W"
"3282","YKL145W"
"3283","YKL146W"
"3284","YKL148C"
"3285","YKL149C"
"3286","YKL150W"
"3287","YKL151C"
"3288","YKL152C"
"3289","YKL153W"
"3290","YKL154W"
"3291","YKL155C"
"3292","YKL156W"
"3293","YKL157W"
"3294","YKL159C"
"3295","YKL160W"
"3296","YKL161C"
"3297","YKL162C"
"3298","YKL163W"
"3299","YKL164C"
"3300","YKL165C"
"3301","YKL166C"
"3302","YKL167C"
"3303","YKL168C"
"3304","YKL169C"
"3305","YKL171W"
"3306","YKL172W"
"3307","YKL173W"
"3308","YKL174C"
"3309","YKL175W"
"3310","YKL176C"
"3311","YKL178C"
"3312","YKL179C"
"3313","YKL180W"
"3314","YKL181W"
"3315","YKL182W"
"3316","YKL183C-A"
"3317","YKL183W"
"3318","YKL184W"
"3319","YKL185W"
"3320","YKL186C"
"3321","YKL187C"
"3322","YKL188C"
"3323","YKL189W"
"3324","YKL190W"
"3325","YKL191W"
"3326","YKL192C"
"3327","YKL193C"
"3328","YKL194C"
"3329","YKL195W"
"3330","YKL196C"
"3331","YKL197C"
"3332","YKL198C"
"3333","YKL201C"
"3334","YKL202W"
"3335","YKL203C"
"3336","YKL204W"
"3337","YKL205W"
"3338","YKL206C"
"3339","YKL207W"
"3340","YKL208W"
"3341","YKL209C"
"3342","YKL210W"
"3343","YKL211C"
"3344","YKL212W"
"3345","YKL213C"
"3346","YKL214C"
"3347","YKL215C"
"3348","YKL216W"
"3349","YKL217W"
"3350","YKL218C"
"3351","YKL219W"
"3352","YKL220C"
"3353","YKL221W"
"3354","YKL222C"
"3355","YKR001C"
"3356","YKR002W"
"3357","YKR003W"
"3358","YKR004C"
"3359","YKR005C"
"3360","YKR006C"
"3361","YKR007W"
"3362","YKR008W"
"3363","YKR009C"
"3364","YKR010C"
"3365","YKR011C"
"3366","YKR013W"
"3367","YKR014C"
"3368","YKR015C"
"3369","YKR016W"
"3370","YKR017C"
"3371","YKR018C"
"3372","YKR019C"
"3373","YKR020W"
"3374","YKR021W"
"3375","YKR022C"
"3376","YKR023W"
"3377","YKR024C"
"3378","YKR025W"
"3379","YKR026C"
"3380","YKR027W"
"3381","YKR028W"
"3382","YKR029C"
"3383","YKR030W"
"3384","YKR031C"
"3385","YKR034W"
"3386","YKR036C"
"3387","YKR037C"
"3388","YKR038C"
"3389","YKR039W"
"3390","YKR042W"
"3391","YKR043C"
"3392","YKR044W"
"3393","YKR045C"
"3394","YKR046C"
"3395","YKR047W"
"3396","YKR048C"
"3397","YKR049C"
"3398","YKR050W"
"3399","YKR051W"
"3400","YKR052C"
"3401","YKR053C"
"3402","YKR054C"
"3403","YKR055W"
"3404","YKR056W"
"3405","YKR057W"
"3406","YKR058W"
"3407","YKR059W"
"3408","YKR060W"
"3409","YKR061W"
"3410","YKR062W"
"3411","YKR063C"
"3412","YKR064W"
"3413","YKR065C"
"3414","YKR066C"
"3415","YKR067W"
"3416","YKR068C"
"3417","YKR069W"
"3418","YKR070W"
"3419","YKR071C"
"3420","YKR072C"
"3421","YKR074W"
"3422","YKR075C"
"3423","YKR076W"
"3424","YKR077W"
"3425","YKR078W"
"3426","YKR079C"
"3427","YKR080W"
"3428","YKR081C"
"3429","YKR082W"
"3430","YKR083C"
"3431","YKR084C"
"3432","YKR085C"
"3433","YKR086W"
"3434","YKR087C"
"3435","YKR088C"
"3436","YKR089C"
"3437","YKR090W"
"3438","YKR091W"
"3439","YKR092C"
"3440","YKR093W"
"3441","YKR094C"
"3442","YKR095W"
"3443","YKR095W-A"
"3444","YKR096W"
"3445","YKR097W"
"3446","YKR098C"
"3447","YKR099W"
"3448","YKR100C"
"3449","YKR101W"
"3450","YKR102W"
"3451","YKR103W"
"3452","YKR104W"
"3453","YKR105C"
"3454","YLL001W"
"3455","YLL002W"
"3456","YLL003W"
"3457","YLL004W"
"3458","YLL005C"
"3459","YLL006W"
"3460","YLL007C"
"3461","YLL008W"
"3462","YLL009C"
"3463","YLL010C"
"3464","YLL011W"
"3465","YLL012W"
"3466","YLL013C"
"3467","YLL014W"
"3468","YLL015W"
"3469","YLL016W"
"3470","YLL017W"
"3471","YLL018C"
"3472","YLL018C-A"
"3473","YLL019C"
"3474","YLL019C"
"3475","YLL021W"
"3476","YLL022C"
"3477","YLL023C"
"3478","YLL024C"
"3479","YLL025W"
"3480","YLL026W"
"3481","YLL027W"
"3482","YLL028W"
"3483","YLL029W"
"3484","YLL031C"
"3485","YLL032C"
"3486","YLL033W"
"3487","YLL034C"
"3488","YLL035W"
"3489","YLL036C"
"3490","YLL038C"
"3491","YLL039C"
"3492","YLL040C"
"3493","YLL041C"
"3494","YLL042C"
"3495","YLL043W"
"3496","YLL045C"
"3497","YLL046C"
"3498","YLL048C"
"3499","YLL049W"
"3500","YLL050C"
"3501","YLL051C"
"3502","YLL053C"
"3503","YLL053C"
"3504","YLL054C"
"3505","YLL055W"
"3506","YLL056C"
"3507","YLL057C"
"3508","YLL058W"
"3509","YLL059C"
"3510","YLL060C"
"3511","YLL061W"
"3512","YLL062C"
"3513","YLL063C"
"3514","YLR001C"
"3515","YLR002C"
"3516","YLR003C"
"3517","YLR004C"
"3518","YLR005W"
"3519","YLR006C"
"3520","YLR007W"
"3521","YLR008C"
"3522","YLR009W"
"3523","YLR010C"
"3524","YLR011W"
"3525","YLR014C"
"3526","YLR015W"
"3527","YLR016C"
"3528","YLR017W"
"3529","YLR018C"
"3530","YLR019W"
"3531","YLR020C"
"3532","YLR021W"
"3533","YLR022C"
"3534","YLR023C"
"3535","YLR024C"
"3536","YLR025W"
"3537","YLR026C"
"3538","YLR027C"
"3539","YLR028C"
"3540","YLR029C"
"3541","YLR030W"
"3542","YLR031W"
"3543","YLR032W"
"3544","YLR033W"
"3545","YLR034C"
"3546","YLR035C"
"3547","YLR036C"
"3548","YLR037C"
"3549","YLR038C"
"3550","YLR039C"
"3551","YLR042C"
"3552","YLR043C"
"3553","YLR044C"
"3554","YLR045C"
"3555","YLR046C"
"3556","YLR047C"
"3557","YLR048W"
"3558","YLR049C"
"3559","YLR050C"
"3560","YLR051C"
"3561","YLR052W"
"3562","YLR053C"
"3563","YLR054C"
"3564","YLR055C"
"3565","YLR056W"
"3566","YLR057W"
"3567","YLR058C"
"3568","YLR059C"
"3569","YLR060W"
"3570","YLR063W"
"3571","YLR064W"
"3572","YLR065C"
"3573","YLR066W"
"3574","YLR067C"
"3575","YLR068W"
"3576","YLR069C"
"3577","YLR070C"
"3578","YLR071C"
"3579","YLR072W"
"3580","YLR073C"
"3581","YLR074C"
"3582","YLR075W"
"3583","YLR077W"
"3584","YLR078C"
"3585","YLR079W"
"3586","YLR080W"
"3587","YLR081W"
"3588","YLR082C"
"3589","YLR083C"
"3590","YLR084C"
"3591","YLR085C"
"3592","YLR086W"
"3593","YLR087C"
"3594","YLR088W"
"3595","YLR089C"
"3596","YLR090W"
"3597","YLR091W"
"3598","YLR092W"
"3599","YLR093C"
"3600","YLR094C"
"3601","YLR095C"
"3602","YLR096W"
"3603","YLR097C"
"3604","YLR098C"
"3605","YLR099C"
"3606","YLR099W-A"
"3607","YLR100W"
"3608","YLR102C"
"3609","YLR103C"
"3610","YLR104W"
"3611","YLR105C"
"3612","YLR106C"
"3613","YLR107W"
"3614","YLR108C"
"3615","YLR109W"
"3616","YLR110C"
"3617","YLR112W"
"3618","YLR113W"
"3619","YLR114C"
"3620","YLR115W"
"3621","YLR116W"
"3622","YLR117C"
"3623","YLR118C"
"3624","YLR119W"
"3625","YLR120C"
"3626","YLR121C"
"3627","YLR122C"
"3628","YLR122C"
"3629","YLR125W"
"3630","YLR126C"
"3631","YLR127C"
"3632","YLR128W"
"3633","YLR129W"
"3634","YLR130C"
"3635","YLR131C"
"3636","YLR132C"
"3637","YLR133W"
"3638","YLR134W"
"3639","YLR135W"
"3640","YLR136C"
"3641","YLR137W"
"3642","YLR138W"
"3643","YLR139C"
"3644","YLR141W"
"3645","YLR141W"
"3646","YLR142W"
"3647","YLR143W"
"3648","YLR144C"
"3649","YLR145W"
"3650","YLR146C"
"3651","YLR146W-A"
"3652","YLR147C"
"3653","YLR148W"
"3654","YLR149C"
"3655","YLR150W"
"3656","YLR151C"
"3657","YLR152C"
"3658","YLR153C"
"3659","YLR154C"
"3660","YLR163C"
"3661","YLR164W"
"3662","YLR165C"
"3663","YLR166C"
"3664","YLR167W"
"3665","YLR168C"
"3666","YLR169W"
"3667","YLR172C"
"3668","YLR173W"
"3669","YLR174W"
"3670","YLR175W"
"3671","YLR176C"
"3672","YLR177W"
"3673","YLR178C"
"3674","YLR179C"
"3675","YLR180W"
"3676","YLR181C"
"3677","YLR182W"
"3678","YLR183C"
"3679","YLR185W"
"3680","YLR186W"
"3681","YLR187W"
"3682","YLR188W"
"3683","YLR189C"
"3684","YLR190W"
"3685","YLR191W"
"3686","YLR192C"
"3687","YLR193C"
"3688","YLR194C"
"3689","YLR195C"
"3690","YLR196W"
"3691","YLR197W"
"3692","YLR199C"
"3693","YLR200W"
"3694","YLR201C"
"3695","YLR201C"
"3696","YLR203C"
"3697","YLR204W"
"3698","YLR205C"
"3699","YLR206W"
"3700","YLR207W"
"3701","YLR208W"
"3702","YLR209C"
"3703","YLR210W"
"3704","YLR211C"
"3705","YLR212C"
"3706","YLR213C"
"3707","YLR214W"
"3708","YLR215C"
"3709","YLR216C"
"3710","YLR218C"
"3711","YLR219W"
"3712","YLR220W"
"3713","YLR221C"
"3714","YLR222C"
"3715","YLR223C"
"3716","YLR223C"
"3717","YLR224W"
"3718","YLR225C"
"3719","YLR226W"
"3720","YLR227C"
"3721","YLR228C"
"3722","YLR229C"
"3723","YLR230W"
"3724","YLR231C"
"3725","YLR233C"
"3726","YLR234W"
"3727","YLR237W"
"3728","YLR238W"
"3729","YLR239C"
"3730","YLR240W"
"3731","YLR241W"
"3732","YLR242C"
"3733","YLR243W"
"3734","YLR244C"
"3735","YLR245C"
"3736","YLR246W"
"3737","YLR247C"
"3738","YLR248W"
"3739","YLR249W"
"3740","YLR250W"
"3741","YLR251W"
"3742","YLR251W"
"3743","YLR253W"
"3744","YLR254C"
"3745","YLR256W"
"3746","YLR257W"
"3747","YLR258W"
"3748","YLR259C"
"3749","YLR260W"
"3750","YLR262C"
"3751","YLR262C"
"3752","YLR262C-A"
"3753","YLR263W"
"3754","YLR264C-A"
"3755","YLR264W"
"3756","YLR265C"
"3757","YLR266C"
"3758","YLR267W"
"3759","YLR268W"
"3760","YLR269C"
"3761","YLR270W"
"3762","YLR271W"
"3763","YLR272C"
"3764","YLR273C"
"3765","YLR274W"
"3766","YLR275W"
"3767","YLR276C"
"3768","YLR277C"
"3769","YLR278C"
"3770","YLR279W"
"3771","YLR283W"
"3772","YLR284C"
"3773","YLR285C-A"
"3774","YLR285W"
"3775","YLR286C"
"3776","YLR287C"
"3777","YLR287C-A"
"3778","YLR288C"
"3779","YLR289W"
"3780","YLR290C"
"3781","YLR291C"
"3782","YLR292C"
"3783","YLR293C"
"3784","YLR295C"
"3785","YLR295C"
"3786","YLR296W"
"3787","YLR297W"
"3788","YLR298C"
"3789","YLR299W"
"3790","YLR300W"
"3791","YLR301W"
"3792","YLR303W"
"3793","YLR304C"
"3794","YLR305C"
"3795","YLR306W"
"3796","YLR307C-A"
"3797","YLR307W"
"3798","YLR308W"
"3799","YLR309C"
"3800","YLR310C"
"3801","YLR311C"
"3802","YLR312C"
"3803","YLR312W-A"
"3804","YLR313C"
"3805","YLR314C"
"3806","YLR315W"
"3807","YLR316C"
"3808","YLR318W"
"3809","YLR319C"
"3810","YLR320W"
"3811","YLR321C"
"3812","YLR323C"
"3813","YLR324W"
"3814","YLR325C"
"3815","YLR326W"
"3816","YLR327C"
"3817","YLR328W"
"3818","YLR329W"
"3819","YLR330W"
"3820","YLR332W"
"3821","YLR333C"
"3822","YLR335W"
"3823","YLR336C"
"3824","YLR337C"
"3825","YLR340W"
"3826","YLR341W"
"3827","YLR342W"
"3828","YLR343W"
"3829","YLR344W"
"3830","YLR345W"
"3831","YLR346C"
"3832","YLR347C"
"3833","YLR348C"
"3834","YLR349W"
"3835","YLR350W"
"3836","YLR351C"
"3837","YLR352W"
"3838","YLR353W"
"3839","YLR354C"
"3840","YLR355C"
"3841","YLR356W"
"3842","YLR357W"
"3843","YLR358C"
"3844","YLR359W"
"3845","YLR360W"
"3846","YLR361C"
"3847","YLR361C-A"
"3848","YLR362W"
"3849","YLR363C"
"3850","YLR363W-A"
"3851","YLR364W"
"3852","YLR367W"
"3853","YLR368W"
"3854","YLR369W"
"3855","YLR370C"
"3856","YLR371W"
"3857","YLR372W"
"3858","YLR373C"
"3859","YLR375W"
"3860","YLR376C"
"3861","YLR377C"
"3862","YLR378C"
"3863","YLR379W"
"3864","YLR380W"
"3865","YLR381W"
"3866","YLR382C"
"3867","YLR383W"
"3868","YLR384C"
"3869","YLR385C"
"3870","YLR386W"
"3871","YLR387C"
"3872","YLR388W"
"3873","YLR389C"
"3874","YLR390W"
"3875","YLR390W-A"
"3876","YLR392C"
"3877","YLR393W"
"3878","YLR394W"
"3879","YLR395C"
"3880","YLR396C"
"3881","YLR397C"
"3882","YLR398C"
"3883","YLR399C"
"3884","YLR400W"
