,x
3205,YKL042W
3206,YKL043W
3207,YKL044W
3208,YKL045W
3209,YKL046C
3210,YKL047W
3211,YKL048C
3212,YKL049C
3213,YKL050C
3214,YKL051W
3215,YKL052C
3216,YKL053C-A
3217,YKL053W
3218,YKL054C
3219,YKL055C
3220,YKL056C
3221,YKL057C
3222,YKL058W
3223,YKL059C
3224,YKL060C
3225,YKL061W
3226,YKL062W
3227,YKL063C
3228,YKL064W
3229,YKL065C
3230,YKL065W-A
3231,YKL066W
3232,YKL067W
3233,YKL068W
3234,YKL068W-A
3235,YKL069W
3236,YKL070W
3237,YKL071W
3238,YKL072W
3239,YKL073W
3240,YKL074C
3241,YKL075C
3242,YKL075C
3243,YKL077W
3244,YKL078W
3245,YKL079W
3246,YKL080W
3247,YKL081W
3248,YKL082C
3249,YKL084W
3250,YKL085W
3251,YKL086W
3252,YKL087C
3253,YKL088W
3254,YKL089W
3255,YKL090W
3256,YKL091C
3257,YKL092C
3258,YKL093W
3259,YKL094W
3260,YKL095W
3261,YKL096W
3262,YKL096W-A
3263,YKL098W
3264,YKL099C
3265,YKL100C
3266,YKL101W
3267,YKL102C
3268,YKL103C
3269,YKL104C
3270,YKL105C
3271,YKL106W
3272,YKL107W
3273,YKL108W
3274,YKL109W
3275,YKL110C
3276,YKL112W
3277,YKL113C
3278,YKL114C
3279,YKL116C
3280,YKL116C
3281,YKL117W
3282,YKL119C
3283,YKL120W
3284,YKL121W
3285,YKL122C
3286,YKL124W
3287,YKL124W
3288,YKL125W
3289,YKL126W
3290,YKL127W
3291,YKL128C
3292,YKL129C
3293,YKL130C
3294,YKL132C
3295,YKL133C
3296,YKL134C
3297,YKL135C
3298,YKL136W
3299,YKL137W
3300,YKL138C
3301,YKL138C-A
3302,YKL139W
3303,YKL140W
3304,YKL141W
3305,YKL142W
3306,YKL143W
3307,YKL144C
3308,YKL145W
3309,YKL145W
3310,YKL146W
3311,YKL148C
3312,YKL149C
3313,YKL150W
3314,YKL151C
3315,YKL152C
3316,YKL153W
3317,YKL154W
3318,YKL155C
3319,YKL156W
3320,YKL157W
3321,YKL159C
3322,YKL160W
3323,YKL161C
3324,YKL162C
3325,YKL162C-A
3326,YKL163W
3327,YKL164C
3328,YKL165C
3329,YKL166C
3330,YKL167C
3331,YKL168C
3332,YKL170W
3333,YKL171W
3334,YKL172W
3335,YKL173W
3336,YKL174C
3337,YKL175W
3338,YKL176C
3339,YKL178C
3340,YKL179C
3341,YKL180W
3342,YKL181W
3343,YKL182W
3344,YKL183W
3345,YKL184W
3346,YKL185W
3347,YKL186C
3348,YKL187C
3349,YKL188C
3350,YKL189W
3351,YKL190W
3352,YKL191W
3353,YKL192C
3354,YKL193C
3355,YKL194C
3356,YKL195W
3357,YKL196C
3358,YKL197C
3359,YKL198C
3360,YKL201C
3361,YKL202W
3362,YKL203C
3363,YKL204W
3364,YKL205W
3365,YKL206C
3366,YKL207W
3367,YKL208W
3368,YKL209C
3369,YKL210W
3370,YKL211C
3371,YKL212W
3372,YKL213C
3373,YKL214C
3374,YKL215C
3375,YKL216W
3376,YKL217W
3377,YKL218C
3378,YKL219W
3379,YKL220C
3380,YKL221W
3381,YKL222C
3382,YKR001C
3383,YKR002W
3384,YKR003W
3385,YKR004C
3386,YKR005C
3387,YKR006C
3388,YKR007W
3389,YKR008W
3390,YKR009C
3391,YKR010C
3392,YKR011C
3393,YKR013W
3394,YKR014C
3395,YKR015C
3396,YKR016W
3397,YKR017C
3398,YKR018C
3399,YKR019C
3400,YKR020W
3401,YKR021W
3402,YKR022C
3403,YKR023W
3404,YKR024C
3405,YKR025W
3406,YKR026C
3407,YKR027W
3408,YKR028W
3409,YKR029C
3410,YKR030W
3411,YKR031C
3412,YKR034W
3413,YKR036C
3414,YKR037C
3415,YKR038C
3416,YKR039W
3417,YKR042W
3418,YKR043C
3419,YKR044W
3420,YKR045C
3421,YKR046C
3422,YKR048C
3423,YKR049C
3424,YKR050W
3425,YKR051W
3426,YKR052C
3427,YKR053C
3428,YKR054C
3429,YKR055W
3430,YKR056W
3431,YKR057W
3432,YKR058W
3433,YKR059W
3434,YKR060W
3435,YKR061W
3436,YKR062W
3437,YKR063C
3438,YKR064W
3439,YKR065C
3440,YKR066C
3441,YKR067W
3442,YKR068C
3443,YKR069W
3444,YKR070W
3445,YKR071C
3446,YKR072C
3447,YKR073C
3448,YKR074W
3449,YKR075C
3450,YKR076W
3451,YKR077W
3452,YKR078W
3453,YKR079C
3454,YKR080W
3455,YKR081C
3456,YKR082W
3457,YKR083C
3458,YKR084C
3459,YKR085C
3460,YKR086W
3461,YKR087C
3462,YKR088C
3463,YKR089C
3464,YKR090W
3465,YKR091W
3466,YKR092C
3467,YKR093W
3468,YKR094C
3469,YKR095W
3470,YKR095W-A
3471,YKR096W
3472,YKR097W
3473,YKR098C
3474,YKR099W
3475,YKR100C
3476,YKR101W
3477,YKR102W
3478,YKR103W
3479,YKR104W
3480,YKR105C
3481,YKR106W
3482,YLL001W
3483,YLL002W
3484,YLL003W
3485,YLL004W
3486,YLL005C
3487,YLL006W
3488,YLL007C
3489,YLL008W
3490,YLL009C
3491,YLL010C
3492,YLL011W
3493,YLL012W
3494,YLL013C
3495,YLL014W
3496,YLL015W
3497,YLL016W
3498,YLL017W
3499,YLL018C
3500,YLL018C-A
3501,YLL019C
3502,YLL019C
3503,YLL021W
3504,YLL022C
3505,YLL023C
3506,YLL024C
3507,YLL025W
3508,YLL026W
3509,YLL027W
3510,YLL028W
3511,YLL029W
3512,YLL031C
3513,YLL032C
3514,YLL033W
3515,YLL034C
3516,YLL035W
3517,YLL036C
3518,YLL038C
3519,YLL039C
3520,YLL040C
3521,YLL041C
3522,YLL042C
3523,YLL043W
3524,YLL045C
3525,YLL046C
3526,YLL048C
3527,YLL049W
3528,YLL050C
3529,YLL051C
3530,YLL053C
3531,YLL053C
3532,YLL054C
3533,YLL055W
3534,YLL056C
3535,YLL057C
3536,YLL058W
3537,YLL059C
3538,YLL060C
3539,YLL061W
3540,YLL062C
3541,YLL063C
3542,YLR001C
3543,YLR002C
3544,YLR003C
3545,YLR004C
3546,YLR005W
3547,YLR006C
3548,YLR007W
3549,YLR008C
3550,YLR009W
3551,YLR010C
3552,YLR011W
3553,YLR014C
3554,YLR015W
3555,YLR016C
3556,YLR017W
3557,YLR018C
3558,YLR019W
3559,YLR020C
3560,YLR021W
3561,YLR022C
3562,YLR023C
3563,YLR024C
3564,YLR025W
3565,YLR026C
3566,YLR027C
3567,YLR028C
3568,YLR029C
3569,YLR030W
3570,YLR031W
3571,YLR032W
3572,YLR033W
3573,YLR034C
3574,YLR035C
3575,YLR036C
3576,YLR037C
3577,YLR038C
3578,YLR039C
3579,YLR040C
3580,YLR042C
3581,YLR043C
3582,YLR044C
3583,YLR045C
3584,YLR046C
3585,YLR047C
3586,YLR048W
3587,YLR049C
3588,YLR050C
3589,YLR051C
3590,YLR052W
3591,YLR053C
3592,YLR054C
3593,YLR055C
3594,YLR056W
3595,YLR057W
3596,YLR058C
3597,YLR059C
3598,YLR060W
3599,YLR063W
3600,YLR064W
3601,YLR065C
3602,YLR066W
3603,YLR067C
3604,YLR068W
3605,YLR069C
3606,YLR070C
3607,YLR071C
3608,YLR072W
3609,YLR073C
3610,YLR074C
3611,YLR075W
3612,YLR076C
3613,YLR077W
3614,YLR078C
3615,YLR079W
3616,YLR080W
3617,YLR081W
3618,YLR082C
3619,YLR083C
3620,YLR084C
3621,YLR085C
3622,YLR086W
3623,YLR087C
3624,YLR088W
3625,YLR089C
3626,YLR090W
3627,YLR091W
3628,YLR092W
3629,YLR093C
3630,YLR094C
3631,YLR095C
3632,YLR096W
3633,YLR097C
3634,YLR098C
3635,YLR099C
3636,YLR099W-A
3637,YLR100W
3638,YLR102C
3639,YLR103C
3640,YLR104W
3641,YLR105C
3642,YLR106C
3643,YLR107W
3644,YLR108C
3645,YLR109W
3646,YLR110C
3647,YLR113W
3648,YLR114C
3649,YLR115W
3650,YLR116W
3651,YLR117C
3652,YLR118C
3653,YLR119W
3654,YLR120C
3655,YLR121C
3656,YLR122C
3657,YLR122C
3658,YLR124W
3659,YLR125W
3660,YLR126C
3661,YLR127C
3662,YLR128W
3663,YLR129W
3664,YLR130C
3665,YLR131C
3666,YLR132C
3667,YLR133W
3668,YLR134W
3669,YLR135W
3670,YLR136C
3671,YLR137W
3672,YLR138W
3673,YLR139C
3674,YLR141W
3675,YLR141W
3676,YLR142W
3677,YLR143W
3678,YLR144C
3679,YLR145W
3680,YLR146C
3681,YLR146W-A
3682,YLR147C
3683,YLR148W
3684,YLR149C
3685,YLR150W
3686,YLR151C
3687,YLR152C
3688,YLR153C
3689,YLR154C
3690,YLR163C
3691,YLR164W
3692,YLR165C
3693,YLR166C
3694,YLR167W
3695,YLR168C
3696,YLR169W
3697,YLR172C
3698,YLR173W
3699,YLR174W
3700,YLR175W
3701,YLR176C
3702,YLR177W
3703,YLR178C
3704,YLR179C
3705,YLR180W
3706,YLR181C
3707,YLR182W
3708,YLR183C
3709,YLR185W
3710,YLR186W
3711,YLR187W
3712,YLR188W
3713,YLR189C
3714,YLR190W
3715,YLR191W
3716,YLR192C
3717,YLR193C
3718,YLR194C
3719,YLR195C
3720,YLR196W
3721,YLR197W
3722,YLR199C
3723,YLR200W
3724,YLR201C
3725,YLR201C
3726,YLR203C
3727,YLR204W
3728,YLR205C
3729,YLR206W
3730,YLR207W
3731,YLR208W
3732,YLR209C
3733,YLR210W
3734,YLR211C
3735,YLR212C
3736,YLR213C
3737,YLR214W
3738,YLR215C
3739,YLR216C
3740,YLR218C
3741,YLR219W
3742,YLR220W
3743,YLR221C
3744,YLR222C
3745,YLR223C
3746,YLR223C
3747,YLR224W
3748,YLR225C
3749,YLR226W
3750,YLR227C
3751,YLR228C
3752,YLR229C
3753,YLR230W
3754,YLR231C
3755,YLR233C
3756,YLR234W
3757,YLR237W
3758,YLR238W
3759,YLR239C
3760,YLR240W
3761,YLR241W
3762,YLR242C
3763,YLR243W
3764,YLR244C
3765,YLR245C
3766,YLR246W
3767,YLR247C
3768,YLR248W
3769,YLR249W
3770,YLR250W
3771,YLR251W
3772,YLR251W
3773,YLR253W
3774,YLR254C
3775,YLR256W
3776,YLR257W
3777,YLR258W
3778,YLR259C
3779,YLR260W
3780,YLR262C
3781,YLR262C
3782,YLR262C-A
3783,YLR263W
3784,YLR264C-A
3785,YLR264W
3786,YLR265C
3787,YLR266C
3788,YLR267W
3789,YLR268W
3790,YLR270W
3791,YLR271W
3792,YLR272C
3793,YLR273C
3794,YLR274W
3795,YLR275W
3796,YLR276C
3797,YLR277C
3798,YLR278C
3799,YLR279W
3800,YLR283W
3801,YLR284C
3802,YLR285C-A
3803,YLR285W
3804,YLR286C
3805,YLR287C
3806,YLR287C-A
3807,YLR288C
3808,YLR289W
3809,YLR290C
3810,YLR291C
3811,YLR292C
3812,YLR293C
3813,YLR295C
3814,YLR295C
3815,YLR296W
3816,YLR297W
3817,YLR298C
3818,YLR299W
3819,YLR300W
3820,YLR301W
3821,YLR303W
3822,YLR304C
3823,YLR305C
3824,YLR306W
3825,YLR307C-A
3826,YLR307W
3827,YLR308W
3828,YLR309C
3829,YLR310C
3830,YLR311C
3831,YLR312C
3832,YLR312W-A
3833,YLR313C
3834,YLR314C
3835,YLR315W
3836,YLR316C
3837,YLR318W
3838,YLR319C
3839,YLR320W
3840,YLR321C
3841,YLR323C
3842,YLR324W
3843,YLR325C
3844,YLR326W
3845,YLR327C
3846,YLR328W
3847,YLR329W
3848,YLR330W
3849,YLR332W
3850,YLR333C
3851,YLR335W
3852,YLR336C
3853,YLR337C
3854,YLR340W
3855,YLR341W
3856,YLR342W
3857,YLR342W-A
3858,YLR343W
3859,YLR344W
3860,YLR345W
3861,YLR346C
3862,YLR347C
3863,YLR348C
3864,YLR350W
3865,YLR351C
3866,YLR352W
3867,YLR353W
3868,YLR354C
3869,YLR355C
3870,YLR356W
3871,YLR357W
3872,YLR359W
3873,YLR360W
3874,YLR361C
3875,YLR361C-A
3876,YLR362W
3877,YLR363C
3878,YLR363W-A
3879,YLR364W
3880,YLR367W
3881,YLR368W
3882,YLR369W
3883,YLR370C
3884,YLR371W
3885,YLR372W
3886,YLR373C
3887,YLR375W
3888,YLR376C
3889,YLR377C
3890,YLR378C
3891,YLR380W
3892,YLR381W
3893,YLR382C
3894,YLR383W
3895,YLR384C
3896,YLR386W
3897,YLR387C
3898,YLR388W
3899,YLR389C
3900,YLR390W
3901,YLR390W-A
3902,YLR392C
3903,YLR393W
3904,YLR394W
3905,YLR395C
3906,YLR396C
3907,YLR397C
3908,YLR398C
3909,YLR399C
3910,YLR401C
3911,YLR402W
3912,YLR403W
3913,YLR404W
3914,YLR405W
3915,YLR406C
3916,YLR407W
3917,YLR408C
3918,YLR409C
3919,YLR410W
3920,YLR410W-B
3921,YLR410W-B
3922,YLR411W
3923,YLR412W
3924,YLR413W
3925,YLR414C
3926,YLR417W
3927,YLR418C
3928,YLR419W
3929,YLR420W
3930,YLR421C
3931,YLR422W
3932,YLR423C
3933,YLR424W
3934,YLR425W
3935,YLR426W
3936,YLR427W
3937,YLR429W
3938,YLR430W
3939,YLR431C
3940,YLR432W
3941,YLR433C
3942,YLR435W
3943,YLR436C
3944,YLR437C
3945,YLR438C-A
3946,YLR438W
3947,YLR439W
3948,YLR440C
3949,YLR441C
3950,YLR442C
3951,YLR443W
3952,YLR446W
3953,YLR447C
3954,YLR448W
3955,YLR449W
3956,YLR450W
3957,YLR451W
3958,YLR452C
3959,YLR453C
3960,YLR454W
3961,YLR455W
3962,YLR456W
3963,YLR457C
3964,YLR459W
3965,YLR460C
3966,YLR461W
3967,YML001W
3968,YML002W
3969,YML003W
3970,YML004C
3971,YML005W
3972,YML006C
3973,YML007C-A
3974,YML007W
3975,YML008C
3976,YML009C
3977,YML010W
3978,YML010W
3979,YML011C
3980,YML012W
3981,YML013W
3982,YML014W
3983,YML015C
3984,YML016C
3985,YML017W
3986,YML018C
3987,YML019W
3988,YML020W
3989,YML021C
3990,YML022W
3991,YML023C
3992,YML024W
3993,YML025C
3994,YML026C
3995,YML027W
3996,YML028W
3997,YML029W
3998,YML030W
3999,YML031W
4000,YML032C
4001,YML034W
4002,YML035C
4003,YML036W
4004,YML037C
4005,YML038C
4006,YML041C
4007,YML042W
4008,YML043C
4009,YML046W
4010,YML048W
4011,YML049C
4012,YML050W
4013,YML051W
4014,YML052W
4015,YML053C
4016,YML054C
4017,YML054C-A
4018,YML055W
4019,YML056C
4020,YML057W
4021,YML058W
4022,YML059C
4023,YML060W
4024,YML061C
4025,YML062C
4026,YML063W
4027,YML064C
4028,YML065W
4029,YML066C
4030,YML067C
4031,YML068W
4032,YML069W
4033,YML070W
4034,YML071C
4035,YML072C
4036,YML073C
4037,YML074C
4038,YML075C
4039,YML076C
4040,YML077W
4041,YML078W
4042,YML079W
4043,YML080W
4044,YML081C-A
4045,YML081W
4046,YML082W
4047,YML083C
4048,YML085C
4049,YML086C
4050,YML087C
4051,YML088W
4052,YML089C
4053,YML090W
4054,YML091C
4055,YML092C
4056,YML093W
4057,YML094W
4058,YML095C
4059,YML096W
4060,YML097C
4061,YML098W
4062,YML099C
4063,YML100W
4064,YML101C
4065,YML102W
4066,YML103C
4067,YML104C
4068,YML105C
4069,YML106W
4070,YML107C
4071,YML108W
4072,YML109W
4073,YML110C
4074,YML111W
4075,YML112W
4076,YML113W
4077,YML114C
4078,YML115C
4079,YML116W
4080,YML117W
4081,YML117W
4082,YML118W
4083,YML119W
4084,YML120C
4085,YML121W
4086,YML122C
4087,YML123C
4088,YML124C
4089,YML125C
4090,YML126C
4091,YML127W
4092,YML128C
4093,YML129C
4094,YML130C
4095,YML131W
4096,YML133C
4097,YMR001C
4098,YMR002W
4099,YMR003W
4100,YMR004W
4101,YMR005W
4102,YMR006C
4103,YMR007W
4104,YMR008C
4105,YMR009W
4106,YMR010W
4107,YMR011W
4108,YMR012W
4109,YMR013C
4110,YMR013C
4111,YMR014W
4112,YMR015C
4113,YMR016C
4114,YMR017W
4115,YMR018W
4116,YMR019W
4117,YMR020W
4118,YMR021C
4119,YMR022W
4120,YMR023C
4121,YMR024W
4122,YMR025W
4123,YMR026C
4124,YMR027W
4125,YMR028W
4126,YMR029C
4127,YMR030W
4128,YMR031C
4129,YMR032W
4130,YMR033W
4131,YMR034C
4132,YMR035W
4133,YMR036C
4134,YMR037C
4135,YMR038C
4136,YMR039C
4137,YMR040W
4138,YMR041C
4139,YMR042W
4140,YMR043W
4141,YMR044W
4142,YMR047C
4143,YMR048W
4144,YMR049C
4145,YMR052W
4146,YMR053C
4147,YMR053C
4148,YMR054W
4149,YMR055C
4150,YMR056C
4151,YMR057C
4152,YMR058W
4153,YMR059W
4154,YMR060C
4155,YMR061W
4156,YMR062C
4157,YMR063W
4158,YMR064W
4159,YMR065W
4160,YMR066W
4161,YMR067C
4162,YMR068W
4163,YMR070W
4164,YMR071C
4165,YMR072W
4166,YMR073C
4167,YMR074C
4168,YMR075W
4169,YMR076C
4170,YMR077C
4171,YMR078C
4172,YMR079W
4173,YMR080C
4174,YMR081C
4175,YMR082C
4176,YMR083W
4177,YMR084W
4178,YMR085W
4179,YMR086C-A
4180,YMR086W
4181,YMR087W
4182,YMR088C
4183,YMR089C
4184,YMR090W
4185,YMR091C
4186,YMR092C
4187,YMR093W
4188,YMR094W
4189,YMR095C
4190,YMR096W
4191,YMR097C
4192,YMR098C
4193,YMR099C
4194,YMR100W
4195,YMR101C
4196,YMR102C
4197,YMR103C
4198,YMR104C
4199,YMR105C
4200,YMR105W-A
4201,YMR106C
4202,YMR107W
4203,YMR108W
4204,YMR109W
4205,YMR110C
4206,YMR111C
4207,YMR112C
4208,YMR113W
4209,YMR114C
4210,YMR115W
4211,YMR116C
4212,YMR117C
4213,YMR118C
4214,YMR119W
4215,YMR119W
4216,YMR120C
4217,YMR121C
4218,YMR122W-A
4219,YMR123W
4220,YMR124W
4221,YMR125W
4222,YMR126C
4223,YMR127C
4224,YMR128W
4225,YMR129W
4226,YMR130W
4227,YMR131C
4228,YMR132C
4229,YMR133W
4230,YMR134W
4231,YMR135C
4232,YMR136W
4233,YMR137C
4234,YMR138W
4235,YMR139W
4236,YMR140W
4237,YMR141C
4238,YMR141W-A
4239,YMR142C
4240,YMR143W
4241,YMR144W
4242,YMR145C
4243,YMR146C
4244,YMR147W
4245,YMR148W
4246,YMR149W
4247,YMR150C
4248,YMR151W
4249,YMR152W
4250,YMR153W
4251,YMR154C
4252,YMR155W
4253,YMR156C
4254,YMR157C
4255,YMR158C-A
4256,YMR158W
4257,YMR160W
4258,YMR161W
4259,YMR162C
4260,YMR163C
4261,YMR164C
4262,YMR165C
4263,YMR166C
4264,YMR167W
4265,YMR168C
4266,YMR169C
4267,YMR170C
4268,YMR171C
4269,YMR172W
4270,YMR173W
4271,YMR173W
4272,YMR174C
4273,YMR175W
4274,YMR175W-A
4275,YMR176W
4276,YMR177W
4277,YMR178W
4278,YMR179W
4279,YMR180C
4280,YMR181C
4281,YMR182C
4282,YMR182W-A
4283,YMR183C
4284,YMR184W
4285,YMR185W
4286,YMR186W
4287,YMR187C
4288,YMR188C
4289,YMR189W
4290,YMR190C
4291,YMR191W
4292,YMR192W
4293,YMR193C-A
4294,YMR193W
4295,YMR194C-B
4296,YMR194W
4297,YMR195W
4298,YMR196W
4299,YMR197C
4300,YMR198W
4301,YMR199W
4302,YMR200W
4303,YMR201C
4304,YMR202W
4305,YMR203W
4306,YMR204C
4307,YMR205C
4308,YMR206W
4309,YMR207C
4310,YMR208W
4311,YMR209C
4312,YMR210W
4313,YMR211W
4314,YMR212C
4315,YMR213W
4316,YMR214W
4317,YMR215W
4318,YMR216C
4319,YMR217W
4320,YMR218C
4321,YMR219W
4322,YMR220W
4323,YMR221C
4324,YMR222C
4325,YMR223W
4326,YMR224C
4327,YMR225C
4328,YMR226C
4329,YMR227C
4330,YMR228W
4331,YMR229C
4332,YMR230W
4333,YMR231W
4334,YMR232W
4335,YMR233W
4336,YMR234W
4337,YMR235C
4338,YMR236W
4339,YMR237W
4340,YMR238W
4341,YMR239C
4342,YMR240C
4343,YMR241W
4344,YMR242C
4345,YMR243C
4346,YMR244C-A
4347,YMR245W
4348,YMR246W
4349,YMR247C
4350,YMR247W-A
4351,YMR250W
4352,YMR251W
4353,YMR251W-A
4354,YMR252C
4355,YMR253C
4356,YMR254C
4357,YMR255W
4358,YMR256C
4359,YMR257C
4360,YMR258C
4361,YMR259C
4362,YMR260C
4363,YMR261C
4364,YMR262W
4365,YMR263W
4366,YMR264W
4367,YMR265C
4368,YMR266W
4369,YMR267W
4370,YMR268C
4371,YMR269W
4372,YMR270C
4373,YMR271C
4374,YMR272C
4375,YMR273C
4376,YMR274C
4377,YMR275C
4378,YMR276W
4379,YMR277W
4380,YMR278W
4381,YMR279C
4382,YMR280C
4383,YMR281W
4384,YMR282C
4385,YMR283C
4386,YMR284W
4387,YMR285C
4388,YMR286W
4389,YMR287C
4390,YMR288W
4391,YMR289W
4392,YMR290C
4393,YMR290W-A
4394,YMR291W
4395,YMR292W
4396,YMR293C
4397,YMR294W
4398,YMR294W-A
4399,YMR295C
4400,YMR296C
4401,YMR297W
4402,YMR298W
4403,YMR299C
4404,YMR300C
4405,YMR301C
4406,YMR302C
4407,YMR303C
4408,YMR304W
4409,YMR305C
4410,YMR305C
4411,YMR306W
4412,YMR307W
4413,YMR308C
4414,YMR309C
4415,YMR310C
4416,YMR311C
4417,YMR312W
4418,YMR313C
4419,YMR314W
4420,YMR315W
4421,YMR315W-A
4422,YMR316W
4423,YMR317W
4424,YMR318C
4425,YMR319C
4426,YMR320W
4427,YNL001W
4428,YNL002C
4429,YNL003C
4430,YNL004W
4431,YNL005C
4432,YNL006W
4433,YNL007C
4434,YNL008C
4435,YNL009W
4436,YNL010W
4437,YNL011C
4438,YNL012W
4439,YNL014W
4440,YNL015W
4441,YNL016W
4442,YNL018C
4443,YNL019C
4444,YNL020C
4445,YNL021W
4446,YNL022C
4447,YNL023C
4448,YNL024C
4449,YNL024C-A
4450,YNL025C
4451,YNL026W
4452,YNL027W
4453,YNL029C
4454,YNL030W
4455,YNL031C
4456,YNL032W
4457,YNL033W
4458,YNL034W
4459,YNL035C
4460,YNL036W
4461,YNL037C
4462,YNL038W
4463,YNL039W
4464,YNL040W
4465,YNL041C
4466,YNL042W
4467,YNL042W-B
4468,YNL044W
4469,YNL045W
4470,YNL046W
4471,YNL047C
4472,YNL048W
4473,YNL049C
4474,YNL050C
4475,YNL051W
4476,YNL052W
4477,YNL053W
4478,YNL054W
4479,YNL054W-B
4480,YNL054W-B
4481,YNL055C
4482,YNL056W
4483,YNL058C
4484,YNL059C
4485,YNL061W
4486,YNL062C
4487,YNL063W
4488,YNL064C
4489,YNL065W
4490,YNL066W
4491,YNL067W
4492,YNL068C
4493,YNL069C
4494,YNL070W
4495,YNL071W
4496,YNL072W
4497,YNL073W
4498,YNL074C
4499,YNL075W
4500,YNL076W
4501,YNL077W
4502,YNL078W
4503,YNL079C
4504,YNL080C
4505,YNL081C
4506,YNL082W
4507,YNL083W
4508,YNL084C
4509,YNL085W
4510,YNL086W
4511,YNL087W
4512,YNL088W
4513,YNL090W
4514,YNL091W
4515,YNL092W
4516,YNL093W
4517,YNL094W
4518,YNL095C
4519,YNL096C
4520,YNL097C
4521,YNL098C
4522,YNL099C
4523,YNL100W
4524,YNL101W
4525,YNL102W
4526,YNL103W
4527,YNL104C
4528,YNL106C
4529,YNL107W
4530,YNL108C
4531,YNL110C
4532,YNL111C
4533,YNL112W
4534,YNL113W
4535,YNL114C
4536,YNL115C
4537,YNL116W
4538,YNL117W
4539,YNL118C
4540,YNL119W
4541,YNL121C
4542,YNL122C
4543,YNL123W
4544,YNL124W
4545,YNL125C
4546,YNL126W
4547,YNL127W
4548,YNL128W
4549,YNL129W
4550,YNL130C
4551,YNL131W
4552,YNL132W
4553,YNL133C
4554,YNL134C
4555,YNL135C
4556,YNL136W
4557,YNL137C
4558,YNL138W
4559,YNL138W-A
4560,YNL139C
4561,YNL139C
4562,YNL141W
4563,YNL142W
4564,YNL143C
4565,YNL144C
4566,YNL145W
4567,YNL146W
4568,YNL147W
4569,YNL148C
4570,YNL149C
4571,YNL151C
4572,YNL152W
4573,YNL153C
4574,YNL154C
4575,YNL155W
4576,YNL156C
4577,YNL157W
4578,YNL158W
4579,YNL159C
4580,YNL160W
4581,YNL161W
4582,YNL162W
4583,YNL162W-A
4584,YNL163C
4585,YNL164C
4586,YNL165W
4587,YNL166C
4588,YNL167C
4589,YNL168C
4590,YNL169C
4591,YNL172W
4592,YNL173C
4593,YNL175C
4594,YNL176C
4595,YNL177C
4596,YNL178W
4597,YNL179C
4598,YNL180C
4599,YNL181W
4600,YNL182C
4601,YNL183C
4602,YNL185C
4603,YNL185C
4604,YNL186W
4605,YNL187W
4606,YNL188W
4607,YNL189W
4608,YNL190W
4609,YNL191W
4610,YNL192W
4611,YNL193W
4612,YNL194C
4613,YNL195C
4614,YNL196C
4615,YNL197C
4616,YNL199C
4617,YNL199C
4618,YNL200C
4619,YNL201C
4620,YNL202W
4621,YNL206C
4622,YNL206C
4623,YNL206C
4624,YNL207W
4625,YNL208W
4626,YNL209W
4627,YNL210W
4628,YNL211C
4629,YNL212W
4630,YNL213C
4631,YNL214W
4632,YNL215W
4633,YNL216W
4634,YNL217W
4635,YNL218W
4636,YNL219C
4637,YNL220W
4638,YNL221C
4639,YNL222W
4640,YNL223W
4641,YNL224C
4642,YNL225C
4643,YNL227C
4644,YNL229C
4645,YNL230C
4646,YNL231C
4647,YNL232W
4648,YNL233W
4649,YNL234W
4650,YNL236W
4651,YNL237W
4652,YNL238W
4653,YNL239W
4654,YNL240C
4655,YNL241C
4656,YNL242W
4657,YNL243W
4658,YNL244C
4659,YNL245C
4660,YNL246W
4661,YNL247W
4662,YNL248C
4663,YNL249C
4664,YNL250W
4665,YNL251C
4666,YNL252C
4667,YNL253W
4668,YNL254C
4669,YNL255C
4670,YNL256W
4671,YNL257C
4672,YNL258C
4673,YNL259C
4674,YNL260C
4675,YNL261W
4676,YNL262W
4677,YNL263C
4678,YNL264C
4679,YNL265C
4680,YNL267W
4681,YNL268W
4682,YNL269W
4683,YNL270C
4684,YNL271C
4685,YNL272C
4686,YNL273W
4687,YNL274C
4688,YNL275W
4689,YNL277W
4690,YNL277W-A
4691,YNL278W
4692,YNL279W
4693,YNL280C
4694,YNL281W
4695,YNL282W
4696,YNL283C
4697,YNL284C
4698,YNL284C-B
4699,YNL284C-B
4700,YNL286W
4701,YNL287W
4702,YNL288W
4703,YNL289W
4704,YNL290W
4705,YNL291C
4706,YNL292W
4707,YNL293W
4708,YNL294C
4709,YNL295W
4710,YNL297C
4711,YNL298W
4712,YNL299W
4713,YNL300W
4714,YNL301C
4715,YNL302C
4716,YNL304W
4717,YNL304W
4718,YNL305C
4719,YNL306W
4720,YNL307C
4721,YNL308C
4722,YNL309W
4723,YNL310C
4724,YNL311C
4725,YNL312W
4726,YNL313C
4727,YNL314W
4728,YNL315C
4729,YNL316C
4730,YNL317W
4731,YNL320W
4732,YNL321W
4733,YNL322C
4734,YNL323W
4735,YNL325C
4736,YNL326C
4737,YNL327W
4738,YNL328C
4739,YNL329C
4740,YNL330C
4741,YNL331C
4742,YNL332W
4743,YNL333W
4744,YNL334C
4745,YNL335W
4746,YNL336W
4747,YNR001C
4748,YNR002C
4749,YNR003C
4750,YNR004W
4751,YNR006W
4752,YNR007C
4753,YNR008W
4754,YNR009W
4755,YNR010W
4756,YNR011C
4757,YNR012W
4758,YNR013C
4759,YNR014W
4760,YNR015W
4761,YNR016C
4762,YNR017W
