"","chr","tracking_id","X112_2","X112_0","X112_1","X115_0","X115_1","X115_2","X117_0","X117_1","X117_2","X123_1","X123_0","X123_2","X141_1","X141_0","X141_2","X152_1","X152_0","X152_2","X29_1","X29_0","X29_2","X50_1","X50_0","X50_2"
"6271",15," YOR187W",196.288,339.23,268.998,594.701,209.927,196.369,697.261,194.009,168.175,445.119,606.553,189.92,167.259,855.355,309.735,239.243,159.057,287.185,486.441,423.748,131.637,1264.11,1092.57,250.675
"6272",15," YOR188W",5.85872,12.5432,3.54156,7.82059,7.55369,7.17099,6.9864,7.7431,7.92581,9.08505,8.66364,6.68423,5.55431,12.7202,8.54477,7.62208,7.93228,9.7223,12.612,6.06384,5.09775,12.4187,7.13576,9.00308
"6273",15," YOR189W",225.802,209.926,198.155,230.234,236.951,252.518,231.949,284.511,226.895,224.217,205.028,203.142,260.719,137.543,215.079,242.703,256.71,211.75,195.797,160.541,248.383,144.518,230.546,200.439
"6274",15," YOR190W",41.0937,12.5877,45.9268,29.4949,37.7457,38.0603,40.9741,51.9477,42.3656,42.3638,30.938,38.0744,37.1738,19.5248,13.4609,32.4041,32.2857,16.7747,36.2626,51.1487,42.9032,33.142,40.8164,40.8904
"6275",15," YOR191W",17.3059,14.5905,18.2614,14.9049,22.2515,17.3202,15.6142,23.9571,17.9535,18.6975,14.8549,16.24,15.3585,22.5893,14.4136,15.3393,11.7973,13.9657,26.8508,43.4744,19.4715,32.5668,18.9385,18.2833
"6276",15," YOR192C",23.7316,11.4969,22.2627,15.0557,26.3053,19.0539,11.9038,21.3526,17.4367,10.7994,18.1215,13.2609,19.5706,13.8234,14.6118,13.4529,13.3987,11.8766,9.76353,24.021,13.3483,26.6679,24.4022,20.0826
"6279",15," YOR192C-C",64.0544,51.9841,132.118,72.433,119.208,96.8228,60.6828,84.4531,96.8521,89.4167,90.1568,93.4185,103.467,34.7393,105.821,73.8372,118.529,87.215,77.7427,69.8845,97.0169,90.2032,86.8179,78.1079
"6280",15," YOR193W",47.0453,42.208,184.318,58.0791,85.4993,49.982,70.2249,83.406,56.7132,63.2779,55.8278,48.877,55.8489,43.7963,42.1552,41.217,72.1985,41.4532,66.5519,37.0563,34.8447,45.16,58.4332,58.1727
"6281",15," YOR194C",144.592,128.125,280.019,165.287,178.332,131.043,181.797,196.494,125.137,164.449,132.119,119.018,173.647,191.52,109.353,125.333,133.445,150.546,167.825,185.842,178.903,192.119,203.787,122.343
"6282",15," YOR195W",32.9989,22.9887,137.108,27.3488,89.5625,25.2329,17.9533,51.607,29.199,32.053,20.6683,27.274,26.9354,28.5258,16.4919,29.1131,37.1366,18.5872,66.1566,26.5469,44.9745,37.2493,35.9538,31.3138
"6283",15," YOR196C",84.3367,83.4844,113.241,161.081,129.716,92.1829,236.096,140.246,84.8996,183.745,164.532,84.6197,71.1291,226.64,97.7602,71.2847,90.8012,81.3309,129.739,161.819,77.9859,241.886,207.539,78.8104
"6284",15," YOR197W",182.563,205.827,115.893,158.624,157.828,179.455,131.109,190.532,187.682,163.103,168.999,191.187,151.688,164.939,200.797,122.808,140.168,173.047,115.41,176.175,168.238,131.256,126.024,156.973
"6285",15," YOR198C",182.252,513.88,44.057,132.884,135.455,226.342,79.6509,72.1575,192.87,126.437,120.614,174.959,220.293,150.46,416.358,274.768,226.751,461.41,125.424,57.084,208.339,61.7196,86.9793,193.224
"6286",15," YOR199W",14.5078,13.2492,4.01486,4.86657,11.516,7.84786,2.58866,7.75661,10.35806,6.94983,5.65532,12.7558,5.9081,8.78652,10.42473,6.87266,10.5141,13.7303,4.89417,0.5,15.8973,7.41255,10.7957,10.43112
"6287",15," YOR200W",26.5543,13.7364,11.6801,17.5721,16.639,30.4527,16.616,11.4927,32.1468,22.8958,21.1625,32.1116,9.90741,28.3586,21.1257,16.7973,15.2886,18.5881,18.7885,25.4969,30.1494,20.4884,23.1558,28.254
"6288",15," YOR201C",57.7052,39.042,27.2622,48.3637,36.0468,50.7251,43.7472,26.6216,55.2585,61.8086,61.1887,59.2664,54.8249,78.6117,38.436,50.36,33.7813,37.0722,45.7062,65.4373,54.6626,63.8649,52.6272,65.4678
"6291",15," YOR204W",52.8721,59.2205,9.52307,22.3783,23.4812,67.6846,14.7289,18.4981,63.7878,28.0798,32.1271,53.5651,32.5407,75.6621,65.6367,51.1149,32.2091,58.5195,27.0523,94.1454,62.1923,57.9466,45.1422,52.4295
"6292",15," YOR205C",23.2923,22.6512,16.0249,30.7451,19.5795,25.0997,25.2405,19.1013,25.9362,29.7082,33.235,26.2771,23.496,36.976,22.2265,31.2485,23.8939,23.4282,30.204,22.4735,26.1956,33.8356,29.4003,29.6692
"6293",15," YOR206W",41.1178,96.5375,8.89878,35.8336,17.0073,66.9897,20.4955,17.3747,51.2834,36.1701,31.1697,50.9903,50.6902,37.2486,69.1381,59.2562,55.2398,61.2696,29.3556,14.4463,92.6818,19.8898,16.2992,63.1844
"6294",15," YOR207C",41.0973,55.7202,44.1128,39.4689,36.8778,43.6416,22.401,27.6566,38.6757,24.9577,41.4441,33.8166,39.7262,31.9774,41.0983,39.3188,49.368,45.8714,28.7911,28.0103,41.0224,26.0599,32.9738,47.7347
"6295",15," YOR208W",74.9032,67.1625,87.6527,68.6316,63.0739,71.7202,38.7621,38.5387,89.2439,55.3596,67.5949,83.8954,81.4477,33.3981,58.1118,47.0318,86.9846,72.4331,41.171,57.848,57.0863,76.0059,76.727,83.6178
"6296",15," YOR209C",264.965,255.737,172.598,195.853,230.054,215.778,249.873,272.71,226.259,345.588,193.511,227.743,235.616,142.182,308.444,185.171,196.162,262.115,126.907,103.844,254.457,107.906,110.68,220.837
"6297",15," YOR210W",1666.36,2103.48,1087.19,1357.08,846.769,1888.39,1436.25,683.476,1285.44,1102.47,1744.75,1489.43,1613.18,678.337,1989.48,1511.29,3179.03,1598.09,792.265,1767.25,2509.16,824.136,1347.3,1409.69
"6298",15," YOR211C",14.2954,18.6801,16.9203,21.6384,18.1714,17.6973,16.4289,18.9658,14.1456,19.1669,20.5752,19.7588,15.5602,38.5069,17.5634,16.7886,14.433,17.6685,26.3073,18.7557,13.5751,37.0873,25.3367,14.8908
"6299",15," YOR212W",34.4426,26.5257,26.7938,21.4362,31.3112,30.4979,21.3447,29.8288,25.2513,20.3022,25.4345,28.1712,30.7725,11.1101,22.399,35.2452,37.2763,23.6908,26.006,16.4382,26.4813,15.0144,17.4221,30.1377
"6300",15," YOR213C",75.3618,57.1917,128.635,118.777,94.0198,87.7772,151.281,91.7341,85.665,115.224,129.692,78.6224,62.5617,82.4139,52.0822,54.225,110.136,52.4677,79.3322,108.686,68.5629,126.896,134.666,88.9456
"6302",15," YOR215C",472.63,269.605,1056.08,880.983,880.06,372.307,1149.09,1244.25,388.686,810.299,908.689,464.158,555.962,786.072,329.774,474.376,401.357,258.375,601.248,230.292,322.961,486.812,537.105,426.882
"6303",15," YOR216C",22.6872,47.6987,11.9229,21.2466,26.0996,31.2678,15.889,22.667,31.6079,25.604,13.6788,27.7189,19.9127,20.8113,47.0775,44.1098,35.1308,58.748,29.1216,8.57416,29.1699,10.5674,9.57849,26.2624
"6304",15," YOR217W",13.6027,25.404,15.3922,14.6539,19.6405,15.1333,12.2408,23.0264,14.8215,13.9133,12.7898,15.0784,11.3686,19.9916,21.1429,20.957,16.2059,25.9118,19.8065,7.40723,14.2925,10.30973,10.5363,15.2539
"6305",15," YOR218C",43.8277,79.6704,65.9565,37.2976,67.4331,44.599,27.093,74.5245,43.6958,34.7635,38.1994,38.4217,39.2562,69.3097,52.3767,63.9884,43.2074,75.5696,41.3646,12.1796,33.5739,35.1306,33.3536,45.2904
"6306",15," YOR219C",34.5365,30.6268,33.073,32.1834,39.214,32.4417,35.217,47.3464,36.3224,29.5649,29.4341,38.5709,35.2151,34.1388,34.3846,28.769,26.4568,37.2737,27.4324,32.6429,28.9791,29.129,25.3198,33.1091
"6307",15," YOR220W",353.051,237.337,718.696,601.364,740.015,323.156,721.539,856.158,383.346,507.659,631.588,392.392,397.358,557.677,240.337,178.554,333.485,229.875,287.056,509.317,334.814,520.369,507.168,368.704
"6308",15," YOR221C",100.53,93.4612,166.684,98.687,110.78,107.223,100.057,100.822,100.3514,114.317,88.9182,89.4929,89.6037,69.253,103.22,87.5378,77.3889,110.033,86.1349,169.085,126.039,156.817,111.812,106.187
"6309",15," YOR222W",239.312,159.56,38.5039,75.8497,73.8898,337.732,93.7633,49.6636,265.498,127.804,84.9493,159.228,326.34,222.753,355.734,184.443,268.484,235.964,100.903,97.2274,193.575,72.9764,80.525,258.669
"6310",15," YOR223W",48.0376,32.5216,41.8191,25.2173,36.9897,29.3495,29.6198,41.0681,34.3488,24.3508,25.3474,30.241,49.7351,68.6608,39.697,38.1858,22.1678,40.4486,49.1598,56.8484,33.4648,61.1129,37.9109,43.6174
"6311",15," YOR224C",245.778,675.441,92.5856,159.737,121.677,312.717,164.429,84.3784,207.839,140.992,209.824,203.848,257.901,189.01,541.125,351.009,401.762,546.887,184.281,125.736,344.167,103.614,129.438,255.19
"6312",15," YOR225W",439.777,256.26,109.767,131.723,169.984,531.902,97.4114,126.445,620.691,139.114,131.863,511.527,426.384,30.0779,417.52,915.933,580.276,342.97,179.898,235.417,1394.79,149.152,205.123,472.505
"6313",15," YOR226C",702.725,603.079,162.659,286.402,167.225,1230.14,174.572,145.842,1077.84,157.097,274.38,812.21,640.779,61.7697,758.089,1243.86,1172.94,606.884,245.247,623.738,2026.89,243.641,341.058,699.86
"6314",15," YOR227W",49.1269,38.9429,48.8003,43.3541,51.5846,49.1201,34.32,53.2424,61.0121,35.8239,42.4896,52.8652,67.6132,72.7602,52.213,66.1225,31.2799,39.7542,57.2072,70.7337,79.6668,65.6441,55.1955,52.9688
"6315",15," YOR228C",70.9349,44.6155,90.0366,119.222,85.8778,45.5549,160.524,119.636,60.1241,110.394,114.226,67.3295,95.3394,120.256,51.554,41.5853,32.4542,44.2761,84.8145,109.884,50.1966,159.494,123.496,69.8492
"6316",15," YOR229W",14.1366,14.6199,7.90357,13.1114,10.6739,18.5274,13.5669,10.8649,15.6626,14.8753,16.2039,12.1978,12.1641,31.1335,18.8681,13.6556,12.2298,16.9581,11.2696,24.7218,16.6791,18.7998,16.9225,13.6829
"6317",15," YOR230W",454.222,495.964,395.357,322.031,500.123,345.727,330.594,714.114,328.437,377.545,328.363,399.911,463.679,831.974,603.622,498.013,222.175,488.726,377.891,407.457,410.741,240.383,178.956,429.25
"6318",15," YOR231C-A",174.273,94.3468,61.7557,52.1541,34.666,176.08,27.9258,62.8465,201.224,83.5166,37.8553,121.482,212.673,167.474,106.422,170.64,121.52,162.243,168.678,337.77,293.723,137.498,109.012,170.259
"6319",15," YOR231W",55.5889,34.2016,25.5035,20.7954,22.0972,46.1912,14.7874,15.0833,47.2442,21.1442,25.0625,39.7909,48.8704,40.4185,33.6835,45.5505,27.6659,35.6704,36.5039,95.8494,62.9521,48.4255,34.6244,58.2888
"6320",15," YOR232W",231.948,346.202,342.497,262.116,229.522,228.492,254.662,173.7,209.307,294.203,250.574,197.165,276.437,241.339,345.66,249.356,217.427,375.903,266.847,206.362,249.528,380.578,352.037,253.044
"6321",15," YOR233W",23.9819,19.4486,25.987,21.6128,18.3674,25.8655,16.3605,15.4284,25.3538,24.2216,21.3542,27.7655,18.4426,15.667,21.1206,28.4036,33.0297,18.7275,21.0132,29.0649,22.3262,18.7695,19.5124,22.8022
"6322",15," YOR234C",854.489,4025.7,528.4,683.087,865.574,1325.1,580.643,798.579,919.922,607.817,797.668,1009.69,600.315,656.542,3631.55,689.92,1761.74,3337.84,798.579,359.319,1223.79,400.868,709.983,1343.58
"6323",15," YOR235W",4.49785,6.18171,7.54628,3.24237,5.74018,11.3754,5.75801,9.62769,7.71544,9.59471,3.72275,8.29331,9.88709,8.14553,5.06909,6.0918,8.23392,1.345699,5.89878,0.5,7.24593,7.61696,4.24467,8.09404
"6324",15," YOR236W",65.5174,131.411,57.4972,72.1859,84.8291,79.0782,52.3441,61.4544,69.8014,70.8919,77.0597,68.185,71.4764,33.3197,78.6979,72.9901,97.3025,112.618,65.3164,12.0619,53.9189,35.5607,30.7906,66.1771
"6326",15," YOR238W",98.3574,86.4143,152.009,75.9994,81.4462,87.5724,68.5792,80.6652,92.3554,82.2514,78.2174,92.7981,89.6887,40.9434,80.4194,79.1733,102.077,67.1971,76.9116,38.8971,88.4728,34.2783,54.3722,86.5643
"6327",15," YOR239W",56.5763,122.814,19.5186,41.2253,33.218,62.7438,26.5583,27.2991,62.7266,37.4099,33.8268,61.3961,87.194,46.2715,94.8006,68.463,64.5824,104.125,45.1518,41.8183,83.9711,35.8769,34.1907,61.7441
"6328",15," YOR241W",53.0177,56.9312,27.7875,35.2062,24.6727,44.8574,42.0229,19.0156,40.0579,57.4048,41.7751,49.7017,46.2613,31.963,57.6305,56.8131,48.5381,54.121,36.0971,32.4143,45.065,33.5425,31.1145,46.5489
"6329",15," YOR242C",6.27398,5.56032,10.9594,4.46072,5.38782,8.35349,4.55013,6.77755,4.32105,6.73924,4.24948,7.33379,5.47108,4.98871,5.26594,4.62216,7.66733,5.48746,4.83184,3.61292,4.96552,3.4368,5.45763,5.72278
"6330",15," YOR243C",42.9915,85.3619,18.1672,31.6199,28.9236,59.9089,19.1564,18.6316,41.065,27.2643,31.0189,39.7362,48.4354,19.802,70.4233,55.1711,60.5281,88.899,24.6606,13.0953,63.8774,17.6233,16.51,51.7373
"6331",15," YOR244W",62.2282,47.5323,100.78,119.397,100.835,59.5448,129.244,98.6037,69.7178,113.691,120.382,70.804,61.865,81.6663,53.8162,57.3461,81.4974,40.9004,93.8657,100.3904,72.7485,145.914,121.811,65.2296
"6332",15," YOR245C",134.464,75.3139,302.677,201.429,182.416,102.625,239.426,197.328,106.333,180.985,206.187,119.959,127.234,145.3,67.7713,91.0812,103.786,64.2838,146.445,261.685,98.1816,211.374,240.278,104.133
"6333",15," YOR246C",127.031,150.319,96.4745,81.6959,80.5681,126.819,81.3163,72.2082,108.188,89.1331,89.4879,100.1653,99.8238,86.0178,142.991,128.175,138.645,158.625,103.849,97.4987,123.533,60.0919,66.5367,110.455
"6334",15," YOR247W",144.691,733.086,57.1536,65.8609,144.445,146.305,46.4867,114.417,124.565,209.639,47.6233,118.816,68.2846,241.865,821.769,232.7,149.295,709.126,266.641,49.9443,66.2651,39.5041,24.1916,92.7086
"6335",15," YOR248W",115.098,764.324,40.2646,79.7854,180.825,121.663,78.8033,154.664,102.81,212.821,98.9581,112.942,81.1286,228.742,902.276,238.667,166.46,633.667,207.691,36.6037,93.1032,31.9876,57.6722,124.182
"6336",15," YOR249C",22.6162,19.3588,38.0237,20.0979,31.062,18.5764,22.4864,31.151,19.8472,20.3205,17.3766,23.3824,30.8816,15.1589,17.8606,21.4713,23.2472,18.4811,26.8588,17.3987,20.5206,18.5143,20.5521,23.5662
"6337",15," YOR250C",42.6401,47.6422,25.2576,28.3457,33.185,40.3139,22.2625,32.907,44.0402,33.7448,32.3923,42.381,38.8077,28.5953,36.1424,37.0005,34.3798,45.2349,32.173,29.5761,31.9762,37.3698,28.7456,45.1917
"6338",15," YOR251C",118.749,118.021,152.818,143.651,156.845,118.185,170.545,190.588,91.7423,141.798,143.982,119.944,118.913,125.61,135.645,113.741,101.288,116.201,124.298,97.7096,125.381,101.09,123.224,111.187
"6339",15," YOR252W",150.215,182.931,223.388,161.536,185.997,176.593,152.549,163.031,128.57,169.483,162.965,127.429,185.212,92.2954,122.502,151.746,200.753,140.487,174.265,161.155,229.21,168.118,180.978,132.116
"6340",15," YOR253W",161.571,215.563,165.506,129.558,117.594,173.03,151.104,121.023,141.7,122.435,149.619,152.028,152.416,97.1591,197.993,143.91,176.721,211.808,111.389,85.8785,140.963,76.2291,110.8,151.092
"6341",15," YOR254C",72.8133,191.403,36.0316,61.8612,57.6274,114.018,50.0931,41.6291,95.7776,69.4029,58.1352,87.9842,82.3691,54.4069,150.027,102.215,115.318,172.876,61.8916,34.9539,100.898,42.3451,43.3879,93.5211
"6343",15," YOR256C",48.9243,32.6285,53.1067,55.4274,60.3432,44.3502,58.9827,65.9639,45.7008,54.9243,54.643,50.3172,41.9496,58.8719,36.9712,46.2804,36.5894,35.4724,54.0357,57.9687,49.6756,65.8409,54.1435,40.1882
"6344",15," YOR257W",442.486,196.768,1721.62,632.764,968.459,433.267,629.797,891.624,407.02,553.332,594.745,399.979,531.586,361.171,195.245,294.478,426.189,181.172,595.951,1158.02,825.925,978.526,1074.53,373.118
"6345",15," YOR258W",48.8452,30.8614,98.0876,56.9665,72.4316,51.9121,68.552,86.4808,44.0095,66.7112,54.4815,53.9892,62.1669,44.3358,32.9798,41.2779,47.7047,26.4126,53.4349,59.5408,57.9623,62.5557,73.3208,48.8985
"6346",15," YOR259C",298.592,331.371,428.078,342.534,413.142,301.058,269.916,433.641,283.239,252.553,307.453,276.27,312.13,252.932,281.596,354.16,359.26,260.447,311.036,403.145,423.405,311.906,431.778,298.91
"6347",15," YOR260W",64.0201,83.1679,34.4055,39.6954,34.7647,78.3294,30.8608,28.6417,67.3264,37.1563,38.4238,70.8326,54.0321,44.8094,71.7901,82.9187,55.8793,93.088,47.0547,43.8203,91.3727,35.23,36.2698,61.6691
"6348",15," YOR261C",383.05,354.952,693.155,517.549,514.08,364.851,506.38,549.918,349.261,407.047,423.092,322.808,504.699,375.798,332.781,432.399,402.217,312.163,413.784,634.445,611.761,565.41,589.332,339.627
"6349",15," YOR262W",72.796,63.9305,148.802,133.861,114.557,84.3797,122.575,100.731,72.7525,108.691,127.029,78.3644,75.6006,71.9253,62.4198,79.9954,101.198,67.3855,114.48,154.552,110.292,146.036,135.609,74.9552
"6350",15," YOR263C",5.60276,8.5808,4.35445,8.00063,7.66618,3.89944,6.8277,7.63288,7.60457,5.97247,6.37634,6.59012,5.63491,4.37623,4.66562,4.32352,4.30754,3.27568,3.45323,4.03706,3.26761,6.61774,4.59681,7.02784
"6351",15," YOR264W",34.7249,76.8365,32.9083,47.3618,58.8183,37.115,24.3304,46.3338,37.5621,37.872,31.9844,39.8576,34.9135,40.9733,78.2702,35.4877,38.7453,76.0503,24.1528,9.61727,33.1122,16.7814,18.8545,33.3881
"6352",15," YOR265W",352.988,357.294,453.041,301.437,435.517,381.882,298.669,414.885,305.318,267.888,205.945,247.317,338.112,243.042,284.526,391.551,386.09,345.697,283.023,77.4032,512.379,85.6282,153.706,301.906
"6353",15," YOR266W",26.915,27.4593,35.8398,31.4818,26.1985,30.1788,40.3534,27.2843,25.9923,41.7857,33.8196,26.9134,24.2167,39.2634,27.5609,28.0664,26.1561,29.3364,33.5838,27.2297,23.8832,34.0189,34.857,25.5695
"6354",15," YOR267C",89.6742,97.5127,45.2734,92.6647,42.4321,104.627,62.6072,44.2313,106.198,79.6788,108.356,95.4307,99.5986,65.3797,103.38,70.8255,55.1891,101.91,59.1456,230.141,141.367,152.814,108.183,119.604
"6356",15," YOR269W",15.438,19.8499,10.04658,13.2499,9.35581,18.713,11.0282,6.97152,12.3544,14.3524,13.1853,12.313,15.601,9.40376,19.3969,16.8283,16.846,18.3743,10.12433,6.17126,11.3233,12.5058,20.4733,14.7959
"6357",15," YOR270C",265.661,337.247,119.167,139.981,123.972,220.84,156.392,120.382,191.338,152.019,142.359,207.21,259.851,195.035,352.571,235.05,170.558,305.479,137.498,173.532,260.537,100.883,109.485,209.451
"6358",15," YOR271C",219.338,334.983,48.9613,73.2397,82.4196,284.733,56.6319,86.2628,218.375,97.7187,70.0956,156.201,196.693,68.3896,335.334,235.186,243.942,331.496,93.8966,71.0766,350.13,49.0417,49.5474,228.92
"6359",15," YOR272W",39.4147,95.0825,21.0327,38.1605,27.5469,67.2523,26.2209,22.328,43.0433,35.8544,42.16,44.711,33.1498,44.8785,69.3371,63.8789,64.0814,69.1607,30.2902,10.8731,68.0986,18.0868,16.5195,46.91
"6360",15," YOR273C",211.514,194.308,86.8169,185.098,147.921,179.067,252.868,116.522,216.193,146.305,169.543,199.17,188.847,154.44,189.074,105.878,174.657,259.617,52.4315,244.407,125.08,89.4589,147.968,169.206
"6361",15," YOR274W",83.5016,36.4062,78.1655,86.7832,90.0562,78.0709,89.3226,87.263,90.09,116.003,70.6731,96.566,56.7806,48.8848,41.0667,52.1762,95.7443,59.9403,61.3734,113.463,92.5612,59.1918,65.8566,64.4446
"6362",15," YOR275C",45.9507,42.4687,49.4306,47.2942,51.6213,42.1269,48.3217,57.8744,49.8959,50.5212,46.3149,50.3079,50.1103,41.6855,40.3713,44.5279,41.8961,39.7378,44.7361,39.3418,46.1013,36.3633,35.5551,48.4342
"6363",15," YOR276W",100.641,292.89,50.8629,66.6755,65.4429,142.311,67.5257,55.3936,73.1739,69.9171,62.2068,87.2291,110.558,84.0647,309.096,122.601,124.038,226.423,92.1895,29.7559,155.765,46.9012,41.7522,105.926
"6364",15," YOR277C",435.535,1438.87,245.368,348.974,321.94,607.484,321.649,276.505,406.253,348.159,277.659,408.501,397.888,401.297,1471.24,637.201,624.358,1208.13,427.845,182.647,694.911,186.796,210.815,500.888
"6365",15," YOR278W",33.1555,47.1769,54.7434,52.0693,50.8476,46.7881,60.1958,57.0503,41.9684,52.7689,51.8229,47.4093,41.5411,52.409,39.9695,35.003,55.3103,37.1765,54.1165,41.8223,50.4491,49.6115,57.2739,46.5923
"6366",15," YOR279C",35.2542,28.765,55.9127,35.0887,52.637,34.9286,29.0351,48.6598,37.0476,45.6067,30.1355,34.5703,34.4624,28.0771,21.8524,36.3259,43.8709,33.1371,44.5843,28.7679,29.483,35.5984,40.0155,28.3022
"6367",15," YOR280C",58.2242,59.3573,62.4098,49.0268,71.2519,58.3471,52.2544,84.3828,58.2215,69.3994,50.9928,51.8037,61.4057,38.9626,59.1731,78.0609,66.9309,63.9446,59.8762,27.6148,67.9569,30.8596,36.3923,56.4909
"6368",15," YOR281C",116.488,117.854,81.6824,88.1723,81.6317,122.981,91.5008,87.1476,125.861,101.883,77.8173,135.417,102.943,62.2693,115.471,124.046,148.462,111.194,99.4494,75.1779,157.449,46.9582,67.9836,113.809
"6369",15," YOR282W",20.7871,31.8546,18.3782,15.2859,12.9647,31.5427,25.5141,19.1101,19.7228,10.01867,36.274,32.279,7.64522,16.291,17.8894,13.136,40.2363,28.663,17.6226,32.7993,26.1742,15.0105,26.6282,21.1443
"6370",15," YOR283W",254.614,160.838,203.264,193.15,171.469,273.645,228.049,199.772,240.225,242.803,196.145,284.067,240.437,108.732,189.309,249.742,367.971,149.946,175.528,232.598,358.965,149.687,199.132,247.228
"6371",15," YOR284W",10.786,16.6198,11.7696,17.4721,14.1646,10.22316,16.9533,20.3576,8.62826,19.8522,20.8933,8.16441,8.72471,21.779,11.3026,12.8943,17.1179,15.1431,30.7212,8.25619,9.29554,13.0138,12.7386,10.9105
"6372",15," YOR285W",1810.64,1069.01,5285.5,4981.85,4575.62,1686.68,5144.35,5376.03,1585.34,2786.17,5383.19,1846.02,2124.34,2846.14,887.905,2079.75,1957.06,694.457,2836.41,4029.96,2053.69,3604.71,4268.25,1871.62
"6373",15," YOR286W",186.041,304.085,350.347,468.685,249.817,313.028,568.096,220.954,220.34,296.098,506.992,251.132,207.578,401.665,266.942,208.724,281.236,200.441,377.151,348.333,303.923,457.802,550.085,309.458
"6374",15," YOR287C",37.803,39.8142,36.3285,39.7451,40.8794,54.0067,30.2675,29.2084,39.3067,40.4035,34.7941,38.1427,43.3102,20.9397,31.1574,60.077,61.0685,33.3496,32.904,16.007,66.0084,25.6023,27.7851,37.3508
"6375",15," YOR288C",31.2233,117.231,15.4085,62.3911,55.1711,52.4143,35.0255,36.8414,59.4599,41.5066,51.6009,53.135,68.7128,53.4508,69.1708,57.7177,83.6712,83.5494,48.5542,13.7091,33.2295,25.2753,34.9239,44.824
"6376",15," YOR289W",274.558,110.207,511.175,347.129,459.631,207.205,363.601,492.871,217.542,389.449,393.706,262.329,354.767,271.737,125.362,237.941,205.215,111.162,270.802,334.233,199.315,243.256,278.864,233.994
"6377",15," YOR290C",5.69534,10.17038,3.74415,3.86015,7.85457,8.04524,3.077,10.8706,7.09049,5.05872,3.56327,5.28688,6.18815,15.256,11.0521,7.92764,4.35939,9.59984,9.66077,9.53909,9.4419,7.40823,4.97702,7.79882
"6378",15," YOR291W",11.529,16.6264,5.1312,6.92709,6.07405,10.9397,4.56517,5.74367,10.0846,5.00675,8.22015,8.58767,13.6999,19.8229,17.2143,16.0593,7.34219,14.3448,10.865,14.2561,12.795,8.83536,9.08182,11.1955
"6379",15," YOR292C",128.395,60.5333,254.183,181.635,129.401,111.976,182.61,104.326,129.385,116.695,195.802,146.28,167.892,96.3908,59.5209,84.6175,142.393,72.8306,101.703,305.399,135.04,230.281,310.569,145.508
"6381",15," YOR293W",2565.85,9495.22,1298.07,1328.76,2174.9,3567.03,1279.33,1981.68,1979.16,1279.43,1139.25,1800.62,1919.24,2144.35,11423.6,1691.65,3262.46,11030.4,1458,572.742,2932.92,786.754,1306.63,2513.15
"6382",15," YOR294W",131.414,220.382,88.8542,94.5073,87.3612,206.943,70.7946,71.7834,136.408,113.719,117.371,132.469,139.715,74.382,167.431,167.341,218.383,219.529,95.7128,59.5592,223.228,70.9385,71.4391,157.573
"6383",15," YOR295W",26.9598,36.0298,47.672,29.0817,28.3056,32.7664,39.1402,30.5571,25.5305,32.0497,27.9591,27.1794,21.0667,19.3109,30.0454,35.2761,44.4503,27.7143,35.4105,31.49,27.8277,29.2727,33.2607,26.4972
"6384",15," YOR296W",9.64421,7.04304,12.5176,11.027,13.8276,10.0483,9.84933,14.3492,10.18699,11.1634,11.1404,10.23206,12.3183,8.86729,9.40589,10.07167,9.63709,8.1449,15.533,14.8235,10.00948,17.1223,14.1297,9.88612
"6385",15," YOR297C",52.3433,59.4434,52.7636,52.2272,27.1409,49.494,46.6797,25.4799,65.5726,51.428,59.0721,70.3904,48.6386,49.2485,46.2849,57.9751,52.6974,56.082,60.6983,66.2465,79.0331,58.9312,61.2002,71.4809
"6386",15," YOR298C-A",1116.75,1106.22,1957.04,1811.74,1338.23,1003.77,1745.06,1045.01,907.569,1240.9,2268.33,814.719,1061.32,1649.36,1463.68,649.194,926.694,1245.69,1014.57,3864.45,944.509,2221.3,2379.58,957.556
"6387",15," YOR298W",7.35541,6.84965,13.9369,10.5537,7.0069,8.35454,11.3195,6.51404,5.7478,4.04929,6.02628,6.81981,9.32545,9.96062,7.52443,5.58365,11.887,7.10083,3.45288,4.80131,7.82956,2.93478,6.36771,11.5655
"6388",15," YOR299W",72.0521,54.5109,44.9452,49.6235,44.2406,62.6997,34.6982,33.0808,73.8106,43.5793,50.4125,72.3079,64.7331,29.2979,53.7894,50.0177,61.2267,62.6221,43.1498,72.1305,51.5714,36.8415,50.2365,62.7384
"6389",15," YOR300W",76.1992,53.8779,49.7332,50.6492,55.3258,48.0585,24.7538,43.1858,86.7394,27.9295,45.1551,62.5065,72.4508,26.9129,53.365,46.0081,62.3878,43.4286,39.3925,45.6077,65.3796,35.735,28.8844,54.7945
"6390",15," YOR301W",14.4004,20.7067,7.26658,7.67404,13.2539,10.9951,5.51447,13.0651,15.5527,7.45684,6.90308,10.8964,7.21422,12.4115,14.8735,12.5821,9.79645,17.8067,9.34937,16.5588,12.3952,6.3581,6.57604,12.6783
"6391",15," YOR302W",6171.71,5262.79,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2591.16,7053.49,0.5,0.5,3916.85,0.5,0.5,0.5,0.5,5780.9,0.5
