"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YHR060W",266.842731381626,-0.801654672152392,0.280394905418632,-2.85902010578799,0.00426375317441647,0.0263857110272506
"YHR061C",133.228385588654,-0.004904074536238,0.222077637176423,-0.0220827031419742,0.982382697387575,0.988669868784247
"YHR062C",249.718454021559,-0.487411622959056,0.30171969903815,-1.61544514499011,0.106265409446966,0.235822913670306
"YHR063C",318.068610143156,0.436138072694058,0.236155577115921,1.84682520743507,0.0648202836914549,0.167712640166915
"YHR063W-A",30.3121802883127,0.0843474336925712,0.329295203015977,0.256145345938971,0.797847139645746,0.873516031634839
"YHR064C",1600.47410649832,-0.191161749237047,0.168418266757064,-1.13504166096656,0.256401911314525,0.421041798531908
"YHR065C",203.899086170777,-0.316421146981135,0.335650932625611,-0.942708975976763,0.34586665471371,0.513725940238546
"YHR066W",179.579669660371,-0.0947879230499838,0.350468288907285,-0.270460769348121,0.786814831542315,0.865580406057238
"YHR067W",208.59015961433,-0.332774817034753,0.168877531818791,-1.97050971464828,0.0488245786965656,0.138975577454736
"YHR068W",578.174983819624,0.709572015132919,0.258124530393019,2.74895227529336,0.00599598767635569,0.0327420158171289
"YHR069C",517.787012976793,0.044945496336696,0.245278827802911,0.183242462218594,0.854613793432261,0.910487284498472
"YHR070C-A",28.9623138639568,-0.361128261224365,0.393490477348568,-0.917756037344875,0.358782440614396,0.528461806161342
"YHR070W",116.792976756713,0.234384460120007,0.232758017079554,1.00698769933195,0.313980135759503,0.483780544836248
"YHR071C-A",1.15679213036018,0.340349161166691,1.26429483045521,0.269200785266319,0.787784168674546,0.86602973046173
"YHR071W",1021.36366814433,0.977484617582011,0.426414922420332,2.29233210703276,0.0219199598768923,0.0786165343784477
"YHR072W",1318.60744734312,-0.175658532770779,0.260262842431941,-0.674927435393372,0.499747133943959,0.654393341724732
"YHR072W-A",743.640601117935,-0.4840501781148,0.321563944089351,-1.50529991627513,0.132298125296214,0.270823076509585
"YHR073W",799.757732987031,0.261413543497884,0.182205624755921,1.43471719848423,0.151418335066465,0.296217813547827
"YHR074W",1286.52341339716,-0.206900086688095,0.283378978593519,-0.730117977399002,0.465345765784689,0.625321029044004
"YHR075C",227.505548008503,0.341863087737752,0.134311842075378,2.54529371688532,0.010942691394864,0.0491851719143856
"YHR076W",619.757772319069,-0.121860201439652,0.138974479725063,-0.876853086125827,0.38060054587552,0.548818344928138
"YHR077C",1063.96871735309,-0.0295478184838012,0.162504001517529,-0.181828251660707,0.855723479687583,0.910883869450278
"YHR078W",704.622037304525,-0.0892888095911259,0.15727951250082,-0.567707822661646,0.570254015068723,0.712540909118872
"YHR079C",426.784352643335,0.653752619417811,0.238730325694159,2.73845653046754,0.00619052992336952,0.0335374673743247
"YHR079C-A",1.97125579242187,-0.12729807561454,1.20869708135837,-0.105318427236937,0.916126561661378,0.946848946426107
"YHR080C",1313.7801108041,0.594967857036963,0.194927754353053,3.05224804446963,0.00228099983230556,0.0177423866049359
"YHR081W",588.376491900598,-0.408476496140321,0.359500233045132,-1.13623430138094,0.255902605253854,0.420557341683822
"YHR082C",1955.82995565077,0.12034538089295,0.205287420952821,0.586228714523174,0.557743251446876,0.702984147129776
"YHR083W",763.700335905455,-0.0363837613726184,0.167866223999228,-0.216742597205176,0.828416108086756,0.893364393843863
"YHR084W",111.156086893787,0.713230250983767,0.333761625825006,2.13694504040353,0.0326416362796797,0.10450738499912
"YHR085W",116.521748524152,0.408469818357666,0.362608457905256,1.12647625683456,0.260007752523659,0.425266917263272
"YHR086W",763.605434974934,0.664698954554138,0.262564797452056,2.53156158405245,0.0113801820635137,0.0503467080403012
"YHR086W-A",3.62914864040405,1.23616742841353,0.901677054067203,1.37096471828526,0.170435770577464,0.321211876437723
"YHR087W",2167.09830235918,0.194796594192989,0.484088981402546,0.402398322780674,0.687404830462754,0.798460077663715
"YHR088W",427.448441774208,-0.680683667339641,0.2407240173433,-2.82765166040291,0.00470417175704178,0.0282341737332265
"YHR089C",443.565398778053,-0.163493173969401,0.309797447017493,-0.527742160380583,0.597697265476763,0.73102548074787
"YHR090C",517.630377904623,0.0325405968024498,0.164140701088571,0.198248189429207,0.842857410907746,0.903103291076724
"YHR091C",214.63584717223,0.966665611596295,0.249883019244844,3.86847259376646,0.000110645921255554,0.00350435492140669
"YHR092C",293.533742757943,1.0208850713737,0.625074524054495,1.63322137135235,0.102473420796905,0.229885886974823
"YHR093W",14.6923508908154,-0.619371961353913,0.470614854426585,-1.31609097232721,0.188192355237617,0.343665282657457
"YHR094C",74.5088272094824,0.00499143032428156,0.605442258052861,0.00824427145263085,0.993422363882845,0.995932999458493
"YHR095W",4.39972760363209,0.193156883648004,0.77387112655316,0.24959825611834,0.802906348203884,0.875949409381237
"YHR096C",4022.46860719917,-1.59432773126214,0.82149444879086,-1.94076506981733,0.0523322235664813,0.14565291245903
"YHR097C",1852.19282364791,-0.374307798081936,0.266875798141734,-1.40255429937167,0.160800051335222,0.308602998830541
"YHR098C",849.252335006719,0.373513543894743,0.201896695281035,1.85002306934654,0.0643579592741345,0.16714665957824
"YHR099W",2676.15539226996,0.341486231688018,0.345540316477799,0.988267404420113,0.323060419907159,0.492078963942237
"YHR100C",366.517485089541,-0.52405740637201,0.190151150796659,-2.75600439006767,0.00586838713039484,0.0322735164001055
"YHR101C",264.573080235597,-0.0187110635125929,0.224806954634215,-0.0832316933568083,0.933670009914238,0.957321851428403
"YHR102W",788.227697929338,0.229480877138215,0.14422143546733,1.59117038597358,0.111622415557611,0.243218029426193
"YHR103W",958.439979771711,0.551247156761729,0.198528013956248,2.7766718951977,0.00550841004519873,0.0310991696943303
"YHR104W",2743.08940245676,0.132013714313706,0.153466549669582,0.860211652623553,0.389705772865475,0.557780499007456
"YHR105W",126.340280728037,-0.079003600137728,0.242261052085389,-0.32610937440279,0.74435265370901,0.839963820447075
"YHR106W",800.858925320633,-0.565556160677739,0.213425730455765,-2.64989680236777,0.00807215350283004,0.0398191853302542
"YHR107C",884.193966032008,0.267069166913316,0.155611274714979,1.71625846136462,0.0861648943288849,0.203107919066456
"YHR108W",1330.84081374123,-0.123052985501714,0.244842528943159,-0.502580111522542,0.615277434718801,0.745087464179563
"YHR109W",196.995957451865,0.720754053954762,0.273148669624953,2.6386877700865,0.00834364903356033,0.0407807546851419
"YHR110W",1612.10075650578,-0.936444939186391,0.336496100638292,-2.78292954185819,0.00540341822838706,0.0307493663836452
"YHR111W",519.658838152015,-0.150524867479916,0.121456391910606,-1.23933261240549,0.215269438890569,0.375744069098877
"YHR112C",822.327167132491,-0.440184691293373,0.199803023259029,-2.20309324710621,0.0276249692373633,0.092172776882742
"YHR113W",1858.62077938338,-0.353860286792567,0.207487939383215,-1.70544990636305,0.0881608326180274,0.206242917518537
"YHR114W",589.727204120874,0.464751421650539,0.220554790585613,2.10719259562007,0.0351411008894872,0.110120639967683
"YHR115C",589.447512794075,0.0516471480473926,0.124352299896119,0.415329254790925,0.67791531612047,0.791905616107438
"YHR116W",191.618807500852,0.346275216775401,0.323180018295988,1.07146233421604,0.284003465752498,0.451003871941391
"YHR117W",743.945641874857,-0.0402331520221324,0.243508972564949,-0.1652224622294,0.868774293494752,0.919384259876
"YHR118C",230.113467169311,-0.321307664240257,0.146344388843441,-2.19555848214988,0.0281606284558828,0.0935015589659331
"YHR119W",611.68096436823,0.3205642480997,0.163854646652381,1.95639400315439,0.0504637619000928,0.142312417120992
"YHR120W",199.749757558252,0.983768428976208,0.209285681386123,4.70060074086578,2.65027190926453e-06,0.00059814026235432
"YHR121W",1062.81097013553,0.0696558354343661,0.23770688065774,0.293032474456049,0.769507174496152,0.85522337766569
"YHR122W",620.045714816714,0.327712504106746,0.207028085142091,1.58293742552768,0.113486930494414,0.245664874635434
"YHR123W",142.318031247455,0.919898037249401,0.265955913726817,3.45883655813082,0.000546177492256875,0.00764896188702599
"YHR124W",138.550107890738,-0.0411367151191351,0.215343357181845,-0.1910284842657,0.848509556049489,0.906642736706167
"YHR125W",7.37935393912457,-2.29884922280701,0.823572808582625,-2.79131267915868,0.00526559726337074,0.030390942162237
"YHR126C",1.91161635163173,-1.55561882026606,1.17032985594129,-1.32921399242172,0.183826478824501,0.338902203471864
"YHR127W",172.738881073969,-0.308151141896513,0.195021454400892,-1.58008842074918,0.114137828424126,0.246646336020785
"YHR128W",195.970226104059,0.579944354500262,0.266135717955709,2.17913010307312,0.029359669819827,0.096525631805847
"YHR129C",180.078806990441,0.0246798645802976,0.151933069707519,0.162439057065114,0.870965430322514,0.920404581546861
"YHR130C",75.5331801672948,0.948211643834325,0.387607057179286,2.44632192905542,0.0144599054953035,0.0593856031350466
"YHR131C",498.179752941994,0.701929810040402,0.233317985370576,3.00846850244115,0.0026362682085884,0.0196252485088416
"YHR131W-A",3.52796207906218,1.05834243521404,0.76450471533804,1.38435043496896,0.166301193493033,0.316315420700023
"YHR132C",2515.77622012397,-0.540008491236469,0.204920112877345,-2.6352146875875,0.00842941362203854,0.041089233251547
"YHR132W-A",1525.12620011767,-1.22600150994423,0.278337027532282,-4.40473738192105,1.07700585845391e-05,0.00110184438351776
"YHR133C",251.081802962677,0.236043421724045,0.182103119026218,1.29620746193843,0.194952453152434,0.351696655528841
"YHR134W",176.494052767365,-0.17791333651055,0.210829714431239,-0.843872207437703,0.398773504105568,0.56720984830861
"YHR135C",1354.21275699146,-0.271173662495171,0.181118323921162,-1.49721826386384,0.134387576910819,0.273288664801191
"YHR136C",144.741595103917,0.575308079997475,0.48282209329148,1.19155293013935,0.233482377589523,0.396804392953465
"YHR137W",1972.30707528318,-1.80409891926406,0.850360220880404,-2.12157021808501,0.0339135592411884,0.10730027759917
"YHR138C",3489.26735507405,-0.786599289243604,0.403141522590084,-1.95117407948926,0.0510814934883216,0.143204404804301
"YHR139C",4811.77474391933,-1.53140305929353,1.42860404635012,-1.07195766609093,0.283780932750145,0.450934591684169
"YHR139C-A",53.9894202750051,-0.660489440449156,0.598701106019244,-1.10320397575468,0.269981579135305,0.436151251043589
"YHR140W",387.257940810762,-1.03925721097274,0.420048836394896,-2.47413424565642,0.0133826238747189,0.0563018290533133
"YHR141C",2587.47096327294,-0.45554094470583,0.406499984358207,-1.12064197351705,0.262483864901648,0.42818287100702
"YHR142W",454.044670398387,-0.104621132440833,0.162590564614939,-0.643463737816555,0.519947128327228,0.670395295312935
"YHR143W",795.555058273122,-0.755306725210296,0.35253104794848,-2.14252540196311,0.0321902037883896,0.10349125382462
"YHR143W-A",249.771918472372,-0.123995951794579,0.297862738526074,-0.4162855428247,0.677215535692737,0.791463247823142
"YHR144C",77.0483080094688,0.228150013312379,0.261543456399114,0.872321626598919,0.383066853847244,0.551859316389219
"YHR145C",6.40529555614334,-0.291617770981309,0.62861739770154,-0.46390343641072,0.642733280329148,0.766316745041085
"YHR146W",1843.27864671766,0.108430699805422,0.377086456627675,0.287548645409144,0.773701907825969,0.857878452914396
"YHR147C",931.602687547207,0.438107565377828,0.250690346010739,1.74760445445738,0.0805822393235927,0.194252892296061
"YHR148W",141.659632869417,-0.324454564703251,0.384910509507167,-0.842935063318166,0.399297405394681,0.567693548737925
"YHR149C",363.269700480445,0.639274557017639,0.338115143223705,1.89070075632395,0.0587110677464189,0.156292911380122
"YHR150W",775.14954677644,-0.75431821686894,0.27355178550922,-2.75749695972471,0.00584169664260646,0.0321840485858497
"YHR151C",220.605637121026,0.409552631725315,0.183551386070669,2.23126962150879,0.0256990285365993,0.0874957002436809
"YHR152W",633.175396531771,-0.751506691451799,0.260689697285857,-2.8827632978059,0.00395564221704896,0.0252116061222852
"YHR153C",50.5769330770491,-1.03605613014856,0.532685958261555,-1.94496609884327,0.0518243854737042,0.144630548886397
"YHR154W",174.768328518027,-0.400928971788979,0.339186911606649,-1.182029606891,0.237239461495242,0.400216037747777
"YHR155W",541.493592847013,0.831144618586032,0.21641734563784,3.8404713639585,0.000124027308872761,0.0036826570172989
"YHR156C",239.442460209221,-0.392689608991501,0.165668676037024,-2.37033106308969,0.0178027008064269,0.0681645878366352
"YHR157W",45.4910590010889,-0.249759620794673,0.42907897324906,-0.58208310443052,0.560531951862543,0.704629622369848
"YHR158C",530.047463581428,0.141833652090842,0.18735293363492,0.757039931743064,0.449054818787828,0.611411499301946
"YHR159W",305.103628662275,0.452558788469519,0.147226394953919,3.07389709984521,0.00212204143502481,0.0170425590412396
"YHR160C",314.406125017553,-0.518142830749685,0.33457878030538,-1.54864223689488,0.121518984402298,0.257020975228971
"YHR161C",2278.8719772001,-0.219603594737024,0.201121523574557,-1.09189504352385,0.274921828906622,0.440892406141267
"YHR162W",8346.19704309417,0.363392969300456,0.26503158308098,1.3711308104341,0.170384000321426,0.321211876437723
