"","s1FC"
"YHR125W",-5.93934771654004
"YHR126C",-4.28681519234345
"YHR127W",-0.773766877830223
"YHR128W",-0.288214137723735
"YHR129C",-0.37128676006276
"YHR130C",1.02559943745468
"YHR131C",0.754374462693103
"YHR131W-A",1.26323034092024
"YHR132C",-0.790567013145394
"YHR132W-A",-0.527577840231659
"YHR133C",-0.572317126863564
"YHR134W",0.00652982580190657
"YHR135C",-0.520151403174992
"YHR136C",-0.999003012118221
"YHR137W",-4.86150137187444
"YHR138C",-0.37196974135654
"YHR139C",-3.49640988203267
"YHR139C-A",-0.800377988700779
"YHR140W",-1.11376918963782
"YHR141C",-0.917917046458625
"YHR142W",0.0881271167873893
"YHR143W",-1.44895793265381
"YHR143W-A",0.375146635322934
"YHR144C",0.00015703955616763
"YHR145C",-1.91999950399073
"YHR146W",1.55409881283512
"YHR147C",0.715652532872706
"YHR148W",-0.997147366028967
"YHR149C",-0.946135382850025
"YHR150W",-0.736848842731467
"YHR151C",0.419926812538095
"YHR152W",-0.547384305382442
"YHR153C",-2.80005931188672
"YHR154W",-1.93411641964417
"YHR155W",0.682622688882723
"YHR156C",-0.14523840621263
"YHR157W",0.606494477285949
"YHR158C",0.049020636859496
"YHR159W",0.341822000983279
"YHR160C",-0.721272016242434
"YHR161C",0.24697647767501
"YHR162W",1.00873894873254
"YHR163W",1.63308266816734
"YHR164C",-0.337886826911786
"YHR165C",0.205691535130374
"YHR166C",0.169595892026304
"YHR167W",1.15472830475007
"YHR168W",1.09590252797042
"YHR169W",-0.448796396506269
"YHR170W",-0.485155411699954
"YHR171W",0.978217780930339
"YHR172W",-0.827264249109351
"YHR173C",-1.81645486812904
"YHR174W",-4.5851430962853
"YHR175W",-0.00277804789342348
"YHR175W-A",0.0407719775880523
"YHR176W",0.867103101041048
"YHR177W",1.20642274552798
"YHR178W",0.634866589426065
"YHR179W",2.15592011351533
"YHR180W",-0.724941393417914
"YHR180W-A",1.65398348449286
"YHR181W",0.760487012386216
"YHR182W",-0.240433180212455
"YHR183W",3.68966371671779
"YHR184W",-1.13134698691102
"YHR185C",-0.0182403773257999
"YHR186C",-0.0953014172299247
"YHR187W",0.0861165767440363
"YHR188C",-0.13809993602207
"YHR189W",1.04362522368222
"YHR190W",0.335032883061331
"YHR191C",-0.782626447711333
"YHR192W",-0.605280815504255
"YHR193C",-1.43393640991531
"YHR194W",0.941406887362391
"YHR195W",0.0187661897315659
"YHR196W",0.435418306161008
"YHR197W",-0.72630051410636
"YHR198C",0.219266375633256
"YHR199C",0.442583845228916
"YHR199C-A",-0.399381031326741
"YHR200W",-0.0978640705040114
"YHR201C",0.100509599193111
"YHR202W",-1.00959610484483
"YHR203C",-1.35872441022657
"YHR204W",0.0473666007053167
"YHR205W",-0.0418010165650845
"YHR206W",0.748289493246221
"YHR207C",-0.616883450797959
"YHR208W",-1.27642608006809
"YHR209W",-0.361173784512276
"YHR210C",1.15171777133739
"YHR211W",-0.0175618787671684
"YHR213W-A",0.126561311935105
"YHR213W-B",-0.645827205163089
"YHR214C-E",-3.27654642023362
"YHR214W",-0.729143119278031
"YHR215W",0.127774132169296
"YHR216W",-1.12276731353123
"YHR217C",-3.03802070711399
"YIL001W",-0.39257557554147
"YIL002C",-0.249306994219347
"YIL002W-A",-0.254055030079706
"YIL003W",0.0626838943840502
"YIL004C",0.197254811414086
"YIL005W",0.672237947202622
"YIL006W",0.643756187565125
"YIL007C",0.14668846823167
"YIL008W",-1.15447270711044
"YIL009C-A",0.0570940365223028
"YIL009W",-1.03318386810556
"YIL010W",0.723465492945528
"YIL011W",-0.164446285999778
"YIL012W",0.634790601729719
"YIL013C",-0.262954622254867
"YIL014C-A",-1.42065928900846
"YIL014W",0.232551012934182
"YIL015W",-0.576743599525926
"YIL016W",-0.488555576102319
"YIL017C",0.137426032589213
"YIL018W",-1.63521532809689
"YIL019W",-0.0886953282424868
"YIL020C",1.00652236779706
"YIL021W",-0.210848969671628
"YIL022W",0.735844822302306
"YIL023C",-0.605029205766676
"YIL024C",-0.888860752557777
"YIL025C",-1.74925065937683
"YIL026C",-1.59115454255069
"YIL027C",-0.155524383851271
"YIL028W",0.581114443495521
"YIL029C",-0.201889956721198
"YIL030C",0.0871933521595711
"YIL031W",1.46620744891886
"YIL032C",-1.04104473053078
"YIL033C",-0.0090901554736224
"YIL034C",-0.0170319335202671
"YIL035C",0.256225243389248
"YIL036W",0.635094692445605
"YIL037C",-0.960095057226502
"YIL038C",0.474258175525859
"YIL039W",-0.425568852682901
"YIL040W",-0.176349191964484
"YIL041W",-0.8521568880375
"YIL042C",-1.04296937528598
"YIL043C",-0.379742899856696
"YIL044C",0.360015764055274
"YIL045W",1.02306965637647
"YIL046W",0.387477805295281
"YIL046W-A",0.25843317231209
"YIL047C",0.189126833338657
"YIL048W",0.0661293028973793
"YIL049W",-0.318081619682984
"YIL050W",0.23554290469573
"YIL051C",0.695837161178069
"YIL052C",-0.838706040140208
"YIL053W",-3.27448335158205
"YIL054W",-1.81789740765609
"YIL055C",-0.782822496065517
"YIL056W",0.271753543166206
"YIL057C",-7.36488917261019
"YIL058W",0.659474882082082
"YIL059C",0.568687278968132
"YIL061C",0.384016899877741
"YIL062C",0.166491359093599
"YIL063C",-0.351983191721131
"YIL064W",-0.123621410157882
"YIL065C",-0.483414249449459
"YIL066C",-0.0609416560541522
"YIL067C",0.175375736448773
"YIL068C",-0.206913016064957
"YIL069C",-1.40090263878247
"YIL070C",1.5022804576335
"YIL071C",0.346545563371726
"YIL071W-A",-0.272243706710562
"YIL072W",-0.220943288112329
"YIL073C",0.671275866876756
"YIL074C",1.2232407883537
"YIL075C",0.0733727165227664
"YIL076W",-0.320685746177202
"YIL077C",0.39263448521776
"YIL078W",-0.929285121362177
"YIL079C",-0.00266061004264466
"YIL083C",-0.806175919738904
"YIL084C",0.448090335967068
"YIL085C",0.330472353595618
"YIL086C",0.329221429378968
"YIL087C",-0.870214411269244
"YIL088C",0.266522319603053
"YIL089W",0.101296554187504
"YIL090W",-0.172943950631121
"YIL091C",-1.06054833506484
"YIL092W",0.148265918577236
"YIL093C",1.06496869065924
"YIL094C",-0.619841676830903
"YIL095W",1.20293619821492
"YIL096C",-0.638505333170674
"YIL097W",0.448755026122086
"YIL098C",0.958258675833343
"YIL099W",0.0718550308755963
"YIL100C-A",-0.771120389157424
"YIL100W",-1.11813699848633
"YIL101C",-2.57468842569708
"YIL102C",-1.08083218731901
"YIL102C-A",-0.225467479498028
"YIL103W",0.347980546546407
"YIL104C",-0.100715083409552
"YIL105C",0.152772919589651
"YIL106W",-0.221633715676728
"YIL107C",0.51543743328074
"YIL108W",0.220437057872848
"YIL109C",-0.00453403482990956
"YIL110W",0.921534356568074
"YIL111W",3.34754507040566
"YIL112W",1.27261669736898
"YIL113W",0.447780783565925
"YIL114C",1.09739953528231
"YIL115C",-0.590334480206664
"YIL115W-A",0.465829296600402
"YIL116W",-0.560691369431733
"YIL117C",-1.95523394026468
"YIL118W",0.481763102978578
"YIL119C",-1.02011088680035
"YIL120W",-1.11229466244822
"YIL121W",-0.0431912212298261
"YIL122W",0.666953121466525
"YIL123W",-2.74319722277836
"YIL124W",-1.66160859470477
"YIL125W",-0.645793654331593
"YIL126W",-0.755970558389168
"YIL127C",-0.402473519008935
"YIL128W",-0.385660059121248
"YIL129C",-0.0426738824753945
"YIL130W",0.863548232237227
"YIL131C",-1.50014396938798
"YIL132C",-1.25014024117009
"YIL133C",-0.886251513513346
"YIL134C-A",-2.38571162385629
"YIL134W",0.335722329926109
"YIL135C",0.413954503187849
"YIL136W",-2.66357378655054
"YIL137C",-0.179311936958698
"YIL138C",-1.2409895478247
"YIL139C",-0.828006193140186
"YIL140W",-2.09044294241301
"YIL142W",-0.760007886530863
"YIL143C",0.629780376831672
"YIL144W",0.0573629297938986
"YIL145C",0.585523424141735
"YIL146C",0.12657437206101
"YIL147C",0.219833299054976
"YIL148W",-1.27280861286271
"YIL149C",-0.620975493262723
"YIL150C",-0.561220279751762
"YIL151C",0.524839827526659
"YIL152W",-0.297222004043196
"YIL153W",-0.0623669952687242
"YIL154C",0.0260334948361177
"YIL155C",-2.6502034719791
"YIL156W",0.279734115803381
"YIL156W-A",-1.62217188993827
"YIL157C",0.286612854744695
"YIL158W",-1.3045999026153
"YIL159W",-0.476588170831578
"YIL160C",-4.30247167681913
"YIL161W",-0.628469319486933
"YIL162W",0.737132551752961
"YIL163C",1.20034915590584
"YIL164C",-0.195397393124534
"YIL165C",-0.299431974383251
"YIL166C",-0.685197462851406
"YIL167W",0.0943088881793972
"YIL168W",0.404050680654056
"YIL169C",-3.10734986486403
"YIL170W",-0.39264298664589
"YIL171W",-2.44405218890815
"YIL175W",0.415218492895799
"YIR001C",-0.0645640466268506
"YIR002C",0.442151713723904
"YIR003W",0.550243915504221
"YIR004W",0.18856488114338
"YIR005W",-0.326033820646226
"YIR006C",0.197756235016538
"YIR007W",-0.0358542791306814
"YIR008C",-0.636990333960668
"YIR009W",-0.264001029080227
"YIR010W",-1.20449256384193
"YIR011C",0.535978816278431
"YIR012W",-0.121058480343075
"YIR013C",1.59275352601198
"YIR014W",0.828832788688868
"YIR015W",0.558654399430967
"YIR016W",-0.24117187341015
"YIR017C",0.962246634507207
"YIR017W-A",-0.304647024677261
"YIR018C-A",0.8988342203384
"YIR018W",0.375324417553645
"YIR019C",-2.4836764812982
"YIR021W",-0.177729352742436
"YIR021W-A",-1.70766861716052
"YIR022W",-1.12091375563027
"YIR023C-A",0.711819014742512
"YIR023W",0.785163696393453
"YIR024C",0.736228226494432
"YIR025W",-0.728417531208288
"YIR026C",-1.93220837855699
"YIR027C",-2.91486421939545
"YIR028W",-1.70004584229696
"YIR029W",-2.06897067560646
"YIR030C",-1.57434244528228
"YIR030W-A",-0.540513656694762
"YIR031C",-0.982331871284702
"YIR032C",-1.27424415364944
"YIR033W",-0.236092603491073
"YIR034C",0.0390068017702691
"YIR035C",1.09672354330627
"YIR036C",-1.34015907166052
"YIR036W-A",1.73459574904948
"YIR037W",-0.48958605682707
"YIR038C",-1.90222713294224
"YIR039C",-0.339938609750871
"YIR040C",0.295052405514886
"YIR041W",1.32006984573843
"YIR042C",0.436889059922774
"YIR043C",1.18919845511187
"YIR044C",0.237837669126563
"YJL001W",-0.258758183300089
"YJL002C",0.2703375708193
"YJL003W",0.0859148124273648
"YJL004C",-0.278695226494198
"YJL005W",0.852277341671177
"YJL006C",0.583150801832742
"YJL007C",-0.285430537076996
"YJL008C",-0.321140380336897
"YJL009W",-0.417420722073138
"YJL010C",-0.368023989769692
"YJL011C",0.555459839658681
"YJL012C",-0.435765422037669
"YJL013C",-0.587813050300979
"YJL014W",-0.163447891662749
"YJL015C",1.05105342074218
"YJL016W",1.04276410028238
"YJL019W",-0.945110448211501
"YJL020C",0.264871344008069
"YJL022W",0.821094179450547
"YJL023C",-0.308864952268584
"YJL024C",-0.461633590083454
"YJL025W",0.531971272138618
"YJL026W",-0.238001590581869
"YJL027C",1.22566608541863
"YJL028W",-3.02841766402371
"YJL029C",-0.152340362326714
"YJL030W",-0.604249450236807
"YJL031C",-0.579034239430556
"YJL032W",0.0713039657311575
"YJL033W",-0.700029030703753
"YJL034W",0.464023711196668
"YJL035C",1.09821323092957
"YJL036W",0.358780898195045
"YJL037W",-2.15414099304536
"YJL038C",-1.53637113588729
"YJL039C",-0.872088721066334
"YJL041W",-0.407346376674233
"YJL042W",-0.026911352581987
"YJL043W",-1.52129645750797
"YJL044C",-0.00816971505999584
"YJL045W",-4.1970990000093
"YJL046W",0.721067001976461
"YJL047C",-0.173964137153256
"YJL047C-A",1.73849478370828
"YJL048C",-1.40483962381446
"YJL049W",-0.698544463459143
"YJL050W",0.0234765145974106
"YJL051W",-1.10068243636991
"YJL052C-A",1.94608891479999
"YJL052W",-2.76543764107132
"YJL053W",0.152152252011879
"YJL054W",0.662101069896754
"YJL055W",0.600941475004404
"YJL056C",0.658082469465182
"YJL057C",-0.179529362807839
"YJL058C",0.0177103842997458
"YJL059W",0.465074650302631
"YJL060W",3.21332473490596
"YJL061W",-0.688795078231804
"YJL062W",0.100722444184398
"YJL062W-A",0.740234111503283
"YJL063C",0.934174496832028
"YJL064W",0.439685688366374
"YJL065C",-0.369447311397758
"YJL066C",-0.266999746236187
"YJL067W",-0.782357679152472
"YJL068C",-0.685865205331234
"YJL069C",-0.262309941899682
"YJL070C",0.356395088457021
"YJL071W",-0.425699583016889
"YJL072C",-0.974986638182523
"YJL073W",-0.408151989737964
"YJL074C",-1.65323356391042
"YJL075C",-0.137951590392486
"YJL076W",0.592303096460486
"YJL077C",-0.00209177923998825
"YJL077W-B",-0.345383315789375
"YJL078C",-1.18327543215624
"YJL079C",-3.03200231390758
"YJL080C",-1.08784241597158
"YJL081C",-0.356639804166779
"YJL082W",1.45196206063215
"YJL083W",0.19137805312301
"YJL084C",0.11395214514547
"YJL085W",0.441574754240079
"YJL087C",-0.254527885930441
"YJL088W",-0.771865120176625
"YJL089W",-0.0935070581908802
"YJL090C",0.938390155218137
"YJL091C",-0.482244991367046
"YJL092W",-0.0220919430481322
"YJL093C",0.76773083833774
"YJL094C",0.690565651044856
"YJL095W",-0.281998177672112
"YJL096W",1.53004765052402
"YJL097W",-0.793553255574474
"YJL098W",-0.398989958479647
"YJL099W",0.311994983302125
"YJL100W",0.948671438271663
"YJL101C",2.84857368192061
"YJL102W",0.273696620113543
"YJL103C",0.0298966264483218
"YJL104W",0.958826059393181
"YJL105W",0.0108799041324565
"YJL106W",-0.223559654412702
"YJL107C",-0.466145187191834
"YJL109C",-0.765793313294537
"YJL110C",-0.350913571477721
"YJL111W",-0.187465785904926
"YJL112W",0.294866702101757
"YJL113W",-0.350104557421622
"YJL115W",-1.5487786434808
"YJL116C",-2.40239510849164
"YJL117W",0.119012801123354
"YJL118W",0.0369931618403011
"YJL119C",0.593445137732045
"YJL120W",0.730778296993442
"YJL121C",-0.871847864969539
"YJL122W",-0.133010871968017
"YJL123C",-0.83898285668356
"YJL124C",-0.0175646634418336
"YJL125C",-0.251297414753722
"YJL126W",-0.596503578103048
"YJL127C",0.168938019459538
"YJL127C-B",-1.03414572116523
"YJL127W-A",0.891362753359646
"YJL128C",0.328726057830403
"YJL129C",0.34574540491544
"YJL130C",-1.5697828949949
"YJL131C",1.49922792175775
"YJL132W",0.521845252202767
"YJL133C-A",1.45717489632622
"YJL133W",0.997753742518889
"YJL134W",1.57622266660986
"YJL136C",-0.640415338147159
"YJL136W-A",0.251086686071403
"YJL137C",-1.23727234813556
"YJL138C",-0.0228158213222661
"YJL139C",0.527874878057007
"YJL140W",0.35714346485057
"YJL141C",0.329108276361087
"YJL143W",0.441905164914407
"YJL144W",0.534563102377278
"YJL145W",-0.986260962201607
"YJL146W",-0.297210558158572
"YJL147C",-0.423862521626886
"YJL148W",-0.528015687661311
"YJL149W",0.156193212747017
"YJL151C",-0.285844506406747
"YJL152W",1.2350713203998
"YJL153C",0.29758625587638
"YJL154C",0.506333055190398
"YJL155C",0.622387830231788
"YJL156C",0.187820580681038
"YJL156W-A",0.0529227539884473
"YJL157C",-0.0532344775876037
"YJL158C",-3.10591631558649
"YJL159W",-1.11929696191431
"YJL160C",-0.929872120179081
"YJL161W",-0.566794009459669
"YJL162C",0.597890430934207
"YJL163C",0.265289469385675
"YJL164C",1.2680742438526
"YJL165C",0.437641569689849
"YJL166W",0.961472655796917
"YJL167W",-0.417073471169032
"YJL168C",0.691475161933654
"YJL169W",1.94255344505817
"YJL170C",1.16984264636838
"YJL171C",1.19881875693512
"YJL172W",-1.0194771015862
"YJL173C",-1.19210401552727
"YJL174W",0.00100695730858632
"YJL176C",-0.219414327449817
"YJL177W",-1.64007416497452
"YJL178C",0.220871040053604
"YJL179W",-0.232263581265293
"YJL180C",1.44614324005536
"YJL181W",1.19469001957196
"YJL182C",0.664173016443227
"YJL183W",-0.0316197797111785
"YJL184W",-0.29519345665742
"YJL185C",-0.79435686530694
"YJL186W",-0.669071442129994
"YJL187C",-1.19876590704056
"YJL188C",-0.0410116576662902
"YJL190C",-1.80933349462696
"YJL191W",-1.04641471160739
"YJL192C",0.0764171755904546
"YJL193W",-1.1077467838894
"YJL194W",-0.548121213532577
"YJL195C",1.4273660711717
"YJL196C",-0.435149640720188
"YJL197W",-0.00571874522083208
"YJL198W",-0.775776976568966
"YJL199C",-0.925372574836793
"YJL200C",-1.12339479230736
"YJL201W",-0.185610928250155
"YJL202C",0.225397520787854
"YJL203W",-0.0490162664647309
"YJL204C",0.159873936553758
"YJL205C",0.533649335638426
"YJL206C",0.542518505401689
"YJL207C",-0.0383004776351582
"YJL208C",0.433009727982157
"YJL209W",1.38125651525066
"YJL210W",-0.0906423402591481
"YJL211C",-0.93857559763511
"YJL212C",2.8179129347362
"YJL213W",0.0241939260823556
"YJL214W",0.837728985751864
"YJL215C",1.7239492875532
"YJL216C",-0.0788857200917593
"YJL217W",-0.500759216386812
"YJL218W",-0.168187456645736
"YJL219W",-0.183181905433997
"YJL222W",0.278228145469433
"YJR001W",-0.128831197869509
"YJR002W",-0.656882454485253
"YJR003C",0.282613625674886
"YJR004C",0.0413391848861844
"YJR005C-A",0.548046918527042
"YJR005W",0.971480152583599
"YJR006W",-0.752976965786422
"YJR007W",-0.527404583354596
"YJR008W",-0.870155570463705
"YJR009C",-3.10942149235568
"YJR010C-A",-0.138809813541277
"YJR010W",3.06200601139572
"YJR011C",0.589235556566489
"YJR012C",-0.23387747401794
"YJR013W",0.0444590613164354
"YJR014W",-0.779804850065109
"YJR015W",-0.220690508356366
"YJR016C",-1.83307645024441
"YJR017C",-0.495660242672671
"YJR018W",0.176479822487341
"YJR019C",-4.38750546676677
"YJR020W",-0.88441627581709
"YJR021C",-0.647041078318351
"YJR023C",-1.01511237659179
"YJR024C",-2.57530791792797
"YJR025C",-3.24499247639466
"YJR030C",-0.480863433856317
"YJR031C",-1.16147579843112
"YJR032W",0.13184497401393
"YJR033C",0.360848281802606
"YJR034W",0.980224826057332
"YJR035W",0.291359796691005
"YJR036C",0.0542028000468171
"YJR037W",1.0747949786246
"YJR038C",-0.0304730261242531
"YJR039W",0.127864154607523
"YJR040W",0.448239028063892
"YJR041C",-0.638392693830765
"YJR042W",-0.74996439774555
"YJR043C",-0.00598361988074973
"YJR044C",-0.534704480779169
"YJR045C",1.12201069945919
"YJR046W",0.498216351544033
"YJR047C",0.174326912718559
"YJR048W",0.865655670940646
"YJR049C",0.878998256228975
"YJR050W",0.352773217927195
"YJR051W",-0.307826430250264
"YJR052W",0.84902625423833
"YJR053W",-0.293535579458563
"YJR054W",0.299554472347663
"YJR055W",1.14485318261746
"YJR056C",-1.35569122481287
"YJR057W",-0.168559996656004
"YJR058C",0.00738493984261532
"YJR059W",0.610802781743011
"YJR060W",-0.456819834637208
"YJR061W",0.141818667256411
"YJR062C",-0.47896245831296
"YJR063W",-0.366896378998484
"YJR064W",-0.102490109180142
"YJR065C",0.734547583819869
"YJR066W",0.392099705405511
"YJR067C",0.0675351099144298
"YJR068W",0.229266717896068
"YJR069C",0.0460394781058791
"YJR070C",-0.751881249307292
"YJR071W",0.200181238321494
"YJR072C",-0.570704720194221
"YJR073C",-0.557386493384479
"YJR074W",-0.579646735921866
"YJR075W",0.740389543916958
"YJR076C",0.116793076139308
"YJR077C",0.0730367980036192
"YJR078W",-1.8459155085439
"YJR080C",-0.414529536633379
"YJR082C",0.172607124215648
"YJR083C",-0.540061227127804
"YJR084W",0.0705706525289276
"YJR085C",-0.472879279409092
"YJR087W",1.47124635948644
"YJR088C",-0.51390186667633
"YJR089W",0.199424149849215
"YJR090C",0.590705851973246
"YJR091C",0.853917582145009
"YJR092W",-1.04675286004153
"YJR093C",0.0553712593574436
"YJR094C",-5.61206228539446
"YJR094W-A",-1.4664933876012
"YJR095W",-0.464090348896523
"YJR096W",-0.0153669889486832
"YJR097W",0.395353213317787
"YJR098C",1.03990097989542
"YJR099W",-1.45692378823382
"YJR100C",0.284167623253112
"YJR101W",2.04249505377903
"YJR102C",-0.13516843418611
"YJR103W",-0.707146585134835
"YJR104C",-0.573394513879384
"YJR105W",-0.950991106816758
"YJR106W",0.143318313812366
"YJR107W",0.0335293880450395
"YJR108W",-0.0475337684402813
"YJR109C",-0.370059497594149
"YJR110W",1.01860671054675
"YJR111C",0.325959671547602
"YJR112W",-0.961064470883016
"YJR112W-A",0.144432785997471
"YJR113C",0.0408017630542394
"YJR114W",-0.126499593972652
"YJR115W",0.727349452729777
"YJR116W",-1.3178590510677
"YJR117W",0.272221888079868
"YJR118C",-0.641391802191559
"YJR119C",-0.80453535631378
"YJR120W",-0.591709959856013
"YJR121W",0.0718784359367026
"YJR122W",1.68069882167376
"YJR123W",-1.81834118408153
"YJR124C",0.28274687555066
"YJR125C",0.207757457121931
"YJR126C",0.679644012403828
"YJR127C",2.21276075616245
"YJR128W",-0.91418782834247
"YJR129C",-0.279582718758447
"YJR130C",-0.279653485816156
"YJR131W",-0.0715789225152242
"YJR132W",-0.463553509778099
"YJR133W",0.549271854957251
"YJR134C",-0.380847185513515
"YJR135C",-0.548667031608287
"YJR135W-A",0.0131843920422598
"YJR136C",0.431037721863063
"YJR137C",2.13525968572636
"YJR138W",-0.994748662648532
"YJR139C",0.00609421154488396
"YJR140C",-0.318762915468951
"YJR141W",0.647718567216235
"YJR142W",0.383565452569301
"YJR143C",-1.028941859637
"YJR144W",-0.486176221616288
"YJR145C",-1.68461825567832
"YJR147W",-0.120327808947558
"YJR148W",-2.51912311771152
"YJR149W",-1.15734669943045
"YJR150C",0.244910668867804
"YJR151C",-0.733146656392635
"YJR151W-A",4.08934317293527
"YJR152W",-0.400040880921034
"YJR153W",-1.48151468095997
"YJR154W",-0.768955553737981
"YJR155W",-0.753524648750233
"YJR156C",-2.7362719709001
"YJR157W",1.861209283081
"YJR159W",1.95565043179064
"YJR160C",1.63696527419014
"YJR161C",1.45827976226525
"YJR162C",2.38910272015584
"YKL001C",3.11764223378643
"YKL002W",0.255212601600516
"YKL003C",1.5788823327846
"YKL004W",0.946058201584697
"YKL005C",1.19767707027787
"YKL006C-A",-0.211184082497421
"YKL006W",-1.68433121847979
"YKL007W",0.0202939577114504
"YKL008C",0.279769190660643
"YKL009W",-0.595481012574449
"YKL010C",-0.0349382597159526
"YKL011C",-0.433143016365495
"YKL012W",0.531934982669237
"YKL013C",-0.0961662296753075
"YKL014C",-0.99728063111282
"YKL015W",-0.862220031097794
"YKL016C",-0.479222592671634
"YKL017C",-0.155022155092293
"YKL018C-A",-0.537533598843691
"YKL018W",0.591210336559307
"YKL019W",0.122561172971807
"YKL020C",0.759836878348072
"YKL021C",-0.405344551461569
"YKL022C",0.383604881291255
"YKL023C-A",0.350175726510463
"YKL023W",-0.357727492832105
"YKL024C",0.536753931132221
"YKL025C",0.15432796103426
"YKL026C",-2.86600228009437
"YKL027W",-1.06372212877974
"YKL028W",0.200819778688528
"YKL029C",-1.31085751641704
"YKL030W",0.510801626623951
"YKL031W",-0.373087314882521
"YKL032C",0.4514878894037
"YKL033W",-0.243494415201734
"YKL033W-A",-0.698643314220379
"YKL034W",0.356972807594504
"YKL035W",0.512284261574385
"YKL036C",1.68911748419033
"YKL037W",-0.199889147146583
"YKL038W",0.249182192517276
"YKL039W",1.07030035409762
"YKL040C",0.23587556831329
"YKL041W",0.482976947922484
"YKL042W",-0.510360129660745
"YKL043W",1.66483379794564
"YKL044W",2.10558881648112
"YKL045W",-1.38969614388623
"YKL046C",0.324694371027687
"YKL047W",0.394905954788221
"YKL048C",-0.832581617943367
"YKL049C",-1.34862771519334
"YKL050C",-0.784116900914948
"YKL051W",0.825775624502757
"YKL052C",-0.0347517734936856
"YKL053C-A",1.58532698676773
"YKL053W",1.19915610293759
"YKL054C",0.588963529657371
"YKL055C",-0.738277637324997
"YKL056C",-1.058295216582
"YKL057C",-1.12459763864824
"YKL058W",0.16398634619094
"YKL059C",-0.226295242845989
"YKL060C",-2.64701489125985
"YKL061W",0.333961651807822
"YKL062W",0.0853571413777866
"YKL063C",0.829074692704044
"YKL064W",0.680885806269767
"YKL065C",-0.421179710256626
"YKL065W-A",-3.00219784003618
"YKL066W",-0.439905164566917
"YKL067W",-0.706848651816251
"YKL068W",1.15032916176338
"YKL068W-A",3.66625632574496
"YKL069W",-2.03111247445874
"YKL070W",-0.411683392550378
"YKL071W",-0.21598086211355
"YKL072W",1.87244321039424
"YKL073W",0.126248873107654
"YKL074C",-0.143684983705051
"YKL075C",0.558557624540226
"YKL077W",0.281296950537839
"YKL078W",-0.583034410168604
"YKL079W",0.0397316672060563
"YKL080W",0.160412347681496
"YKL081W",-1.42601368075697
"YKL082C",-0.0292211969506897
"YKL083W",3.03080610193469
"YKL084W",1.23670250404063
"YKL085W",0.354496393788936
"YKL086W",0.381433960956723
"YKL087C",2.35515541051323
"YKL088W",1.09215324865436
"YKL089W",0.0144305036689585
"YKL090W",0.228111006233761
"YKL091C",0.964687223223081
"YKL092C",0.449316627624759
"YKL093W",-0.2530899008502
"YKL094W",0.309716497485672
"YKL095W",0.156815276919604
"YKL096C-B",1.95145016264342
"YKL096W",-3.56060635367401
"YKL096W-A",-4.73112111905543
"YKL097C",1.32612836361723
"YKL098W",0.190643478296367
"YKL099C",-0.600110739439184
"YKL100C",0.117836748861369
"YKL101W",-0.922355789296688
"YKL102C",1.68667148394409
"YKL103C",-0.0257243239998414
"YKL104C",-0.224749034624373
"YKL105C",0.527744932292573
"YKL106C-A",0.838365302462436
"YKL106W",0.0599059988677902
"YKL107W",-0.880059038916458
"YKL108W",-0.41151095645201
"YKL109W",1.53914304484174
"YKL110C",0.706220992366216
"YKL111C",-0.920296488560009
"YKL112W",-1.86018094031895
"YKL113C",-1.03938945772559
"YKL114C",-0.644465697150658
"YKL116C",0.528686489255034
"YKL117W",-0.37006361841075
"YKL118W",1.48161773652049
"YKL119C",0.681180044110641
"YKL120W",0.160473591299142
"YKL121W",0.450380188242107
"YKL122C",-0.649789917805338
"YKL124W",-0.305782019860953
"YKL125W",0.776603131581567
"YKL126W",0.758610132265645
"YKL127W",-0.288304083102904
"YKL128C",0.29729211547833
"YKL129C",0.387977734622174
"YKL130C",-0.603656149129901
"YKL131W",3.01241219993862
"YKL132C",0.871616870681528
"YKL133C",0.0580939772696537
"YKL134C",-0.516358045093295
"YKL135C",-0.130635734857752
"YKL136W",1.14641317166181
"YKL137W",0.85832359912775
"YKL138C",1.68625130245628
"YKL138C-A",-0.445054486412548
"YKL139W",0.477729726007584
"YKL140W",0.510071283176668
"YKL141W",-1.0254323089632
"YKL142W",0.202663186897582
"YKL143W",-0.591107264370254
"YKL144C",-0.451225477537104
"YKL145W",-0.540851706323703
"YKL146W",-0.24342315352431
"YKL147C",-0.521213974785095
"YKL148C",-0.324267100960673
"YKL149C",-2.30705634960715
"YKL150W",-0.534331705564625
"YKL151C",-0.485970220036993
"YKL152C",-3.29730504380995
"YKL153W",-2.12899711837334
"YKL154W",0.819081855082335
"YKL155C",0.725518958513039
"YKL156W",1.1027100518574
"YKL157W",-0.728410795381881
"YKL159C",-0.225961592798089
"YKL160W",-0.943550896110242
"YKL161C",-1.20017159423792
"YKL162C",0.0848774178505574
"YKL162C-A",-3.94674694630608
"YKL163W",-2.36077230096066
"YKL164C",-2.74655444911768
"YKL165C",-0.508897592881422
"YKL165C-A",0.645368810286684
"YKL166C",0.182290765651076
"YKL167C",0.375778616512036
"YKL168C",0.305363437653239
"YKL169C",1.10978839438259
"YKL170W",-0.326822208322529
"YKL171W",0.124411219460811
"YKL172W",-0.193374914842818
"YKL173W",-0.479070799148368
"YKL174C",0.440656400577927
"YKL175W",0.927063812688702
"YKL176C",0.269331801355711
"YKL177W",-1.01496651572064
