"","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YLR086W","YLR086W",338.730627888736,-0.396627084522118,0.203014433257298,-1.95368909568827,0.0507379966503648,0.288768652277296
"YLR087C","YLR087C",310.802390332752,-0.946825020223103,0.29861657869862,-3.17070480262481,0.0015206959317535,0.0559497607098398
"YLR088W","YLR088W",227.270197589786,0.0504512164704833,0.15806121549586,0.319187830564322,0.749584084514712,0.911132798864559
"YLR089C","YLR089C",520.15901517852,-0.0393652037819775,0.150661013229414,-0.261283280512893,0.793874059084242,0.927331388688839
"YLR090W","YLR090W",319.494194996565,0.136563633067712,0.236712951726254,0.576916607527416,0.563995791099063,0.825949897225973
"YLR091W","YLR091W",138.165718334927,0.0378772250557944,0.193472456877519,0.195775800168668,0.844785652190011,0.946364786426142
"YLR092W","YLR092W",1531.74687900372,-0.529957380517961,0.329979629052849,-1.60603059661323,0.108267187487703,0.419017680536423
"YLR093C","YLR093C",1611.11519821213,-0.180470500329681,0.131228383236903,-1.37523983667376,0.169057101710024,0.506733128234213
"YLR094C","YLR094C",683.560741942882,-0.73190477638823,0.287950781636373,-2.54177041030743,0.0110292594585959,0.136677586418808
"YLR095C","YLR095C",222.944704953087,-0.217800263579673,0.220399185023311,-0.988208116816026,0.323050733784771,0.664152923666368
"YLR096W","YLR096W",171.235183680728,-0.161378374718269,0.277671444945119,-0.581184625412834,0.561116028503519,0.824502960970161
"YLR097C","YLR097C",819.989497910936,-0.0107698265722221,0.17557500147064,-0.0613403188495659,0.951088181441252,0.980506847897768
"YLR098C","YLR098C",240.474514823136,-0.146143371642731,0.157834340112288,-0.925928866549325,0.354482948568011,0.687925020143724
"YLR099C","YLR099C",264.46003556954,-0.560711324344854,0.315736237325214,-1.77588524236232,0.0757518338425785,0.348446750555271
"YLR099W-A","YLR099W-A",104.612755530424,0.368336146204375,0.339104245868995,1.08620328613247,0.277389063758556,0.625280767399854
"YLR100W","YLR100W",334.765987573399,0.203187700231905,0.221180309461013,0.918651848923833,0.358277702911802,0.691181976403906
"YLR102C","YLR102C",416.002389005854,-0.213757081450899,0.228363550381743,-0.936038527574006,0.349253351349355,0.68283971316268
"YLR103C","YLR103C",44.9363623575997,0.350592531987027,0.347968845213503,1.00754000482978,0.313675343310151,0.656066627979075
"YLR104W","YLR104W",257.167830181786,0.137572425879808,0.241602444276928,0.569416531738896,0.56907350043055,0.827398114816396
"YLR105C","YLR105C",356.024217741659,0.0508803351172849,0.132282467330715,0.384634004369457,0.700508596931987,0.890767917423706
"YLR106C","YLR106C",794.878275645744,-0.756236659875351,0.250211996669598,-3.02238369838819,0.00250792432906498,0.0676661868975342
"YLR107W","YLR107W",356.447112943925,0.255699161806951,0.172665925678135,1.48088953163578,0.138636013043677,0.465626348491686
"YLR108C","YLR108C",332.486493109049,0.405702674159348,0.404760203400559,1.00232846695617,0.316184978095724,0.658641208047931
"YLR109W","YLR109W",4107.43817645849,-1.24499068130275,0.500120029584721,-2.48938376320688,0.0127964754768583,0.148271636097912
"YLR110C","YLR110C",27970.6183508347,0.0246307274723847,0.579675216990652,0.0424905649757696,0.966107633017774,0.985367914179543
"YLR113W","YLR113W",891.842853112943,-0.0165915957031055,0.18739071815395,-0.0885401148282851,0.929447402493027,0.97691439900196
"YLR114C","YLR114C",283.316140984999,-0.446642811518254,0.238340465953928,-1.87396970015403,0.0609346014808677,0.313868592718724
"YLR115W","YLR115W",166.064073855967,-0.632365640345032,0.219752093323354,-2.87763192960596,0.00400672331358586,0.0853462191532988
"YLR116W","YLR116W",143.50956856114,-0.701923949746838,0.315109518769622,-2.22755552573459,0.0259101692069968,0.206536928745071
"YLR117C","YLR117C",508.980858136369,-0.247172389312913,0.140669239488381,-1.75711754902413,0.078897775090266,0.35507132141497
"YLR118C","YLR118C",472.806684710444,0.0562656370177081,0.168282519711512,0.334352237619003,0.738113776301173,0.90620859296261
"YLR119W","YLR119W",167.542995609252,0.057512057428811,0.257483304389822,0.223362278051782,0.823253560451334,0.937787429335999
"YLR120C","YLR120C",466.330616309759,0.456247735968757,0.382388504032923,1.19315233370477,0.232809718714231,0.581417158373468
"YLR121C","YLR121C",753.395729586534,-0.158216225145352,0.325305577218897,-0.486361858588392,0.626710628098546,0.856450276330987
"YLR122C","YLR122C",26.7456984816179,0.347958113361605,0.358484924866501,0.970635274248098,0.331729933873433,0.670800497124723
"YLR124W","YLR124W",30.4272151658937,-0.266033595169309,0.400362740396224,-0.664481402305383,0.506382248149464,0.792762947045928
"YLR125W","YLR125W",75.5637741008137,-0.0329225382018937,0.305023441914324,-0.107934452497396,0.914047687612827,0.971283260685926
"YLR126C","YLR126C",152.06595175317,0.222483122879509,0.247608402209774,0.898528163398192,0.36890403743873,0.700633387465786
"YLR127C","YLR127C",257.222971635461,-0.259269504898887,0.142698249329693,-1.81690739807091,0.0692312937105728,0.332709508196867
"YLR128W","YLR128W",254.62731389128,-0.0593376719892759,0.167111029135453,-0.355079328373828,0.722530162493453,0.901134911003281
"YLR129W","YLR129W",195.134491384737,0.363295546664404,0.323107739924916,1.12437896643648,0.260852291226611,0.607725773885681
"YLR130C","YLR130C",4985.46729235381,0.213094063308264,0.160581350718358,1.32701625907984,0.184503304297981,0.524862027835881
"YLR131C","YLR131C",546.669493491679,-0.0153165259265941,0.254940266413921,-0.0600788809945237,0.952092810099222,0.980940761387803
"YLR132C","YLR132C",58.0531191718523,-0.0159244218336234,0.2511972073883,-0.0633941037768285,0.949452682313673,0.980002728436395
"YLR133W","YLR133W",216.889750901004,-0.344692328831837,0.174563869771502,-1.97459147349923,0.0483145274538352,0.284471923313299
"YLR134W","YLR134W",53.8692328329437,0.317804831374719,0.34689951190284,0.916129370235986,0.359599044882294,0.691876685576306
"YLR135W","YLR135W",381.973973454837,-0.25110427782178,0.151346235347572,-1.65913791806655,0.0970880040452515,0.395187234856606
"YLR136C","YLR136C",291.040971372068,-0.317645293392903,0.337301444079558,-0.941725269690756,0.346333314023313,0.681361465597777
"YLR137W","YLR137W",126.12835072808,0.31381197856478,0.225950994836013,1.38884973174175,0.164878448964816,0.500688639502169
"YLR138W","YLR138W",531.129914764656,-0.270877566599912,0.234307123286431,-1.15607909311735,0.247648806767551,0.594569474661137
"YLR139C","YLR139C",47.167010863678,-0.325404529430126,0.325818509147938,-0.99872941620507,0.317925786659119,0.660050486206675
"YLR141W","YLR141W",57.5064174083962,-0.354884661124527,0.322524870050767,-1.10033270013772,0.271187189518916,0.617831369446794
"YLR142W","YLR142W",573.60451721436,-0.0347541443740435,0.412790622761388,-0.0841931537629258,0.932902861368953,0.976976765562186
"YLR143W","YLR143W",107.671065220603,0.416446654776362,0.252420487037014,1.64981321312202,0.0989811454467774,0.398597846553973
"YLR144C","YLR144C",497.039539185891,0.103522005635555,0.263601696050521,0.392721318514259,0.694525323285969,0.889117994592872
"YLR145W","YLR145W",188.735914520036,0.518877390656434,0.280145800895748,1.85216908123327,0.0640015471235945,0.322340236446477
"YLR146C","YLR146C",208.993258129317,0.481807568802332,0.205235193600209,2.3475874695296,0.0188954359793891,0.180054819790137
"YLR146W-A","YLR146W-A",182.160581001736,0.0750987406692394,0.350754385601702,0.214106348350887,0.830464125320553,0.940698301473777
"YLR147C","YLR147C",254.325503309979,-0.13240494883574,0.204272663166728,-0.648177523037779,0.516870137877682,0.800378847011464
"YLR148W","YLR148W",305.222022959667,0.130770379287367,0.188420568696147,0.694034521773743,0.487660559711506,0.783697078211653
"YLR149C","YLR149C",1366.91147682651,-0.449823651595288,0.248719492279924,-1.8085580968018,0.0705196833995512,0.335303672018752
"YLR150W","YLR150W",1858.4012709941,-0.0436265932142888,0.481621987222856,-0.0905826444217172,0.927824222975238,0.97649999247422
"YLR151C","YLR151C",400.135298177559,0.0418584587405799,0.205880500296674,0.203314343418934,0.838889345227492,0.942945407386402
"YLR152C","YLR152C",548.420313020759,-0.282658018851543,0.243224736840384,-1.16212693874569,0.245183906408835,0.593687669596948
"YLR153C","YLR153C",756.329253839292,0.358950098035297,0.30591489269795,1.17336588248324,0.24064911272691,0.590034507303936
"YLR154C","YLR154C",207.680042449492,-0.123713160368358,0.392778140886721,-0.314969565488211,0.752784761848539,0.912249117073319
"YLR163C","YLR163C",451.96648238902,-0.0591206243272715,0.169869198032824,-0.34803616554337,0.727813023171779,0.903547017811416
"YLR164W","YLR164W",87.3136403621608,0.359758986617678,0.338115419462655,1.06401236355745,0.287323098755703,0.633069295638915
"YLR165C","YLR165C",462.37883953759,-0.219021286261674,0.206637128591977,-1.05993190940119,0.289175577532693,0.635311679837238
"YLR166C","YLR166C",293.307361597159,0.0776139644499133,0.130681287765982,0.593917964666071,0.552566982881905,0.81916392595732
"YLR167W","YLR167W",4116.93354454099,0.310951696975726,0.408124825284259,0.761903412170892,0.446117653349565,0.755440114727626
"YLR168C","YLR168C",1054.35554536552,0.547450207402824,0.394813355921615,1.38660508615497,0.165562216555956,0.501249279455679
"YLR169W","YLR169W",104.596031979568,-0.0725488167410544,0.252112323612592,-0.287763865333836,0.773527499158552,0.919020090214376
"YLR172C","YLR172C",576.632296388718,0.153547463528567,0.175544362863369,0.874693217281363,0.381740851652501,0.711494626797062
"YLR173W","YLR173W",364.126651677595,-0.50497282809188,0.250676191522174,-2.0144427160216,0.0439630734137655,0.270660909912991
"YLR174W","YLR174W",4954.9794798914,0.190425054579843,0.489588578786882,0.388949135724703,0.697313773271845,0.890461987684984
"YLR175W","YLR175W",831.023937387692,0.0973686902675975,0.304628998880135,0.319630404936957,0.749248522738295,0.911132798864559
"YLR176C","YLR176C",152.723008829149,-0.712945609111319,0.234715496310577,-3.037488450136,0.00238558546558385,0.0665848632906311
"YLR177W","YLR177W",1015.56202699188,-0.740389773908967,0.193240437929085,-3.83144326230867,0.000127393754473039,0.0170704726320911
"YLR178C","YLR178C",4039.62693652122,-0.361686527444077,0.341083185944369,-1.06040562053114,0.288960106291556,0.635084547031791
"YLR179C","YLR179C",1319.02155759749,0.358201424036282,0.434487401391093,0.824423039400986,0.409699228280183,0.734963491170523
"YLR180W","YLR180W",861.554199164167,0.0277299366323077,0.342919880594631,0.0808641849058835,0.935549962958456,0.977974439532141
"YLR181C","YLR181C",445.509113114273,-0.193517227507503,0.161586984918473,-1.19760404964014,0.231071198819041,0.580913710841574
"YLR182W","YLR182W",266.097710998097,-0.256896594543036,0.204635259333026,-1.25538773415856,0.209338039870859,0.553222637084089
"YLR183C","YLR183C",42.0934022963007,0.259103143682043,0.613991966910397,0.421997611769822,0.673026760644103,0.879167999870809
"YLR185W","YLR185W",680.364351330217,0.514353211603049,0.489789556629352,1.0501514469658,0.29364848838262,0.639435947415805
"YLR186W","YLR186W",164.562773078746,0.660537274806115,0.303077531701289,2.17943333211891,0.0292994922270215,0.221080853288903
"YLR187W","YLR187W",41.6443668575887,-0.890795802345892,0.484592677103255,-1.83823620214567,0.0660276073916197,0.325907144302904
"YLR188W","YLR188W",275.929940520769,0.161302959716717,0.172617271289282,0.934454348119061,0.350069574301016,0.683821823958171
"YLR189C","YLR189C",679.795145461244,-0.294250305986715,0.131902159603362,-2.23082250413142,0.025692888656176,0.206265662354174
"YLR190W","YLR190W",319.87409198423,0.0751870203204003,0.291313624622427,0.258096477354434,0.796332450169912,0.927740613117555
"YLR191W","YLR191W",306.30991590807,-0.063863196364319,0.229071983681794,-0.278790951812911,0.780405258675566,0.921559335390816
"YLR192C","YLR192C",496.104291843252,-0.518910046201396,0.28045998082677,-1.85021065990127,0.0642831931484797,0.322897670549012
"YLR193C","YLR193C",431.777310019744,-1.08167979613995,0.345127847272216,-3.13414233215087,0.00172357231100076,0.0591864285704866
"YLR194C","YLR194C",886.338981572225,0.507146177540046,0.438312161882944,1.15704336234112,0.247254644663186,0.594569474661137
"YLR195C","YLR195C",291.172316698905,0.276670912326668,0.211912421201081,1.3055908226547,0.191691742921072,0.532029590490395
"YLR196W","YLR196W",294.80943621043,0.441692623247362,0.26456401088396,1.66951136615892,0.0950160797232447,0.390966672267178
"YLR197W","YLR197W",429.249414437934,0.447701091841043,0.340288792897971,1.31565041571991,0.188291403749595,0.530248058471773
"YLR199C","YLR199C",483.1346266549,0.307430381926872,0.167677542020851,1.83346188297919,0.0667339120733135,0.328292586273316
"YLR200W","YLR200W",374.230225671854,0.0492235978165217,0.276184127872171,0.17822746801476,0.858544338701942,0.951569438948884
"YLR201C","YLR201C",990.619912968379,-0.237116504142339,0.170014151098016,-1.39468686936323,0.16311028620309,0.497961406555758
"YLR203C","YLR203C",758.320551835626,-0.309446526292651,0.184284815228577,-1.67917538896968,0.0931178669578093,0.386520452439049
"YLR204W","YLR204W",580.854717195193,0.121245924418559,0.204289353721069,0.593500944665502,0.552845950962283,0.81936310702388
"YLR205C","YLR205C",204.274631820724,0.124497786270576,0.311265848814761,0.399972521060819,0.689176756236156,0.886867022674099
"YLR206W","YLR206W",1229.16445579342,-0.585031565535235,0.249298137378533,-2.34671454703621,0.0189397586648291,0.180054819790137
"YLR207W","YLR207W",392.309814113006,-0.36230432277532,0.144721333426543,-2.50346175091882,0.0122984972956436,0.145476588052436
"YLR208W","YLR208W",828.224268525416,0.0279267175210173,0.148855213311359,0.187609939213907,0.851182434234295,0.949556934902838
"YLR209C","YLR209C",299.29248607769,0.132848415933627,0.171629808775658,0.774040458830065,0.438906865874839,0.752222111931894
"YLR210W","YLR210W",35.6067992899178,0.676025451080465,0.381464588263882,1.77218402934119,0.0763640138180232,0.348874091816214
"YLR211C","YLR211C",190.461146408313,-0.455283767561422,0.169459600175362,-2.68668028893187,0.00721659907039852,0.109329546344594
"YLR212C","YLR212C",64.9546874377617,0.155725020214071,0.353055891577338,0.441077528881739,0.659156870857047,0.873736128135596
"YLR213C","YLR213C",73.8071236735902,0.137362111146299,0.418223746970697,0.328441682571227,0.742577731204592,0.907921882864503
"YLR214W","YLR214W",320.709101700213,0.186252318567755,0.264073337144275,0.705305278381805,0.480620276336563,0.778055567349418
"YLR215C","YLR215C",176.758843960739,0.167500305247421,0.14575914107614,1.14915815235165,0.25049077305541,0.594587649824865
"YLR216C","YLR216C",2452.09151997711,0.494511003807794,0.36918947999487,1.33945041937453,0.180424084945151,0.520765121508531
"YLR218C","YLR218C",244.647573118441,-0.0636652191138459,0.225298261492454,-0.282581936904907,0.777497328466506,0.920780737069178
"YLR219W","YLR219W",573.631662948415,-0.697570067115423,0.217329999104405,-3.20972746509934,0.00132860877955134,0.0515609407187528
"YLR220W","YLR220W",1102.0738884739,0.0740655943623597,0.221797815570151,0.333932929735883,0.738430170361296,0.906400638056131
"YLR221C","YLR221C",369.511699223451,0.0386696130925694,0.181807537854375,0.212695323576425,0.831564614556175,0.941199581716997
"YLR222C","YLR222C",125.122874817149,0.455795590832944,0.382020401335842,1.19311845450957,0.232822984971023,0.581417158373468
"YLR223C","YLR223C",351.190414637393,-0.10142618230935,0.388066682045048,-0.261362768313038,0.793812765980397,0.927331388688839
"YLR224W","YLR224W",623.80268387276,0.0814709901939972,0.169716736913848,0.480040988740867,0.631198247657804,0.858672093932562
"YLR225C","YLR225C",726.303366629907,0.123489568730265,0.186468627473897,0.662253862235091,0.507808540182713,0.793065928521294
"YLR226W","YLR226W",156.831805248228,-0.0551338138171912,0.271532213149385,-0.20304704615971,0.83909826050869,0.942945407386402
"YLR227C","YLR227C",239.16721722655,0.161462393157745,0.193307269628524,0.835262913122849,0.403569693915456,0.729153662539851
"YLR228C","YLR228C",285.418148528548,-0.374922684687491,0.2030545187222,-1.84641389439072,0.0648321312917687,0.323361668925318
"YLR229C","YLR229C",471.378129224762,0.0419802964289485,0.184282187159674,0.227804418191402,0.819798291779917,0.937061052138941
"YLR230W","YLR230W",58.3389200772088,0.0691694739888648,0.35625037957958,0.194159720111719,0.846050821339165,0.947376275436306
"YLR231C","YLR231C",231.437021616931,-0.169916511807861,0.346460103257887,-0.490436013295835,0.623825398005257,0.855626895448508
"YLR233C","YLR233C",141.876556887428,0.0558545778319595,0.174540415871335,0.320009423336848,0.748961187099483,0.911132798864559
"YLR234W","YLR234W",31.934706987919,-0.291493207719409,0.399884216688156,-0.728944018179957,0.466035907310308,0.768498093952329
"YLR237W","YLR237W",484.350211192454,0.33541363442361,0.192749027518099,1.74015733693969,0.0818313946089388,0.362798655598003
"YLR238W","YLR238W",189.785803880843,0.101831514308745,0.197989824839911,0.514327008426232,0.607023381802189,0.847976943119133
"YLR239C","YLR239C",180.802583080925,-0.0387379153801263,0.182049808841979,-0.212787454304614,0.831492749673621,0.941199581716997
"YLR240W","YLR240W",285.972478727315,-0.188071709756464,0.167574512799202,-1.12231691212985,0.261727717903744,0.608764059787608
"YLR241W","YLR241W",495.659413942879,-0.0711729061649399,0.168163076307405,-0.423237417676844,0.672122049303081,0.879167999870809
"YLR242C","YLR242C",162.583518112819,0.192877367949353,0.176892119147856,1.09036721861043,0.27555141607618,0.622517672841961
"YLR243W","YLR243W",222.713228414656,0.530447039023868,0.158546502348477,3.34568742398348,0.000820788663798245,0.0418880184099702
"YLR244C","YLR244C",1143.84376556479,-0.0777619155981618,0.182841598350799,-0.425296629976774,0.670620449943611,0.878906220260171
"YLR245C","YLR245C",80.8265967683662,-0.293123931970527,0.225101410351336,-1.30218611919411,0.19285276910993,0.533428122376231
"YLR246W","YLR246W",380.059011396846,-0.443513270792113,0.162567076916337,-2.72818629211351,0.00636836316101114,0.103090597436031
"YLR247C","YLR247C",749.824033143696,-0.156577159273999,0.179363463713295,-0.872960167207077,0.382684789436879,0.712370132516505
"YLR248W","YLR248W",2457.02332597036,-0.444753572485497,0.171410670499226,-2.59466678002117,0.00946826643158539,0.127428022806087
"YLR249W","YLR249W",6783.78825510518,-0.00953303308005508,0.369834231879592,-0.0257765027093511,0.979435603742357,0.991631926622961
"YLR250W","YLR250W",1415.23032847721,-0.0131954974431346,0.19713130549779,-0.0669376049116792,0.946631375768235,0.980002728436395
"YLR251W","YLR251W",319.604465036743,0.249702938210668,0.371798258797993,0.671608681057157,0.501832850286743,0.791245417513996
"YLR253W","YLR253W",327.185403881336,0.0203989906609372,0.194335968488482,0.104967653798716,0.916401475420642,0.972164530936783
"YLR254C","YLR254C",318.248586075802,0.0469627859349137,0.243633452896168,0.192760006381096,0.847146926295499,0.947855927045457
"YLR256W","YLR256W",1051.86258809016,-0.765050646163794,0.260921719394906,-2.93210794386145,0.0033666970645862,0.0785008459586231
"YLR257W","YLR257W",2556.13378355741,0.010304832323041,0.173062530109467,0.0595439828397454,0.952518834360352,0.980940761387803
"YLR258W","YLR258W",1792.36638398145,-0.524573617706464,0.425189918629446,-1.23373954725307,0.217299972342724,0.564521615448819
"YLR259C","YLR259C",3532.14092552407,0.0453657474756256,0.24147850421465,0.187866607933351,0.850981219626488,0.949522860131238
"YLR260W","YLR260W",337.875093934928,0.123796823284956,0.164324150074937,0.753369624784311,0.451227830537934,0.759628344877323
"YLR262C","YLR262C",73.110607984412,0.323885505631507,0.274165143178383,1.18135187382582,0.23746296800711,0.586770683265715
"YLR262C-A","YLR262C-A",1241.04419061214,0.223756324517825,0.289481224111009,0.772956260652053,0.439548266818016,0.752411021084857
"YLR263W","YLR263W",344.217565541878,-0.63564091521533,0.285354617430484,-2.22754732668792,0.0259107165026388,0.206536928745071
"YLR264C-A","YLR264C-A",267.526806614129,0.478134910647535,0.463083014805114,1.03250366642956,0.301836230962923,0.646091456228154
"YLR264W","YLR264W",151.420663443402,1.22417252450263,0.552361399072755,2.21625284923537,0.0266741902473954,0.210047207600089
"YLR266C","YLR266C",433.251258412162,-0.00824730590026886,0.206254426433237,-0.0399860795372479,0.968104224337752,0.986355940116257
"YLR267W","YLR267W",288.448202477584,-0.411227934146562,0.521029544187126,-0.789260299601879,0.42995988515613,0.745228727223809
"YLR268W","YLR268W",305.102361318381,-0.109980892261218,0.17287754252776,-0.636178017416909,0.524660399380761,0.804962313266014
"YLR270W","YLR270W",1436.91311963508,-0.166174129333897,0.22221017389205,-0.747824127146511,0.454566247111814,0.761304973637649
"YLR271W","YLR271W",349.020964154836,-0.202649956013708,0.195606089939792,-1.03601046407136,0.30019726077105,0.644286999821503
"YLR272C","YLR272C",106.112054817216,0.219027227035454,0.223104771160751,0.981723635473672,0.326236018071389,0.66661589690097
"YLR273C","YLR273C",120.866602788794,0.165894844689866,0.22896705883061,0.724535859163021,0.468736820520738,0.770777311269893
"YLR274W","YLR274W",147.208800434519,0.163878428971972,0.270492871264216,0.605851193807975,0.544613571283241,0.816350336764228
"YLR275W","YLR275W",274.324032556327,0.123283271237106,0.179635851958726,0.686295468821178,0.492526805734644,0.786309899694369
"YLR276C","YLR276C",331.346782896753,0.294400209010178,0.222384294755224,1.32383543241766,0.185557705737231,0.527059906159301
"YLR277C","YLR277C",96.459781334813,-0.0214361212582191,0.34553911465311,-0.0620367430174702,0.950533571642512,0.980470274335786
"YLR278C","YLR278C",605.443964761962,-0.700221425629869,0.380905760249079,-1.83830621299081,0.066017296113161,0.325907144302904
"YLR279W","YLR279W",21.0554569944262,-0.230694003201537,0.389540651115096,-0.592220613024991,0.553702867966211,0.820027240741777
"YLR283W","YLR283W",160.324349956421,0.444826317573808,0.157981151377043,2.81569233858899,0.00486722526199733,0.0905272202248288
"YLR284C","YLR284C",339.797901154482,0.58779916080838,0.330686624037566,1.77751114826346,0.0754841782468918,0.348284490184763
"YLR285C-A","YLR285C-A",119.136211508082,0.0849333846475148,0.799254473382163,0.106265760750899,0.915371496696287,0.971799681521672
"YLR285W","YLR285W",220.032528253357,0.313044491765858,0.223792527682978,1.39881565755097,0.16186826975867,0.497432116237141
"YLR286C","YLR286C",2293.76703959897,0.141211544451812,0.82646129223046,0.170862865302148,0.864331596414154,0.95333907441748
"YLR287C","YLR287C",153.318988469746,0.465775128622382,0.215255137305766,2.163828164346,0.0304775397483654,0.2255553939738
"YLR287C-A","YLR287C-A",3703.10330826316,-0.0712832158643929,0.315885343606991,-0.225661675373834,0.821464567831845,0.937139589374196
"YLR288C","YLR288C",173.924388976213,-0.0949701212265892,0.166239639219529,-0.571284452206826,0.567806839220416,0.826372128565087
"YLR289W","YLR289W",127.571659976655,-0.121147642060408,0.248090225644028,-0.488320899164468,0.625322560494426,0.856280198619148
"YLR290C","YLR290C",406.898629432541,-0.105098886144365,0.170017652067194,-0.618164554483012,0.536466872534257,0.81120912577578
"YLR291C","YLR291C",220.281802622206,0.0605333760360735,0.201747675690155,0.300044973648375,0.764142851050513,0.915355897262623
"YLR292C","YLR292C",438.564371890935,0.174405022590551,0.184242787470175,0.946604341940839,0.34384043060829,0.680237388207602
"YLR293C","YLR293C",1036.56680368355,-0.322882912307659,0.323342340329521,-0.998579128172964,0.317998615142693,0.660050486206675
"YLR295C","YLR295C",6543.76521647004,-0.206499386828243,0.341595958161634,-0.604513554374472,0.545502260395926,0.816622613141226
"YLR296W","YLR296W",32.2837563121666,0.0145883535331054,0.415258907748622,0.0351307419561399,0.971975487999648,0.987663758071378
"YLR297W","YLR297W",1268.41795500164,-0.117606669473072,0.180455005343548,-0.651722955809255,0.514579910922037,0.799016107230546
"YLR298C","YLR298C",575.178442275459,-0.133460996686639,0.164918188180542,-0.809255778025736,0.418368037148145,0.738695325173384
"YLR299W","YLR299W",666.767699569764,-0.0259155436967762,0.22475564412455,-0.115305418903807,0.908203043349279,0.969377274295505
"YLR300W","YLR300W",3541.17025375148,0.359888916474087,0.222070872940332,1.62060387167832,0.105102621372243,0.412159514345289
"YLR301W","YLR301W",239.891032264696,0.875359818031892,0.363477932378492,2.40828875718478,0.0160274986231319,0.166321991206346
"YLR303W","YLR303W",12204.2576545908,0.519403501181635,0.400040254390721,1.2983780894068,0.194157444450328,0.53480606721223
"YLR304C","YLR304C",6940.04842314065,-0.283380390470121,0.276493448353414,-1.02490815662259,0.305406525582777,0.649074783927987
"YLR305C","YLR305C",225.290465986597,-0.223136661160894,0.222981603161974,-1.00069538471659,0.316974099382858,0.659315435794153
"YLR306W","YLR306W",194.35457653847,0.236468110815086,0.218051343485369,1.08446069185055,0.27816058650529,0.625280767399854
"YLR307C-A","YLR307C-A",4606.48099205097,0.717367878967648,0.873008950366223,0.821718813612066,0.411236949096195,0.735269344770919
"YLR307W","YLR307W",25.0844395465526,0.84449961622095,0.600115138873126,1.40722931570552,0.15935940136806,0.495027614118108
"YLR308W","YLR308W",22.5298345015986,0.745789176760372,0.478052854928344,1.56005589982756,0.118746671820717,0.439305031205652
"YLR309C","YLR309C",452.306623803972,-0.163904947465937,0.166506660323731,-0.98437472199169,0.324931302118612,0.665867664421823
"YLR310C","YLR310C",645.727061847299,-0.46284579702891,0.196954271203068,-2.35001655055095,0.018772576335043,0.179975325743408
"YLR311C","YLR311C",29.7231242914269,0.454552546047654,0.375908523799356,1.2092105320024,0.226581972497105,0.577513925401978
"YLR312C","YLR312C",1766.23379743211,-0.228305844701245,0.251626716794422,-0.907319570869615,0.364237827722008,0.696044361508566
"YLR312W-A","YLR312W-A",297.033489997334,0.302412071447787,0.180465584478072,1.67573264632367,0.0937905722055393,0.38858786362552
"YLR313C","YLR313C",27.5081235325581,0.380322040562994,0.362504156325359,1.04915222053797,0.294108064956031,0.639699153950431
"YLR314C","YLR314C",604.732419086053,-0.0425516806986432,0.191711458227773,-0.221956898622551,0.824347436335017,0.938562563726958
"YLR315W","YLR315W",24.4777560203809,0.26195774024673,0.364931667064695,0.71782682591996,0.47286407060678,0.773678262794691
"YLR316C","YLR316C",87.5618419392195,0.0691535941483717,0.194001900322042,0.356458333828571,0.721497350263594,0.900380145379153
"YLR318W","YLR318W",79.2126973252609,0.518061996957354,0.221281419671751,2.34119067803274,0.0192223470123663,0.180352344589541
"YLR319C","YLR319C",110.613524690262,-0.0940220689682826,0.2545587210533,-0.369353163699295,0.71186450359641,0.897149886289388
"YLR320W","YLR320W",188.729516164767,-0.467929800218745,0.248723558723027,-1.88132480341286,0.0599277489769089,0.311514335507492
"YLR321C","YLR321C",115.968845884242,0.252169959867324,0.243994421579966,1.03350707050767,0.301366663405366,0.645574107695579
"YLR323C","YLR323C",397.608191777281,-0.102381727740096,0.207722450719342,-0.492877526649375,0.622099127432632,0.854433434454768
"YLR324W","YLR324W",332.363621297334,-0.953003923610757,0.345512573097695,-2.75823225495557,0.00581148911096573,0.0986850043266845
"YLR325C","YLR325C",1755.36742195812,0.320076506309666,0.351194164477254,0.911394717466602,0.362087435959757,0.693853012685073
"YLR326W","YLR326W",503.883652071906,-0.0830179478542981,0.336267090585329,-0.246880976992995,0.805000338876545,0.931612823539601
"YLR327C","YLR327C",23915.8779103572,-0.200292390116988,0.39821115965996,-0.502980354161902,0.614978084667138,0.851739385901736
"YLR328W","YLR328W",442.268857098138,-0.272253151996252,0.291378995531988,-0.934360939432794,0.350117739375689,0.683821823958171
"YLR329W","YLR329W",47.3587735751731,0.64910028712323,0.310622654804505,2.08967464891365,0.0366470357816467,0.246605825105476
"YLR330W","YLR330W",1484.14363545958,-0.308958623766837,0.155277449108617,-1.98971985655637,0.046621804090379,0.279539577044725
"YLR332W","YLR332W",809.339696734594,-0.329243561603987,0.225622546082282,-1.45926711368604,0.144491603115952,0.475294940218737
"YLR333C","YLR333C",834.890901087736,0.338508908948927,0.324934376428896,1.04177622777011,0.297515438054025,0.642459720725394
"YLR335W","YLR335W",486.398657705841,-0.275699297242023,0.162261102425715,-1.69910898619859,0.0892986505432533,0.379403421405689
"YLR336C","YLR336C",152.809615947134,0.0257289304415924,0.312665174094228,0.0822890829339328,0.934416835534598,0.977729601133708
"YLR337C","YLR337C",125.65886458077,-1.46540078235479,0.465630380478399,-3.14713309911008,0.00164879888969263,0.0573422064722326
"YLR340W","YLR340W",493.902581081634,-1.15589690306467,0.52749541806547,-2.19129278374358,0.0284306119359293,0.218063830180804
