"","Holly_59A","Holly_59B","Holly_59C","Holly_Anc_A","Holly_Anc_B","Holly_Anc_C"
"YNL176C",1773.30038687207,2361.28786283932,1992.61803788935,1649.71206949001,2065.36405219164,1776.72707402901
"YNL177C",667.88003894648,627.407073751333,1659.22709747794,775.121526173956,722.835490454402,626.118153635468
"YNL178W",5794.25375520654,3704.86308860525,2961.88044080727,4600.6262447055,3700.54874637503,4287.04034298912
"YNL179C",71.5210120446624,46.2043969041679,33.1183053388811,66.3126780947301,45.2820376850786,52.5658897641718
"YNL180C",1908.97995383915,1448.14307139116,1036.60295710698,1809.59930445175,1494.30724360759,1539.59650464841
"YNL181W",534.304031157184,446.237201679727,504.502184662289,616.70790628099,527.451883405822,414.686463695133
"YNL182C",145.145583267109,156.851768437833,199.813775544583,160.624042496124,161.841356911484,161.20206194346
"YNL183C",642.637328813069,791.554273279298,1053.16210977642,585.761989836782,779.018759434037,793.160869997169
"YNL185C",111.488636422562,158.067673619522,574.050625873939,109.784322623498,131.653331788099,165.874585478053
"YNL186W",891.909091380496,993.39453343961,1225.3772975386,1012.37355224621,1065.8049981062,1136.59134978976
"YNL187W",113.592195600346,127.670044077306,99.3549160166433,98.7322096077092,135.007556801808,143.680098688736
"YNL188W",114.643975189238,121.590518168863,100.458859527939,170.939347977526,111.527981705842,101.627386877399
"YNL189W",3154.28698708739,3399.67088800141,2629.59344390716,2775.55398203165,2996.16149349603,3125.91824464275
"YNL190W",1632.36192196053,1960.03915288207,1830.33834172883,989.53251868025,1790.31760106746,1602.67557236541
"YNL191W",368.122856112233,457.180348314925,358.781641171212,423.664332271887,441.91914555623,435.712819600801
"YNL192W",1576.61760374925,1209.82565578019,1480.38824864798,1418.35450369284,1695.56074443016,1617.86127385284
"YNL193W",409.142260079024,336.80573532775,461.448387721743,383.876725415049,459.528826878205,380.810668069333
"YNL194C",1860.59809275011,2479.23066546312,811.398480802587,2077.06043943382,2348.79606585009,2030.21147578068
"YNL195C",6292.7972803414,3753.4992958728,1652.60343641017,5235.01753181175,5001.1494954409,4311.57109154573
"YNL196C",128.317109844835,103.351940443534,96.0430854827552,130.414933586302,80.5014003290285,133.166920735902
"YNL197C",667.88003894648,610.384401207692,677.821315935766,562.184148736434,739.60661552295,661.162080144916
"YNL199C",645.792667579746,700.361384652651,721.979056387608,774.38471863957,785.727209461456,713.727969909088
"YNL200C",4851.85924355923,3730.39709742072,1713.32032953145,4765.67113240794,3882.51545336877,3269.59834333148
"YNL201C",402.831582545672,374.498795960098,444.889235052303,420.717102134343,446.111926823367,434.544688717153
"YNL202W",1496.68235499345,1804.40328962593,132.473221355524,1744.0234338914,1670.40405682734,1655.24146212959
"YNL206C",623.705296213012,542.293711033129,483.527257947664,679.33654670379,578.603814864893,535.003944710904
"YNL207W",404.935141723456,391.521468503739,387.484172464909,474.504052144513,401.668445391715,370.297490116499
"YNL208W",7297.24678773335,6113.57125353043,3391.31446670142,6088.97746416499,6054.37614974569,6045.07732287975
"YNL209W",8339.56036032541,7334.34005594581,7261.74041730533,5561.4232695447,6970.91813474182,7292.6411066161
"YNL210W",16.8284734222735,24.3181036337726,25.3907007598088,14.7361506877178,21.8024625891119,23.3626176729652
"YNL211C",100.970840533641,71.7384057196291,76.1721022794265,111.257937692269,68.7616127810452,78.2647692044335
"YNL212W",1038.1064542365,859.644963453861,1079.65675404752,1053.63477417182,1009.62172912657,1071.17602030546
"YNL213C",333.414129678794,290.601338423582,409.56304269083,358.088461711542,285.947682418737,232.458045846004
"YNL214W",239.805746267397,312.487631693978,258.322781643273,331.56339047365,302.718807487284,285.023935610176
"YNL215W",1048.62425012542,1069.99655988599,791.527497599258,1301.20210572548,1160.56185474349,1043.1408790979
"YNL216W",742.556389757818,780.6111266441,728.602717455384,736.80753438589,883.838291112459,758.116943487722
"YNL217W",516.423778146018,774.531600735657,1383.24121965393,609.339830937131,581.119483625175,531.499552059959
