"","chr","tracking_id","ratio","l2All[, 3]","l3All[, 3]","l4All[, 3]","l5All[, 3]","l7All[, 3]","l8All[, 3]","l9All[, 3]","l11All[, 3]","l18All[, 3]","l49All[, 3]","l59All[, 3]","l61All[, 3]","l69All[, 3]","l76All[, 3]","l77All[, 3]"
"3846","10","YJL135W",-0.22448137900145,-0.160569295656656,-0.0638351288489058,0.271898356970039,0.573142836046623,-0.105918831048986,-0.465832079969534,0.0103341178839832,0.284389203880661,0.207230681221513,0.162723696138877,-0.0709343599089183,-0.181797525949235,-0.561144224447838,0.504737547990364,0.0399577469988463
"4045","10","YJR102C",-0.44405101119037,-0.261144324090372,-0.116096471182178,0.302189959778268,0.184302552173957,-0.108603886340613,-0.468539550029826,0,0.185497084120773,0.260998487605797,0.099052359264801,-0.0449187041841373,-0.0723604035171715,-0.591364002089613,0.375929754653537,0.031266182263134
"3799","10","YJL091C",-0.432462677833576,-0.185255629763383,-0.149044391936212,0.369897742464195,0.435540643462121,0.292916048621135,-0.383644840238113,-0.0162762333182334,0.176121810539328,0.380218888265879,0.23061129669584,-0.0733796940728088,0.352300028872722,-0.332544370137091,0.756877514143298,0.0500327008442771
"3733","10","YJL029C",-0.224496866899441,-0.285418581225459,-0.0669206311832435,0.390887562374454,0.360973785970835,0.445619440044716,-0.74036307243126,0.0223962076968201,0.11168942901855,0.441420740164573,0.0986168528134824,-0.0497588280031175,-0.200174473410609,-0.734129845298149,0.231798163781373,0.00946661342611145
"3960","10","YJR017C",-0.561259781293264,-0.354519259476657,-0.152777227230283,0.272921958370892,0.298808535732917,-0.048350135923129,-0.740741930828757,-0.0114850054560852,0.152749089469618,0.491096967470976,0.185960770826491,-0.0752232829027449,-0.14935427326882,-0.295327870135943,0.232064745579546,0.0421932884333198
"4038","10","YJR095W",-0.175268183650321,-0.189089576849872,-0.162572345198508,0.467697178147833,0.216568996340718,-0.116981631399845,-0.545744343473607,0.0800525471984899,0.120087311288821,0.547561560140697,0.22185635872543,-0.0874850639008815,-0.22088241880707,-0.538793105162084,0.153558083520402,0.100864199890079
"4076","10","YJR132W",-0.491367083053731,-0.149202498268915,-0.0816777130988487,0.166373869974712,0.739021279153412,-0.150648614942905,-0.804743338518602,-0.0699511457868843,0.526539072684851,0.390192468924472,0.341803775425929,-0.00804720360208134,-0.227926283498634,-0.426452629170394,0.179468789386244,0.0573206880828126
"3738","10","YJL034W",-0.312925409896127,-0.214432044276262,-0.229400753731382,0.427016902393679,0.182888004747528,-0.060232969015403,-0.333856805131678,0.0434327948042323,0.217137708793455,0.818673134481056,0.656279705623346,-0.086455850583961,-0.200087742457084,-0.0234054742651517,0.170476417756963,0.0766082210392169
"4021","10","YJR078W",-0.28328518986023,-0.106150072751153,-0.199460676079486,0.353494574876034,0.197899102139822,-0.174934330424981,-0.812383977877983,-0.0195326485296569,0.210618665702359,0.248239419030784,0.0876756661105716,-0.0508231006623146,-0.337664014001144,-0.35632946197752,0.188911348364881,0.0836657799327441
"3755","10","YJL051W",-0.273184816436507,-0.255623278544242,-0.141739534744438,0.317407565921587,0.143942014301413,-0.157397806883783,-0.504909459156441,-0.0299030087673052,0.300054389301519,0.671197042935639,0.0610722862658459,-0.0105941210313916,-0.123383524495281,-0.416990770644866,0.348261218012352,0.1020488796847
"3885","10","YJL172W",-0.267042403536001,-0.226501167970838,-0.272245901439318,0.200511399308082,0.120403679032388,-0.0917962722628242,-0.609006644868691,0.0100854452501717,0.281189534747909,0.451589377312078,0.0727086774975848,-0.113785600790946,-0.282707349087658,-0.291965252411886,0.381377827555846,0.057499138877862
"4023","10","YJR080C",-0.214327332792962,-0.187508636656491,-0.111006049541983,0.280713256161527,0.30938863378675,-0.240884472638107,-0.48692607568204,0.552786213614374,0.186781109325098,0.440385426910185,0.0868310407037729,-0.110672994724006,-0.187205427652496,-0.336263307347585,0.443534330678809,1.06810195757351
"3753","10","YJL049W",-0.229582758239816,-0.17574243648485,-0.206675464938932,0.170309715624579,0.323836822942515,-0.0778810664542115,-0.566962421838462,-0.00543992654741846,0.361596103477585,0.301373575080129,0.0461506439289304,-0.0385952213954324,-0.217426286742318,-0.204920201004428,0.437757491303455,0.0713151590160438
"4003","10","YJR060W",-0.106072683055309,-0.27472587700714,-0.187924007239794,0.158169399017922,0.42825264518119,-0.158988729114558,-0.350024106675832,0.0578027033533491,0.154573638967568,0.339409908612974,0.704422301387072,-0.122903712111329,-0.16522189707911,-0.29163410317081,0.285794149268102,0.0906757545316612
"3796","10","YJL088W",-0.227581656393361,-0.199710498245248,-0.102039802266394,0.154422233079202,0.424545285718127,-0.111246933014249,-0.442712710622321,-0.00487808275038218,0.3065219663218,0.258708453519405,0.166565635407218,-0.0249885712163683,-0.25010839748363,-0.418882391328643,0.646638333963174,0.0439620454799461
"3889","10","YJL176C",-0.291260662173029,-0.307836848991463,-0.145937325284582,0.190053687558711,0.846055199370378,-0.0701806725928569,-0.210335871720547,-0.0278517005531557,0.275568463280686,0.257796830757679,0.207405554289743,-0.0739091501196443,-0.138751841553718,-0.353977052888385,0.206576034913375,0.0680249670816748
"3829","10","YJL121C",-0.222219679015914,-0.14752032975184,-0.0622796431767271,0.278550227791562,0.578593362729126,-0.105750794912224,-0.463271583484148,0.0131407220592359,0.284632919221215,0.214448044194073,0.163905501953192,-0.0686098434105948,-0.174438979897335,-0.558007326538654,0.504785202777557,0.0399819723607575
"3766","10","YJL061W",-0.436132316608101,-0.258761148997039,-0.115195459023288,0.302299651557336,0.187142102967376,-0.107854900128779,-0.465434544761961,0.00294234243189015,0.186465333328586,0.263434735391342,0.100285826325537,-0.0442104963722161,-0.070659919522444,-0.589619233866913,0.384784868401533,0.0332521987635721
"4025","10","YJR083C",-0.432206419788661,-0.175629985669895,-0.149029339327807,0.369922576645603,0.452132133991572,0.295997636017633,-0.379182787748094,-0.0161208331090681,0.180878041744472,0.385305314410937,0.230625704638223,-0.0715291987722338,0.355446283237414,-0.331522986738481,0.756980152788042,0.0505885972632623
"3869","10","YJL156W-A",-0.223335646981175,-0.280395721459597,-0.0669051825036292,0.396829713726812,0.374178667437715,0.446485570949178,-0.736135952683897,0.025501488807437,0.111941186074966,0.446560163622641,0.0996328491623877,-0.0486024960942397,-0.198532120154444,-0.722827090678719,0.235406871835839,0.0119674829288183
"3726","10","YJL023C",-0.559728343486139,-0.352218235170068,-0.151886874727558,0.274466829117824,0.302050351196236,-0.0482020708134382,-0.714498737679447,-0.00416402681554798,0.15468714768434,0.493769448708868,0.186855363029614,-0.0751460293834893,-0.148803969296418,-0.294809001706856,0.234362817139226,0.0580876976469599
"4074","10","YJR130C",-0.17266380050586,-0.184941235182934,-0.162277247965657,0.467885671028451,0.218263966452872,-0.116154748190994,-0.538484333171229,0.0824977030351355,0.120534146679781,0.548749374884203,0.229826547693953,-0.0868991647265227,-0.220806510078395,-0.538055440605952,0.154227535280758,0.101873774236173
"4085","10","YJR140C",-0.482670821428372,-0.137746955677408,-0.0795323170483064,0.169136516216354,0.748809814354518,-0.150025342359315,-0.80323308951219,-0.0689394563043871,0.528226133920356,0.420845797660836,0.34184560209434,-0.0062872626063027,-0.225849832174695,-0.423555177346187,0.179971813862118,0.059244754297192
"4062","10","YJR118C",-0.305457481419685,-0.200773765246103,-0.226562019868103,0.430611998073271,0.184475311375003,-0.0588464026983022,-0.323449335567142,0.0441846439925503,0.223249350055628,0.822901428953524,0.658869309876485,-0.0839896340468619,-0.199686347320082,-0.0228793677851606,0.171734116366379,0.0769345397883368
"4055","10","YJR112W",-0.281338071675371,-0.1052336995224,-0.19812530857161,0.354261832212358,0.204604031415393,-0.173259889899665,-0.783578008900605,-0.0166098858125581,0.21217689804629,0.252663926326989,0.0889273205525445,-0.0465151616691319,-0.334121098728027,-0.356223649087353,0.19217916669015,0.0838686109251673
"3909","10","YJL196C",-0.271471262875807,-0.240872349200112,-0.139585536026508,0.318476771559796,0.147339167287183,-0.155923622438335,-0.464920735303193,-0.0291980752433043,0.301422657832465,0.674940924828829,0.0624409100270679,-0.00986611340500017,-0.120278527155882,-0.416301133086295,0.350413545006413,0.104559755384025
"3942","10","YJR001W",-0.265527948715939,-0.222684795290387,-0.269826609744595,0.200696432383324,0.122428898202706,-0.0911150786007755,-0.605064753442141,0.0125823384054223,0.285222897007304,0.453167123750384,0.0728277304235672,-0.113020900817984,-0.280567961709398,-0.291493449429978,0.382651372110566,0.0576972603224999
"3718","10","YJL013C",-0.208920433236786,-0.175802457519211,-0.109859204306841,0.281299487883696,0.317201350095422,-0.2407740626262,-0.480031769589061,0.556608230745157,0.190662696437366,0.443270111816361,0.0878877579751586,-0.109703755856189,-0.186868001675171,-0.335061397084766,0.447663589247629,1.07150443760069
"4075","10","YJR131W",-0.228172479358332,-0.173575253299912,-0.205905724268079,0.170648105048048,0.326608762785074,-0.0756020166319089,-0.562445745227079,-0.00534757624453752,0.363711542742626,0.301848653183855,0.0505113842015901,-0.0384313350298972,-0.21720666058646,-0.203377881105141,0.439468839439805,0.0747441452862168
"3968","10","YJR025C",-0.105470515685372,-0.259975452123138,-0.18770297794495,0.159869706578696,0.435803981420748,-0.157442608772486,-0.340192663524003,0.0615821480825534,0.157212716008085,0.343044955407426,0.723535512784075,-0.119105517133543,-0.164106449269678,-0.291323968387687,0.285794710006176,0.0926375336537419
"3948","10","YJR006W",-0.223204707583714,-0.179525320993686,-0.100852616578037,0.154892112977183,0.43858899455371,-0.110993354714352,-0.427819940449791,0,0.309064595842847,0.267210060821506,0.166758902153967,-0.0239734268656667,-0.247227970950596,-0.404793577229021,0.655449456406876,0.04498149659352
"3745","10","YJL042W",-0.287862102123062,-0.297484839521697,-0.145687490112968,0.19042420333669,0.861388756348216,-0.0693733052946354,-0.189737679923582,-0.0186348514841892,0.278049025279029,0.259946075242361,0.209158874628267,-0.07204603953281,-0.137171408448559,-0.349096495018688,0.208090080152315,0.0689168630181893
"4015","10","YJR072C",-0.21994156782828,-0.140124730001394,-0.0620184301706201,0.279195405260109,0.581390633159325,-0.105430726563628,-0.458801867966876,0.0132652527596302,0.292846677577483,0.216318161960611,0.166201590458761,-0.0685597560957686,-0.173939344531263,-0.557426511330672,0.508345340898823,0.0406015449024337
"3805","10","YJL097W",-0.430440595139078,-0.244158235393057,-0.114297894928271,0.303095368370786,0.193870065372868,-0.106495517370103,-0.446929540822882,0.0211655495832869,0.187046572039555,0.266310305141676,0.102480056388473,-0.0437974118229314,-0.0699985839145533,-0.586912141983667,0.390710790465832,0.0335653658845305
"3714","10","YJL009W",-0.429469616224016,-0.172994390605167,-0.148798999510421,0.38246483177437,0.464247292256844,0.296518125323605,-0.358639617107047,-0.0154121170466591,0.190125194072031,0.385668555225911,0.23524274391952,-0.0699423515399649,0.357532704876653,-0.331308798761126,0.757493458294177,0.0525955675211979
"3921","10","YJL207C",-0.221505388195999,-0.27651788571451,-0.0668780947962403,0.397345980536696,0.377097803444986,0.447492549676818,-0.672550476990863,0.028015083742906,0.114942305091951,0.461706298374195,0.0996736843648672,-0.0482366702489745,-0.198020688148374,-0.716463742561114,0.235712439075635,0.0120329584060921
"3967","10","YJR024C",-0.553122000033091,-0.348760361879159,-0.151379068854834,0.278759379855143,0.310956132318052,-0.0479707574758449,-0.706816456845847,-0.00284668837518757,0.156223987740943,0.512397187629541,0.192674811286931,-0.0746340306206333,-0.14821107911985,-0.293999774252488,0.240341510996757,0.060702466253897
"3819","10","YJL111W",-0.172364063146729,-0.179913957566554,-0.159883027556018,0.477032160607276,0.222145801591521,-0.114156875501639,-0.537410686110885,0.0874773273492587,0.120920880644112,0.584120446940289,0.232514836095547,-0.0867259468144597,-0.2171306082009,-0.530078187344849,0.155384251363555,0.103158306898226
"3713","10","YJL008C",-0.466752280981296,-0.131365143605811,-0.0783041822505699,0.169402031609257,0.750453691322138,-0.14905041798256,-0.762014939969414,-0.0679109560808673,0.531267786263908,0.426632187362478,0.344773478000341,-0.00567791062719375,-0.222493840353555,-0.418116900696083,0.18282524863178,0.064118333439391
"4047","10","YJR104C",-0.305099792973904,-0.197188884321992,-0.226516463086002,0.434269315430511,0.185134480927527,-0.0586290562911933,-0.310323375451978,0.0452606476704107,0.224304912194233,0.845078770718773,0.659186629479314,-0.0834002081474821,-0.196743485788101,-0.0187757592132143,0.172696346176291,0.0785409725290522
"4005","10","YJR062C",-0.279441268120129,-0.102607283044256,-0.193376794430362,0.355732408227287,0.214138282122977,-0.169823902960473,-0.739721387475636,-0.0153163719628813,0.216666036089078,0.254059674218335,0.0901775749614253,-0.0433131602859846,-0.325368362029312,-0.354329110617642,0.193883958802978,0.0856807412689739
"3779","10","YJL073W",-0.267444565689146,-0.240393425083858,-0.139130702206094,0.319165007909899,0.148863301393306,-0.154734596527553,-0.460291486007475,-0.0290154851388852,0.310285599597968,0.691659038013823,0.0634592737098734,-0.00952171463529069,-0.116592798988615,-0.41178372091038,0.352274686565342,0.106559426372746
"3918","10","YJL204C",-0.261105377933874,-0.217761441737304,-0.26903917249016,0.201342830218637,0.123820231516744,-0.0901284259811899,-0.584830975780343,0.0170388342983741,0.289931158674788,0.457224027742376,0.0732708603996016,-0.108574344737498,-0.276318796442171,-0.289871168932444,0.384789232485944,0.0578671214585076
"3859","10","YJL147C",-0.208346659180473,-0.17433358878539,-0.109628231423402,0.282430624936025,0.321976985926305,-0.240306662332985,-0.477628310963029,0.564049787840855,0.200533744345586,0.44947480934333,0.0894215812855476,-0.105388863488481,-0.182209433619178,-0.33093056968899,0.447871794783864,1.07204164873435
"3814","10","YJL106W",-0.226852849638717,-0.169073119084274,-0.203925494043672,0.172540111229912,0.333700105938734,-0.075601824621831,-0.551201172896682,-0.00476256069387361,0.364052966928279,0.309546859615453,0.0581465670398223,-0.0363060238350368,-0.213973150244867,-0.198794436767331,0.441131324963607,0.0754892555090246
"4007","10","YJR064W",-0.105239978805873,-0.259780618933399,-0.187687212830872,0.160156937026694,0.481513919248494,-0.155977419696477,-0.337897341462195,0.062449688792803,0.15730069959081,0.344128173487076,0.724034004070122,-0.118029177653205,-0.163183649206885,-0.29078769983407,0.28712432049915,0.0932119617281961
"3709","10","YJL004C",-0.219935473613149,-0.179301558779567,-0.0999406651531333,0.155233136326254,0.441530135814798,-0.110878150668127,-0.409884369201636,0.00547496144484439,0.311096534677576,0.275576534918451,0.169152774484992,-0.0210827850674855,-0.241745079874234,-0.397729469226773,0.656739688181211,0.045784733098275
"3723","10","YJL020C",-0.286400829225564,-0.294108241545348,-0.145428109038588,0.192901707505504,0.86768046125121,-0.0649790351525987,-0.18941220110351,-0.0126445852427766,0.280007348677464,0.265019045433564,0.219850831796426,-0.0713585529298321,-0.135567151574272,-0.342696666895062,0.211039763589947,0.069143512563443
"3961","10","YJR018W",-0.218267071995659,-0.136647915532809,-0.0564662275650557,0.279892732209838,0.583417831023908,-0.104541639803788,-0.450246974028249,0.0181576248531694,0.296178761755491,0.217501357970892,0.168244948801271,-0.0672851155284556,-0.172696892067566,-0.554935391775888,0.508623119458151,0.0414471134055413
"4013","10","YJR070C",-0.426047342017541,-0.230901178885096,-0.113519926162476,0.307611621877663,0.19853624126204,-0.105865433355361,-0.436506618554088,0.0318614644014232,0.187918182494389,0.269194753985874,0.103971330130173,-0.0425507941595957,-0.0690906343567543,-0.580694075505283,0.395444288864322,0.0373525601086895
"4079","10","YJR135C",-0.427594950943774,-0.171373382655931,-0.14868923121603,0.386381257807779,0.465287769930068,0.296813249352315,-0.345471698182581,-0.0144190211982648,0.19068134484028,0.401877173269525,0.241208473172163,-0.0684487134908065,0.358225966976542,-0.328595788566911,0.757867702778197,0.053126128650642
"3987","10","YJR044C",-0.220754927320786,-0.271739551803087,-0.0665329825624583,0.39967065462795,0.377724166884023,0.448579011562357,-0.672163433724587,0.0297007901965413,0.115662884535791,0.461771232007912,0.100142119285384,-0.046535787462795,-0.183485002296725,-0.706177792777841,0.236817910936439,0.0123451940762285
"3706","10","YJL001W",-0.547074177281632,-0.345571250483688,-0.150947694842698,0.278793284152067,0.318948188143093,-0.0479051471533258,-0.703142439087365,0.0136429742294578,0.158254162701576,0.523860394293984,0.193950329833441,-0.0736223997799942,-0.145469666048944,-0.290255964149502,0.242427533807148,0.0625902083379498
"3754","10","YJL050W",-0.171119390431272,-0.159356007815725,-0.159313215131029,0.48010693744138,0.231401752808501,-0.112082104882605,-0.51303349275427,0.0908555446780339,0.122615793040408,0.601570044302186,0.233272826972472,-0.0861334477436692,-0.216105609718647,-0.515240686423844,0.15665019847182,0.103233547005281
"3994","10","YJR051W",-0.46244223269612,-0.129913304217405,-0.0781203145709922,0.169530773570281,0.755651966925528,-0.147416279640097,-0.747817190170429,-0.0662123781612834,0.53615816425604,0.434252839465065,0.347935577612433,-0.00541063266714587,-0.221504974653134,-0.415540693267124,0.184775556572077,0.0650168470871817
"3727","10","YJL024C",-0.299820235078376,-0.194145521185223,-0.225262441716227,0.438907782105051,0.18752658565285,-0.0548395509733584,-0.309900068059559,0.058484185409271,0.225101333133436,0.848826075478831,0.660364402404722,-0.0833861530293039,-0.19465847236909,-0.0180997434256565,0.172899379643097,0.0810562716224881
"3888","10","YJL175W",-0.278709128265145,-0.102566424031475,-0.19164642718132,0.356678971701188,0.215896868293395,-0.166396324513215,-0.728084864642674,-0.0103301678938177,0.216990643954514,0.255425720713803,0.0910178061774022,-0.03980842598693,-0.317812850548871,-0.35275158151774,0.194610635855352,0.0871823580840549
"4078","10","YJR134C",-0.266053237312582,-0.236532657319623,-0.138745319943573,0.319400838560136,0.150241485016165,-0.150972458170629,-0.448532522951255,-0.0279063996633125,0.310505649265047,0.699189736402869,0.064465160490401,-0.00822901073915567,-0.114593999041295,-0.405030883798446,0.353163302554454,0.115729335609406
"4093","10","YJR147W",-0.254519644129226,-0.215808485566236,-0.268777389827969,0.203500752284641,0.124978299870478,-0.0851193546908956,-0.54342328472086,0.0199045095756602,0.290592983084503,0.471793474238605,0.0742339791569259,-0.105278264755231,-0.260555599230895,-0.277443999985266,0.386996456091962,0.057928669119628
"3901","10","YJL188C",-0.204432103323404,-0.155536894080704,-0.107883860486168,0.282545800239484,0.322174766595595,-0.230659752245461,-0.462414274900937,0.56688676078187,0.201258935514478,0.452973920383501,0.0898967518238654,-0.102534027188094,-0.173568913110891,-0.320175040887697,0.449498018384887,1.0735828164037
"3762","10","YJL057C",-0.225302983910101,-0.151148123910787,-0.203230602312862,0.172678975772266,0.348277679233998,-0.0731761641050133,-0.536624260607242,-0.000116100539793912,0.364100882203451,0.310744520525908,0.0581879500198038,-0.0353508726881914,-0.213361992685217,-0.196889043437408,0.446334873307523,0.0769639605519526
"3853","10","YJL141C",-0.105146048521837,-0.258029040468362,-0.184746469528818,0.1622250643233,0.48946567826308,-0.145234904037334,-0.323335500650726,0.0750538879086446,0.159483806160889,0.345734024727695,0.724751594480528,-0.117606151812435,-0.16270773001527,-0.290598648105713,0.288657001839498,0.0952205377586058
"3772","10","YJL066C",-0.218449396283749,-0.17412957220382,-0.0981066081615943,0.155463471165466,0.447962112700552,-0.110646094479062,-0.409260682039461,0.00694007785128604,0.317243991807683,0.277371871811949,0.17055840043065,-0.0203487111947556,-0.237414596859859,-0.396976033333645,0.658152052886841,0.0458125630421151
"3906","10","YJL193W",-0.28279556964748,-0.288889631616722,-0.144079675168331,0.193725610462987,0.884280220386061,-0.0619195518518465,-0.189380708910812,-0.00880640879012132,0.282753887328249,0.266142830008284,0.220364239439602,-0.0664637425909519,-0.135090067204243,-0.334946398609477,0.211911104339519,0.0691517865802243
"3982","10","YJR039W",-0.218033369132464,-0.135736782215475,-0.055117748980373,0.286538241704631,0.584885624720179,-0.1035908678791,-0.443534830426992,0.0183150562208452,0.307323457920264,0.219926277711512,0.170534055840665,-0.0632444031049605,-0.171002076691509,-0.554384597829981,0.513288724593209,0.0439394381915459
"3878","10","YJL165C",-0.426043877035317,-0.230065307519535,-0.112321697353249,0.309550852254735,0.200083274898518,-0.10574288556617,-0.417528323230207,0.0360763589700661,0.188568181318436,0.275141316562102,0.105445759849506,-0.0413962390604514,-0.0688671585141756,-0.579088880484964,0.39582024736456,0.0383757152827293
"4030","10","YJR088C",-0.424544870048294,-0.167958025921725,-0.146218347020889,0.389866327787453,0.468127332186629,0.297090615667956,-0.344294988597128,-0.0135393054655374,0.192130476101203,0.407148927866849,0.24347318190051,-0.0658944355663825,0.358480419395633,-0.327114525205616,0.769276023489237,0.0540907081653351
"3777","10","YJL071W",-0.210231284958085,-0.269171392587945,-0.0663744176357145,0.405776910550294,0.379300828153589,0.44882560238961,-0.66374045198308,0.0300425375771012,0.116911287572399,0.462041542550832,0.100691484677155,-0.0459762121805179,-0.180742948199171,-0.685640617971275,0.244271613824605,0.0158571771855491
"3781","10","YJL075C",-0.54024038000738,-0.340607717870758,-0.1509159597091,0.279608230270661,0.325471605030237,-0.0474557029411614,-0.695187878949672,0.0181571069114208,0.160225178247554,0.530534481571607,0.196097568894625,-0.0731077799900507,-0.145304825055157,-0.288267221244176,0.24389168278837,0.062702035705341
"4097","10","YJR151C",-0.163204652398592,-0.155799683725055,-0.158095053286541,0.480956066768731,0.232400388438615,-0.110070702743424,-0.51179843931482,0.0914580006581286,0.122648113667088,0.605000646421824,0.235295315750891,-0.0851634706770458,-0.209470433144111,-0.501675564125837,0.157941801491274,0.103401829124128
"3973","10","YJR030C",-0.458250868742229,-0.126791569089269,-0.075697490138351,0.170758791604093,0.757937859670708,-0.146050845645055,-0.726334673379053,-0.0627295448247136,0.537152843312179,0.43518626989688,0.348020267529378,-0.00521790892161113,-0.220019784333494,-0.402017862788184,0.185701069649647,0.065897535632818
"4051","10","YJR108W",-0.293656795879964,-0.183475813512282,-0.220546818527306,0.448263668034001,0.197379095157135,-0.0543355326032768,-0.308720883939398,0.0596365771163766,0.225737935092677,0.849831748252269,0.663923640680244,-0.0814317962707683,-0.1945848602726,-0.0169509395098568,0.173163344742456,0.0836429620919898
"4017","10","YJR074W",-0.274416468107385,-0.0942011553784861,-0.190273661560364,0.35703953121071,0.216663462020095,-0.162593159255393,-0.720755592927859,-0.00979141239757327,0.222399254586471,0.26347262075212,0.0912440868627964,-0.0395029458800072,-0.313523023334819,-0.350712513337279,0.202480962206574,0.089676137566842
"3750","10","YJL047C",-0.261413416530614,-0.233963178589252,-0.138732002204603,0.319825820095859,0.155775111713881,-0.150737474008311,-0.448092043422527,-0.0217217719909568,0.311594347982243,0.707272145272648,0.0650958502299827,-0.000560645769288705,-0.113950895964899,-0.396996365473835,0.353432210008836,0.118991964120276
"3789","10","YJL081C",-0.25324980567118,-0.215798588887942,-0.268694532287731,0.205687490659776,0.126806356306828,-0.0832362979055843,-0.542459410688803,0.023045478956427,0.292850859779336,0.490878269735873,0.076352835070766,-0.104560814209503,-0.258955449255269,-0.275373590888662,0.388803885364576,0.0579704802564257
"4048","10","YJR105W",-0.20338299937612,-0.152176539771941,-0.10545166222987,0.285153656330668,0.326295443735944,-0.229427910805042,-0.442162658248772,0.567710772925784,0.204648183220682,0.453950567369049,0.0901638190402682,-0.0990105174957586,-0.171458991058579,-0.318031078881808,0.453031608249579,1.07388582013015
"3907","10","YJL194W",-0.223752789169743,-0.147683707850116,-0.202881032391662,0.173030340780738,0.356758004232143,-0.070406659119003,-0.533083846793923,0,0.37002155569049,0.321060114352467,0.0585327729344736,-0.0340309353528205,-0.212014728507224,-0.196724483950217,0.447275973801046,0.0773986415245043
"4065","10","YJR121W",-0.101041045685025,-0.255470537993056,-0.18436679969644,0.162321008386855,0.491181231205078,-0.140068123662654,-0.319509034979997,0.0784312709791359,0.162643351292177,0.352784074553809,0.726122317017005,-0.116027103727367,-0.16119304460044,-0.290394484389288,0.289826787574822,0.0959236737547769
"3858","10","YJL146W",-0.217387620108419,-0.171046240559423,-0.0975754692504261,0.156637700534055,0.467985536721433,-0.109894862182912,-0.404097493773727,0.0129786565655016,0.317511051451599,0.280334454641645,0.171134257231035,-0.0183184990972214,-0.236317734150261,-0.395871782186203,0.665910431922628,0.0464839950178343
"4091","10","YJR145C",-0.281911290807854,-0.285712970394907,-0.14316536799545,0.197687333015428,0.884652176385581,-0.0615889640250095,-0.188519590301309,-0.00455358835905339,0.294366653893381,0.27032113989452,0.230723141733834,-0.064673794841507,-0.134375420594422,-0.3333297150924,0.21764850466144,0.0697726411829887
"3874","10","YJL161W",-0.217583713029803,-0.13363174024863,-0.0540474144868546,0.288964937912932,0.586217728135513,-0.101452581221691,-0.438310687220575,0.0193637555360938,0.309854051872995,0.220033603996325,0.174361949516687,-0.0610688992939666,-0.16559672830437,-0.553871974558342,0.523832666228491,0.0460632264648019
"3979","10","YJR036C",-0.418169881799466,-0.229687926226654,-0.111252044860863,0.310728808957951,0.201333770619995,-0.101901145421152,-0.41326287882845,0.0377925577498682,0.191615147207829,0.277090961082966,0.106055748367234,-0.0411093709702951,-0.0678228008189677,-0.577219811609454,0.396811741789453,0.0402430491969651
"3857","10","YJL145W",-0.424094657704895,-0.153971575201107,-0.146123607133806,0.393595308620043,0.471942533923735,0.29829894028364,-0.337098567179222,-0.0133311994172159,0.197646192390149,0.407465509140095,0.244129508866881,-0.0655291494696816,0.362438522917746,-0.326926191773826,0.776803295602603,0.0554127330531411
"3771","10","YJL065C",-0.204169941652024,-0.264725769387716,-0.065382564033063,0.412269305198483,0.379880715457532,0.449756443643426,-0.660003373999427,0.0432195312523603,0.118991416028242,0.469952070205843,0.101550357897007,-0.0448343484302471,-0.178991842858291,-0.684308774171507,0.245134209600512,0.0161969455174062
"3996","10","YJR053W",-0.533041822915621,-0.330370047514302,-0.149720825349982,0.281752396588918,0.330318941741042,-0.0473958413029805,-0.685585588908663,0.0184804379143688,0.166329966323064,0.537746231780147,0.196272269825927,-0.0728849776594949,-0.143475343046418,-0.285984865783899,0.246291113531678,0.0678387338147649
"4060","10","YJR116W",-0.162609887188031,-0.15380959889911,-0.157607204465869,0.481593570442268,0.232958968969925,-0.109180275107683,-0.479068149462101,0.095751002111462,0.123402455119865,0.61295067870417,0.24276597930393,-0.0850218134527297,-0.205327634685735,-0.491495179772154,0.159117631673838,0.107961285847206
"3797","10","YJL089W",-0.445554179647182,-0.123906753936255,-0.0738299685489862,0.172138507640752,0.758717553574502,-0.143598023980758,-0.690318858438758,-0.0592781603287266,0.537879444428404,0.468143317787547,0.354595194795323,-0.00402171984155659,-0.218621221746251,-0.401466631160761,0.186476155664675,0.0670277168292965
"3719","10","YJL014W",-0.292143148128563,-0.165408959012409,-0.218568120682128,0.449794001709016,0.201863112975124,-0.0541479294436925,-0.30318204366677,0.0618251401486115,0.226217181032937,0.882879287836901,0.66462105279606,-0.0804528493441316,-0.189337248949113,-0.0126247457614272,0.174470611093425,0.0838001033922564
"3800","10","YJL092W",-0.273377699221019,-0.0912457664484241,-0.189411910402601,0.357974816057684,0.219388981621128,-0.158689302951965,-0.716756977981598,-0.00908338713626925,0.226730276303678,0.263783597842174,0.0938578666240326,-0.0359489358327815,-0.307090093188475,-0.350685449995453,0.20313749401267,0.0908721250371963
"3860","10","YJL148W",-0.255224617350876,-0.212968727760009,-0.136827283695923,0.32075313182915,0.161413997019843,-0.150567932295648,-0.439097549807638,-0.0215638312125713,0.312538752111712,0.710211465766858,0.066331736927035,-0.000258508892593657,-0.113478724307252,-0.396595305358816,0.353681743613615,0.119181619671527
"4102","10","YJR155W",-0.252690233983046,-0.200507771932945,-0.265300138150158,0.207881792126082,0.127827280189186,-0.0826104764261785,-0.520175367782845,0.0241186237992984,0.294380580964084,0.503862067930017,0.0767398865850094,-0.100632765074463,-0.257998358251334,-0.272615797476571,0.392226393601282,0.060403101583233
