"","112B","112C","115B","115C","117B","117C","123B","123C","141B","141C","152B","152C","29B","29C","50B","50C","112A","115A","117A","123A","141A","152A","29A","50A","AncB","AncA","AncC"
"YKL127W",34.9174234596057,16.3718071879342,39.505985636007,15.1280250528929,24.4412149692018,25.300697163954,30.2093769434011,30.1406635427069,22.3565532464449,73.5610125872967,36.7089433891263,87.1480287720824,37.8016789481264,17.6326166732613,41.8736790873655,33.3847043151768,100.490307961622,32.5141839274992,21.7065613401886,27.934932810176,35.915075677845,38.5689694371366,22.4647084046998,28.9701923057712,34.4242774310637,36.869574053432,76.4950816398231
"YKL128C",18.1823888999501,48.9538576770797,33.5428179928361,50.4083462528876,23.1832112575517,74.523527864339,75.1300910962188,68.0832245068667,72.4157920373977,75.0816536743726,83.2990946919226,90.6767992791226,65.6388985919349,122.987501295997,43.6377586941503,77.2780842927325,79.0651667255725,53.3170978147618,49.2866628077224,44.0900746763019,30.8894166239486,119.886208405217,84.0734018652601,46.225165779428,76.3742085862344,73.8078065315446,89.5423857984724
"YKL129C",24.7859430775439,34.8439449032679,50.8998952399227,29.8695677139235,38.8184002452029,53.1152456486855,40.1218287529546,47.4115304842138,47.143166628373,51.6067568926384,55.856983594891,68.4329423329584,62.7128272089209,33.1493193457312,99.5312283407002,54.8309811771747,56.1210789093548,63.9496982460293,30.8148047260717,68.4910702032628,79.4824614830513,48.0619510787848,42.7137195420868,66.7495026480935,70.7113404374014,56.1625913886544,63.2373370915181
"YKL130C",17.9110099611449,15.240859980873,21.7229678429796,13.3060366341138,20.6672038342515,18.2456950701592,45.7860869298423,19.6714507634923,29.7682366596685,26.2310587520593,25.2405984530534,27.7260539838874,33.8475284305399,26.0081095930604,34.5388217749445,22.3756155260178,31.1783771718638,43.5320235048272,38.7313153324934,47.792294687289,23.02697441071,32.2403150093712,31.512138912894,56.8505968132062,22.2789154802772,25.9528845292315,23.3588832517754
"YKL131W",0.180919292536817,0,0.319455409455582,0.165635310798097,0.0898574079750067,0.162183956179193,0.236010757370321,0.133365767888084,0.121503006774157,0.0950400679422438,0,0.126027518108579,0.0790830103517288,0.176326166732613,0.185692590187874,0.0714875895399931,0.0799445568509327,0.154095658424167,0.42561884980762,0.0841413638860723,0.0700440286257337,0.179112861163173,0,0.363262599445407,0.0745114230109604,0.137316849361013,0.105220194827817
"YKL132C",13.7498662327981,21.3264330474407,13.8430677430752,16.3978957690116,9.88431487725074,26.8414447476564,66.4763633259737,27.4733481849452,42.4045493641808,15.8716913463547,23.1926797144689,15.3123434501923,24.4366501986842,30.9452422615735,41.4094476118958,27.5227219728973,14.8696875742735,49.3876585249455,49.2015390377609,46.2777501373397,12.3277490381291,28.8968749343253,63.024277825788,47.5874005273483,33.3066060858993,25.1289834330654,9.57503772933136
"YKL133C",142.021644641401,22.2419617388712,75.2849914950321,16.1218369176815,83.7471042327062,31.8691473892113,73.7926968044537,39.2095357590966,38.5164531474078,16.9171320937194,40.0368113393261,29.4904392374075,62.0801631261071,14.5469087554405,86.1613618471733,33.8136298524167,25.9020364197022,91.3016776163189,100.360924784637,80.0184370556547,61.0433709473269,48.9575153846007,16.248446626961,77.5565649815944,35.3929259302062,32.1321427504771,23.9902044207423
"YKL134C",21.258016873076,9.74768783228979,21.8294529794648,7.28795367511628,19.1396278986764,16.3805795740984,31.5467712351662,19.071304807996,17.3749299687045,14.1609701233943,18.9944463003708,20.668512969807,35.2710226168711,7.31753591940342,46.2374549567805,17.4429718477583,17.1880797229505,25.88807061526,30.1338145663795,26.3362468963406,31.309680795703,22.3891076453967,6.58554465562433,29.3334549052166,14.0081475260606,19.4989926092639,16.5195705879673
"YKL135C",50.2051036789667,34.0361254696528,74.4331104031506,33.0166386190874,67.8423430211301,43.6274842122028,79.2996144764278,49.0119196988708,58.9289582854662,49.515875397909,64.3046483915518,55.9562180402091,80.190172496653,46.8145972675087,81.7975859777583,54.8309811771747,60.9976968772617,81.208411989536,84.1874084919473,66.2192533783389,88.9559163546818,59.7042870543911,35.6973448622627,56.5781498636221,57.3737957184395,58.0850272797086,53.8727397518424
"YKL136W",2.62332974178384,0.484691660169106,2.23618786618907,1.15944717558668,1.88700556747514,2.02729945223991,2.83212908844385,1.2669747949368,2.06555111516067,1.90080135884488,1.68953295933217,2.52055036217158,3.00515439336569,1.23428316712829,5.19939252526046,1.78718973849983,1.75878025072052,4.00648711902834,3.40495079846096,4.20706819430361,2.66167308777788,2.08965004690369,1.16939577997068,5.17649204209705,1.11767134516441,1.44182691829064,3.15660584483451
"YKL137W",33.0177708879691,13.6252211136426,22.2553935254055,9.27557740469344,18.6903408588014,12.0016127572602,41.1445420348926,16.2039407984022,25.7586374361213,18.4377731807953,20.018405669663,19.3452240296669,39.3833391551609,17.9852690067265,77.898041583813,20.945863735218,23.1839214867705,40.9123973116163,49.9676529674146,38.6208860237072,47.997670615784,19.2247804315139,12.7402592870489,65.1148209505892,15.2003302942359,14.3496107582259,19.570956237974
"YKL138C",60.9698015849073,16.6410803324726,38.441134271155,15.8457780663513,28.6645131440271,20.0297185881303,54.4398147000874,25.4061787826799,30.0112426732168,29.7475412659223,29.64362374101,29.0493429240275,57.4142655153551,30.3281006780094,102.873694964082,35.0289188745966,32.8572128657334,61.7153111988789,66.5667881099118,56.6271378953266,53.2859947770269,30.2103692495219,22.4031612583856,81.0075596763258,19.5219928288716,23.7558149394553,39.4575730604314
"YKL138C-A",41.7923565760047,13.3559479691042,40.0384113184329,12.6434953909214,35.6733909660777,18.6511549606071,39.5711369857571,16.8707696378426,22.2350502396708,18.4377731807953,22.8854919036813,22.4328982233271,29.2607138301397,15.1640503390047,26.5540403968659,18.8727236385582,17.0281906092487,31.8207534645905,43.6684939902618,29.3653359962392,24.1301678615653,31.8223849999904,13.8481079207054,31.6946618016118,14.4552160641263,22.4513048705257,19.9918370172853
"YKL139W",70.8299030281638,21.5418515630714,47.9183114183373,16.0666251474154,36.2125354139277,26.2738009010292,43.6619901135094,32.0077842931401,31.5907817612809,28.8921806544421,45.4637959965749,33.7123610940449,48.9523834077201,32.4440146788007,65.6423306314133,37.0305713817164,30.2989870465035,42.5304017250701,27.8354727774184,36.1807864710111,32.8156274111562,43.2259038273791,17.9102195774456,43.6823275833102,32.3379575867568,31.1022663802695,36.4061874104247
"YKL140W",62.236236632665,40.4986809385742,63.8910818911164,32.6853679974912,57.4188836960293,58.5484081806885,79.928976496082,63.8155199344481,79.7059724438471,60.825643483036,76.7457547284524,75.3644558289302,85.0142361281085,51.1345883524577,76.1339619770282,57.5475095796944,68.4325406643984,89.2213862275927,84.6130273417549,74.4651070391739,93.4562451938852,63.6447699999809,45.6064354188563,70.5637599422703,74.4369115879495,80.7423074242758,75.5480998863727
"YKL141W",1277.19974566366,132.643950999612,1222.87530739597,90.6025150065592,1158.08227398189,175.077580695438,2076.42264334408,217.319518773632,162.449520057048,104.829194940295,207.812553997857,105.232977620663,1256.94536653038,102.974481371846,1577.82993882636,172.714016328623,114.320716296834,1825.64831318032,2890.7181041234,1887.96392287569,1938.62609128159,345.329596322598,300.719356891406,1496.91435666466,108.712166172991,264.403593444631,108.376800672652
"YKL142W",896.816933105001,151.00837945713,600.469684640009,111.030870004991,595.754614874294,210.352591164413,530.237501558654,258.596223934994,314.692787545067,176.489406168747,268.02136491224,169.128929301713,423.489520433508,219.34975141537,531.3593468226,230.833426624638,191.307324544282,640.344508581626,665.582757329157,608.594484987961,391.791274118041,266.042303114367,324.722743953962,567.143733384142,266.676382956227,311.503272775458,192.868617119389
"YKL143W",30.9371990237957,23.3190543170248,54.2009344709637,30.0352030247216,38.1893983893778,27.3279966161939,46.8874704642371,30.4740779624271,42.0400403438584,39.3465881280889,54.3210445409526,49.9068971709973,44.2864857969681,59.5982443556231,48.1872271537532,46.2524704323755,64.5152573787027,56.4760588124572,35.4966120739555,45.7729019540233,51.149651903942,65.2567857504495,9.17052480082266,32.2395557007799,35.0948802381624,42.8428570006361,39.8784538397427
"YKL144C",11.0360768447458,11.5787452151509,17.2505921106014,11.5392599856008,12.0408926686509,13.9478202314106,16.4420827634657,15.8038434947379,15.6738878738663,19.48321392816,29.4900298356161,23.8192009225214,16.6865151842148,22.6579124251407,6.3135480663877,16.7280959523584,26.3817037608078,13.4063222829025,12.7685654942286,14.0516077689741,20.0150811798034,28.2998320637814,2.83116873045532,7.44688328863084,15.8709331013346,16.6153387726826,21.0440389655634
"YKL145W",346.460445208004,185.690760473675,424.769209439439,154.482533204359,360.597778203702,225.678975023346,250.643424327281,221.920637765771,273.624771255402,241.116652369472,423.867980918517,273.101631741291,349.863237796048,357.677629217105,379.555654344014,267.292097290034,276.448277590525,345.636561845406,275.630767135415,275.647108090773,245.591875368979,313.387802748499,207.783165956895,372.88905833071,302.069308886433,348.578822102932,230.958327647059
"YKL145W-A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YKL146W",78.6998922535153,33.7668523251144,103.503552663609,27.8819439843464,96.4169987571822,40.3027131105293,88.6613745187839,41.343388045306,51.2742688586943,38.6813076524932,58.7752677973738,45.495934037197,148.20156139914,47.1672496009739,211.225321338706,61.979740131174,50.2051817023858,107.558769580069,98.4882018454833,118.89174717102,235.540557261186,48.5395853752199,90.535852228256,146.031564977054,61.9935039451191,74.3570739289887,44.297702022511
"YKL147C",0.361838585073634,0.0538546289076784,0.425940545940776,0.22084708106413,0.26957222392502,0.162183956179193,0.157340504913547,0.133365767888084,0.121503006774157,0.0950400679422438,0.153593905393834,0.189041277162869,0.553581072462102,0.176326166732613,0.649924065657557,0.214462768619979,0.0799445568509327,0.770478292120835,0.42561884980762,0.504848183316434,0.717951293413771,0.238817148217564,0.553924316828215,0.272446949584055,0.149022846021921,0.617925822124559,0
"YKL148C",235.647378529204,84.4440581272398,262.272891163033,36.3293448350493,265.169210934245,78.4970347907292,385.090885775907,80.7529724562347,107.408657988355,90.0029443413049,95.0746274387832,77.1918548415047,721.632469459525,53.7794808534469,1322.22408843275,133.109891723467,85.8604540579018,352.493818645282,295.890224386258,437.87165766312,1910.52092479551,49.1366282457639,242.495756478129,584.307891207937,95.2255986080074,126.743451960215,89.5423857984724
"YKL149C",30.575360438722,11.4710359573355,40.9967775467997,8.0057066885747,37.4705391255778,16.3805795740984,28.7933123991792,16.4706723341783,18.7114630432202,14.5411303951633,19.4552280165523,12.9808343651836,22.0641598881323,15.252213422371,13.8340979689966,18.3723105117782,17.2680242798015,21.4963443501713,18.8123531614968,17.5855450521891,42.4817033615075,22.747333367723,4.06211165674024,9.80809018502599,16.6905587544551,19.3616757599029,18.2030937052124
"YKL150W",1126.85581356556,208.848250903977,786.925158625584,163.261204676658,747.883206575981,246.762889326641,800.469818747672,268.798705178433,456.851305470831,253.661941337849,487.251065877706,286.397534901746,596.364981062387,212.120378579333,1090.94396735376,307.11068466381,282.444119354345,1102.63148385413,1134.35935850727,989.50243930021,1881.01487773692,368.375451125593,427.32183685981,1253.34678373652,386.937819695917,578.927836906032,268.521937200589
"YKL151C",767.27871964864,208.148140728177,556.704293544594,156.359733393404,469.86438630131,190.403964554372,371.716942858255,224.321221587757,401.810443402138,132.961055051199,378.352986953478,151.422063007458,362.042021390214,270.836992101293,319.391255123143,270.366063640254,130.549461337573,530.166112808346,446.389049678232,509.896665149598,387.973874557939,244.130829765405,563.217935921666,478.235212169878,403.106798489296,554.27946244573,136.681033081334
"YKL152C",954.711106716783,835.877695276077,775.424763885183,650.063383112265,773.043280808983,964.426895419568,804.16732061314,1229.16559974052,1667.02125294144,1675.46135775382,1481.36201955506,1407.72737727283,634.720241082975,1486.34142247256,384.476507983992,1277.12578713198,1789.71879422183,628.710286370601,688.991794068576,876.248163509556,212.093318678722,1431.94762071252,2620.06201859745,1354.24297073248,1279.80820163626,1973.92970956456,2042.63964219241
"YKL153W",45.3202827804726,29.8893190437615,38.1216788616995,12.5330718503894,25.6093612728769,32.1124233234801,35.2442731006346,41.41007092925,63.0600605157876,46.5696332916994,62.4103235583612,41.2109984215053,24.9902312711463,63.3892569403742,12.0700183622118,40.890901216876,28.3803176820811,11.09488740654,9.70410977561374,13.6309009495437,4.18513071038759,32.4791321575888,36.2512691790909,17.7998673728249,67.805394939974,34.1232370662118,65.9730621570414
"YKL154W",29.1280060984275,11.8480183596893,13.2041569241641,11.7601070666649,8.17702412572561,15.0831079246649,23.286394727205,19.4047192277162,18.3469540228977,31.4582624888827,28.0052887501424,39.3835994089309,17.793677329139,22.5697493417744,15.7838701659693,15.7987572883385,32.7772683088824,21.8045356670196,20.0040859409582,19.773220513227,16.9506549274276,29.7327349530868,10.2168262881648,15.1662135268457,16.5415359084332,21.146794801596,42.2985183207825
"YKL155C",23.3385887372494,9.31685080102837,19.8062353862461,10.4902363505462,13.388753788276,15.6507517712921,34.8509218383507,19.071304807996,12.7578157112865,25.2806580726368,35.2242023036526,32.5150996720134,36.0618527203883,20.1893460908841,49.4870752850683,25.8785074134775,25.5023136354475,38.2927711184055,28.5164629371106,30.9640219100746,43.2872096907034,30.2700735365763,8.5550533376802,37.5976790425996,18.1062757916634,20.6661858288325,32.4078200069677
"YKL156C-A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YKL156W",61.5125594625177,14.3791859183501,52.8166276966562,14.2446367286364,32.8878113188524,17.4347752892632,57.7439653032719,20.2049138350447,21.2630261854775,57.309160969173,36.2993596414094,104.728867548229,43.6538217141543,30.8570791782072,49.858460465444,25.6640446448575,75.9473290083861,37.0600058510121,33.1982702849944,46.1094674095676,55.4048266429554,45.3155538742828,20.249011137387,30.6048740032755,18.1062757916634,22.1080127471231,77.9681643674125
"YKL157W",162.194145759256,122.626990022784,255.883782973921,94.6881860062455,243.603433020243,162.021772223013,257.802417300847,188.57919579375,178.123407930914,176.679486304631,225.578249055077,188.663194608543,222.539591129765,158.164571559154,277.239037150495,170.283438284264,190.827657203176,247.939914404485,236.558956723075,237.026222067066,372.809342360468,159.708967870496,105.737997367875,196.434250650104,212.730112696292,223.002563362285,190.238112248693
"YKL159C",20.0820414715867,8.50903136741319,34.7141544941732,10.9871422829404,28.7543705520021,16.9482234207256,26.747885835303,19.4047192277162,11.0567736164483,14.6361704631055,16.076162097888,17.202756221821,21.4314958053185,11.1085485041546,26.461194101772,17.0855339000583,17.1081351660996,28.1224576624105,17.535496612074,26.3362468963406,18.8243326931659,21.8517690619071,10.2783734344791,18.9804708210225,17.2866501385428,19.5676510339444,12.4159829896824
"YKL160W",170.51643321595,66.0796296697214,184.219286119386,61.5611238466261,164.978201042112,104.770835691758,197.777014676329,116.961778437849,90.1552310264246,88.2922231183445,110.178028135844,114.685041478807,188.850228719928,110.468343457982,193.213140090482,109.304524406649,131.588740576635,223.515752544254,261.41509755184,222.722190206433,144.781007169392,199.233205900503,98.2292455175367,203.336240039567,84.7939993864729,118.916391546637,113.427370024387
"YKL161C",142.293023580206,47.0689456653109,101.906275616331,42.8443337264411,59.3957466714794,79.2268625935355,74.736739833935,68.2832731586989,75.5748702135257,89.7178241374781,135.777012368149,127.161765771556,87.7030584800672,55.8953948542382,49.1156901046926,93.7202298869309,134.386800066418,106.86533911716,59.8420102829514,91.1250970886163,41.1333558104621,201.442264521516,21.7261426489289,85.8207891189774,86.1352050006702,87.7454667416874,92.06767047434
"YKL162C",80.5995448251519,15.07929609415,60.0576169776494,10.3798128100141,63.1697578064297,22.9490297993557,51.1356640969029,30.0739806587629,26.1231464564438,9.21888659039765,24.8310147053365,13.1698756423465,65.1644005298245,15.7811919225688,80.8691230268189,25.2351191076176,9.59334682211193,66.6463722684522,69.035377438796,56.2905724397823,58.661873974052,26.6878163133128,16.9870123827319,63.4801392530849,20.639664174036,27.8753204202857,11.1533406517486
"YKL162C-A",1.53781398656294,1.40022035159964,3.72697977698179,2.2084708106413,2.96529446317522,2.83821923313587,1.33739429176515,3.80092438481039,2.79456915580561,1.90080135884488,4.45422325642119,2.33150908500871,1.50257719668285,0.793467750296757,1.67123331169086,4.43223055147957,2.31839214867705,2.77372185163501,1.61735162926896,3.19737182767075,1.17323747948104,8.89593877110427,0.30773573157123,1.90712864708839,2.60789980538361,4.32548075487192,2.94616545517888
"YKL163W",3825.8098196298,1184.47870819548,1343.84242244315,569.122927902262,1667.4839197922,1375.07667246528,1411.50166957943,1876.05625688167,1588.53031056533,418.556459217642,667.621508778532,227.920766499365,1039.07167301136,340.13317562721,2407.04020031031,1574.29969684973,469.67427149923,3284.16372016506,2996.78232149545,4104.24744763483,1085.71746571319,1707.06497545915,1971.90902076213,3921.96465491234,1079.67051942882,1647.45890020876,235.377575829827
"YKL164C",100.319747711665,125.158157581445,136.407459837534,76.5235135887209,88.7791190793066,140.451306051181,68.9151411521337,124.630310091414,160.140962928339,342.714484999731,97.2249421142969,283.498901985248,83.9070739831843,93.541031451651,53.8508511544833,178.718973849983,418.589699671484,138.30085343569,54.3940890054139,93.9859034607427,198.399711082391,146.394911857367,26.2190843298688,62.9352453539168,168.32130458176,165.741437178743,416.671971518156
"YKL165C",80.1472465938099,24.1268737506399,102.438701298757,25.507837862907,61.5523244628796,54.1694413638503,62.7001912080486,54.146501762562,46.7786576080505,56.7389205615195,61.7447499683213,139.323421269034,81.6136666829841,21.6881185081114,79.7549674856917,54.4020556399347,122.714894766182,89.6836732028652,33.7090129047635,77.5783375029586,47.7875385299068,92.4819406472518,20.7413883079009,72.1984416397746,68.9975777081493,67.491231460938,97.3286802157309
"YKL165C-A",1.44735434029453,0.484691660169106,1.06485136485194,0.386482391862227,1.43771852760011,0.324367912358385,0.629362019654189,1.06692614310467,1.33653307451573,0.76032054353795,0.614375621575336,0.882192626760053,0.395415051758644,0.528978500197838,0.649924065657557,0.786363484939924,1.19916835276399,1.54095658424167,1.36198031938438,0.925555002746795,0.61288525047517,1.79112861163173,0.123094292628492,0.363262599445407,1.04315992215345,1.23585164424912,1.26264233793381
"YKL166C",18.4537678387553,12.5481285354891,19.9127205227313,11.2079893640046,18.1511964109514,18.2456950701592,34.1428895662398,17.9376957809473,19.8049901041876,16.9171320937194,33.8418571551081,27.9150952610503,28.3117177059189,19.1313890904885,31.8462792172203,21.2318140933779,23.1839214867705,34.5174274870134,34.0495079846096,35.0028073766061,19.8399711082391,37.0763622607769,8.49350619136596,26.6998010592374,21.0867327121018,25.4722755564679,24.5163053948814
"YKL167C",61.5125594625177,16.1025340433958,33.0103923104101,14.8519662015627,31.1805205673273,18.3267870482488,39.0991154710165,23.4723751483027,29.1607216257977,20.5286546755247,28.1588826555362,22.3698844642728,39.6996711965679,26.8015773433571,50.6012308261955,27.8801599205973,29.4995414779942,47.1532714777951,50.3081480472607,39.0415928431375,50.9220088109084,30.3297778236307,15.017503700676,60.3015915079376,21.6083126731785,26.3648350773145,29.0407737724775
"YKL168C",20.6247993491971,18.7952654887798,28.538016578032,13.9685778773062,28.4847983280771,22.300293974639,21.1622979108721,24.3392526395753,34.1423449035382,23.0947365099652,31.9475323219175,29.7424942736246,33.2148643477261,21.3354661746461,27.4825033478053,31.5260269871369,31.0984326150128,25.2716879815634,20.5999523306888,22.9705923408977,46.4041689645486,23.2846719512125,14.4635793838478,20.3427055689428,33.3811175089103,29.6604394619789,25.7789477328152
"YKL169C",4.88482089849405,1.56178423832267,2.76861354861504,1.65635310798097,2.87543705520021,3.24367912358385,4.40553413757932,2.80068112564976,2.18705412193483,2.47104176649834,1.94552280165523,2.07945404879155,5.06131266251064,1.67509858395982,6.40639436148164,2.78801599205973,2.71811493293171,5.70153936169418,9.27849092580612,6.983733202544,6.2864515691596,3.58225722326346,3.01581016939806,6.99280503932409,1.78827415226305,2.26572801445672,2.42006448103979
"YKL170W",0.633217523878859,0.269273144538392,0.319455409455582,0.276058851330162,0.179714815950013,0.405459890447981,0.393351262283868,0.533463071552335,0.486012027096629,0.380160271768975,0.511979684646113,0.693151349597185,0.474498062110373,0.264489250098919,0.928462950939368,0.428925537239959,0.799445568509327,1.61800441345375,1.95784670911505,1.59868591383537,1.06817143654244,0.895564305815866,0.369282877885476,1.90712864708839,0.149022846021921,0.480608972763546,0.841761558622537
"YKL171W",87.2030990027457,29.2430634968694,111.915878445939,19.3241195931113,109.446322913558,46.7089793796074,111.318407226335,46.8113845287174,57.227916190628,23.7600169855609,44.2350447534242,35.0986637932393,120.443424765683,17.8971059233602,245.671296818557,52.042965185115,48.0466786674106,125.819105103332,125.727808233171,113.085993062881,171.782980204612,51.5845040149939,50.776395709253,121.874602113934,42.0989540011926,54.1714970729197,29.6720949414444
"YKL172W",38.0835110789999,46.1534169738804,58.1408845209159,53.4449936175194,35.7632483740527,62.9273749975267,81.4237112927607,68.7500533463072,83.2295596402976,99.8871114072982,101.832759276112,109.832982031627,62.7128272089209,122.282196629067,51.9010789575107,78.6363484939924,131.588740576635,82.6723207445656,61.1188668323743,68.8276356588071,60.6231067755725,117.080106913661,20.7413883079009,39.0507294403813,57.0012386033847,78.1332872864165,134.47140898995
"YKL173W",22.5244519208337,26.4964774225778,40.2513815914033,25.1213554710447,41.3344076685031,42.3300125627692,49.8769400575945,40.0764132503692,44.5916034861157,37.3507467013018,48.0236944198054,47.1342917726085,39.3042561448092,36.1468641801856,30.9178162662809,47.4677594545554,45.7282865187335,43.9172626508876,33.7090129047635,42.3231060346943,62.0590093624001,45.2558495872284,16.5561823585322,24.792672412149,55.6600329891874,41.469688507026,36.4061874104247
"YKL174C",86.8412604176721,57.4628890444929,93.4939498340003,48.1446636719802,78.4455171621808,82.0650818266714,128.783203271738,90.755405047841,101.455010656421,69.0941293940112,79.3056531516829,89.7315928933083,67.7741398714316,74.1451531110636,60.4429381061528,83.2115542245519,82.1830044427589,138.531996923326,130.835234430862,131.008103570615,83.7551472292211,122.035562739175,43.267643858915,72.3800729394974,94.8530414929526,88.226075714451,53.1361983880477
"YKL175W",1194.6100886206,220.157722974589,652.860371790724,99.2707629383262,593.777751898844,352.020276886937,602.063442051689,500.72177553581,141.429499885119,93.8995871269369,141.306392962327,99.7507805829403,877.505082862783,334.843390625231,407.78092805257,314.61688156551,112.961658830368,592.497806640922,824.508835847322,546.245734348381,292.223687426561,397.152917485809,596.576489223987,497.578945590346,114.524057167846,179.541780539525,103.010570736433
"YKL176C",119.859031305641,52.1312807826327,137.472311202385,43.6725102804316,125.530798941084,86.768416555868,142.865178461501,98.82403400507,82.9865536267493,69.1891694619535,90.9275919931497,75.8685659013646,155.872613403257,75.2912731948256,173.901110710944,99.3677494605904,88.8983472182372,158.564432518468,158.755830978242,149.51920362555,132.540813167045,113.736666838615,80.5036673790339,144.487698929411,83.1547480802318,76.3481682447233,66.8148237156639
"YKL177W",2.80424903432066,0.484691660169106,1.7037621837631,0.22084708106413,0.80871667177506,0.973103737075155,0.944043029481284,0.600145955496377,0.364509020322471,0.285120203826731,0.102395936929223,0,0.237249031055186,0.0881630833663063,1.11415554112724,0.786363484939924,0.159889113701865,0.924573950545002,0.851237699615241,1.00969636663287,0.332709135972235,1.07467716697904,0.30773573157123,0.726525198890814,0.298045692043842,1.09853479488811,0
"YKL178C",30.3039814999168,8.67059525413622,22.0424232524352,6.07329472926356,14.6467574999261,10.7852330859163,14.8686777143302,11.6695046902073,9.84174354870673,5.03712360093892,5.99016231035953,5.04110072434316,5.37764470391756,2.46856633425658,8.17047396826644,11.7239646845589,5.75600809326716,13.3292744536904,9.61898600565222,9.42383275524009,3.79988855294605,19.4635975797315,3.01581016939806,9.35401193571923,8.49430222324949,12.2211995931302,3.36704623449015
"YKL179C",29.8516832685748,21.5418515630714,43.5524208224443,22.5264022685412,36.7516798617777,37.7077698116623,47.9101837461752,39.6096330627609,42.8905613912775,46.2845130878727,45.5149939650395,57.0904657031863,38.4343430309402,30.2399375946431,34.1674365945687,41.9632150599759,53.1631303058703,42.453353895858,34.4751268344172,32.1420010044796,49.7662823385838,43.046790966216,12.9249007259917,27.0630636586828,45.3774566136749,46.2757782346615,49.0326107897628
"YKL180W",135.237171171271,111.425227209987,201.789333639443,143.992296853812,155.363458388787,148.398319903961,167.960988995212,162.106090867966,170.225712490594,820.290826409506,148.525306515837,831.781619516622,198.656522003543,176.943308316177,102.688002373894,251.993753128476,1012.49781251706,155.482519349984,146.412884333821,176.192015977435,323.235681100605,324.253982992398,46.52964261357,140.310179035788,126.594907695622,151.117192721795,878.799067201929
"YKL181W",135.689469402613,108.678641135695,184.645226665326,99.7676688707205,123.553935965634,109.474170420955,167.567637732928,122.363092037317,145.56060211544,227.906082925501,189.586077224456,287.909865119049,140.925924446781,164.864965894993,164.987866381926,173.071454276323,308.186266660346,168.27245899919,151.35006299159,193.525136937966,209.764354726916,207.770918949281,71.0869539929542,143.670358080658,120.335948162701,157.433767792402,208.23076556425
"YKL182W",132.704301075755,138.137123148195,279.949423819575,145.924708813124,239.020705213518,224.138227439644,196.911641899304,214.918934951647,303.879019942167,414.279656160241,305.293485954477,503.29089356661,318.862697738171,232.133398503485,178.729118055828,259.928875567415,766.188632859339,240.543322800125,172.03513909224,214.728760637256,577.180306883202,290.759877954885,36.2512691790909,97.8992705505372,453.923588982771,338.692008948939,547.671114078788
"YKL183C-A",0.542757877610451,0.161563886723035,0,0.276058851330162,0,0.324367912358385,0.472021514740642,0.266731535776167,0.607515033870786,0.570240407653463,0.614375621575336,0.315068795271448,0.553581072462102,0.96979391702937,0.742770360751494,0.428925537239959,0.479667341105596,0.616382633696668,0.255371309884572,0.925555002746795,1.22577050095034,0.597042870543911,0.123094292628492,0.726525198890814,1.34120561419729,0.617925822124559,1.68352311724507
"YKL183W",20.5343397029287,16.3179525590266,23.9591557091686,11.7601070666649,17.1627649232263,24.0032255145205,24.7024592714269,22.4721318891421,23.4500803074123,26.9913792955972,26.2645578223456,31.0027694547104,31.3168720992846,18.2497582568254,26.8325792821477,23.7338797272777,32.057767297224,24.7323531770788,22.8131703496884,31.5530114572771,29.8737782088754,26.568407739204,14.4635793838478,22.3406498658925,18.4788329067182,30.0723900100619,31.0399574742061
"YKL184W",14.7449223417506,12.7096924222121,19.1673245673349,14.3550602691684,16.9830501072763,22.705753865087,32.5694845171043,23.2056436125266,22.5995592599932,35.6400254783414,26.5717456331333,42.5342873616454,36.1409357307401,30.1517745112768,61.2785547619983,30.0962751963371,45.4884528481807,27.660170687138,29.3677006367258,28.7763464490367,70.3592267545495,22.747333367723,22.0954255268143,24.4294098127036,30.6987062805157,24.9916665837044,47.6647482570012
"YKL185W",86.8412604176721,48.0921836145568,107.337017577076,33.9552387136099,102.707017315433,85.6331288626136,64.1949260047273,94.4229636647633,55.0408620686932,89.6227840695359,52.2219278339035,78.9562400950248,89.9173827699156,50.6937729356261,41.5951402020837,71.988002666773,122.075338311374,94.4606386140143,64.6940651707583,70.3421802087564,146.129354720437,105.616883799218,25.9113485982976,51.9465517206932,59.6091384087683,58.2910025537501,101.22182742436
"YKL186C",100.681586296739,39.690861504959,109.786175716235,36.2189212945173,95.9677117173072,63.9815707126914,68.8364708996769,69.4168821857476,65.733126664819,53.6976383873677,48.996455820633,63.769924162941,76.7105200411769,60.8325275227514,89.4109821754611,72.702878562173,71.4704338247339,101.163799755466,102.659266573598,108.794783504691,97.9040410116193,110.452931050624,75.0875185033802,86.9105769173136,56.479658642308,73.4645144081421,63.5529976760016
"YKL187C",128.090859116066,11.6325998440585,324.886151416327,9.33078917495947,398.60746177713,12.244888691529,39.7284774906707,13.3365767888084,12.5148096977382,13.6857697836831,22.6807000298228,20.8575542469698,70.2257131923352,4.67264341841423,70.3774916812041,18.8727236385582,21.1853075654972,176.747720212519,87.0816166706391,143.881732245184,375.278394369525,24.3593491181916,10.5245620197361,106.79920423695,21.3847784041456,28.4932462424102,17.0456715621064
