"","112B","112C","115B","115C","117B","117C","123B","123C","141B","141C","152B","152C","29B","29C","50B","50C","112A","115A","117A","123A","141A","152A","29A","50A","AncB","AncA","AncC"
"YGL136C",5.88738991667213,4.37628150331704,5.85437639064557,4.20315100558741,5.70213879850468,4.78261930021234,5.79840585953881,4.93111179101503,5.2457533668224,4.75115190611501,5.23316514197965,4.91429740086557,5.68697325306026,4.80640330441319,5.66997939272922,5.17817917939122,4.80809846279282,6.04747021408746,6.00297330148364,5.81784198398828,5.99449808775002,5.56072183246108,4.33340633873095,5.65379688956763,5.0298875951145,5.33891108514607,5.00093647875449
"YGL137W",5.74621622653553,6.16959676690968,6.73640809922247,6.14261134218021,6.43273905657337,6.76309273280733,6.55768773385862,6.62338605760705,6.74742086380772,7.29760544623928,7.43361190622983,7.81817373852202,6.70848487917675,6.68166941323369,5.94246957315763,6.86491169979172,7.75357903766994,6.33592554428095,5.89979435178906,6.05722617722984,7.48970175501695,6.96434661227762,5.09300901218413,5.82765693496177,7.08130860392736,7.19051906767996,7.4153275806172
"YGL138C",0.0410992460532427,-2.3554583513404,0.504008228864494,-2.79320699399702,-3.01509605602573,0.00998504946369298,-1.52067657765614,0.520228027395236,-0.943823152272797,-1.27229143813955,-0.87349994457266,-1.27955000609024,-1.88315375688327,-1.7450157632992,-2.18748356119141,0.235902009385089,-0.570468968293715,-1.91601785744918,-3.07138838224465,-1.80457419097976,-1.75386420025652,2.15444010766017,-2.671754259347,-0.0862042802850964,-1.59123547143445,0.179353287156329,-2.03338159996551
"YGL139W",4.9737644710611,4.09641010058904,5.10998829314254,4.07195298583018,5.16538720080694,5.03540389844401,5.67942864932196,5.0197784431705,5.08462464804527,5.10594385381655,5.27191517156848,5.19305491729164,5.45436761058417,4.3125587286711,5.75676663128238,5.0900883521046,5.57291541698541,5.4952736269725,5.53951297865071,5.34005783338502,6.01026138698216,5.02823230587194,4.42305685862361,5.04835546450071,4.92409934186415,5.09700960268454,5.32255959639782
"YGL140C",5.88076062520216,5.00348276305501,6.01265425358199,4.91813229659518,5.91045549467671,5.57148682607649,5.90263388427949,5.78608878720295,5.68111488880131,5.67709647521671,6.05281590317189,5.96387771429292,6.12484613523544,5.51419535707749,6.15099120983603,5.77404493458732,5.93902230055937,5.96801411040016,5.63404129055954,5.71297834644666,6.48912992666064,5.74866775107315,5.18130566574541,5.51456763479384,5.97889348919967,5.7493568516658,5.71241680587613
"YGL141W",6.03798702966958,4.81209263269156,5.90396579304033,4.68100509388778,5.45858250572585,5.39645323369452,5.81462907084255,5.6199741199441,5.67426574900433,5.3473463208761,5.90780056313741,5.70797319363691,6.11664831081765,5.4718335161101,6.68259909579033,5.7531627264121,5.40614389278307,5.66480449916141,5.36277212703843,5.53592012288135,5.78551101155451,5.2616809115997,5.67402054112327,6.02767323694712,5.96347177226341,5.43133309546634,5.60111254581795
"YGL142C",6.5026234025249,4.93401699013375,5.45983157779314,4.43808348079585,4.95162451887861,5.15515084892264,5.7422652229096,5.26215112785963,5.77693813509013,5.81743390208234,5.41727681545008,5.70274626585062,5.62127447502454,4.43521488705132,6.56444234055953,5.24769016756467,5.70480804254493,6.21992524788165,6.1099709053108,6.21751771582288,5.80416818830303,5.6109346153155,4.5191253350109,6.29792851622955,5.36592539511172,5.47430102214598,5.85299071094872
"YGL143C",4.113669890884,3.76608700297414,4.54560300206007,3.83577021984156,4.03455808482302,4.13337508241419,5.26397042789913,4.2407032948642,4.10146218405047,4.27254386397176,4.37991307778547,4.69668909258772,5.19259620736747,3.90047091430354,5.71147145805733,4.67552855914941,4.71894236142689,5.17976257331636,5.25755422655641,5.02664724346425,5.71752268391036,4.65016945733338,3.49786377206692,5.51169872643686,4.15117357841576,4.40467392451963,4.33133957391882
"YGL144C",5.1677721204685,3.82757596976683,4.70723201010953,3.74956652258857,4.58110477158758,4.4706637518612,4.77254114810533,4.76414300816139,4.48480795714642,4.50165416924373,4.65960711850767,4.84323517004349,4.61762602593158,3.89192836123182,4.64974991786966,4.46750807059645,4.59079070754485,4.67013917177153,4.33077706756849,4.55515847355447,4.4918827260958,4.97992028846825,3.71626472576223,4.22819254418562,4.23348307126987,4.47317068787066,4.41199015337154
"YGL145W",5.02276071663562,3.86538342042383,5.40650003422898,3.87430118900989,5.19753759601677,4.63034099420252,5.28158488939366,4.71003661731638,4.7552885755874,4.95055526413526,5.20940548971912,5.16038135168243,5.5155048904743,4.74131887446792,5.17596555730188,4.91655318110234,5.1956801202407,5.57205135396719,5.28930512955697,5.42444964649355,5.5486135102456,5.34457124171525,3.55186031027404,4.9542882653317,4.97625638406603,5.21104062029429,5.28800896099147
"YGL146C",2.93214646327931,1.94767357596707,3.91152330608743,1.3944013509335,3.81266211226369,2.68708472097032,3.95716057293866,2.45991354444221,2.42759903440503,1.74856582320096,2.85852901740084,1.88308868885659,4.96312938102972,1.21790161895469,5.17966606317728,2.9550338712501,1.7955413660318,3.68939176420761,3.7712141060606,3.67120125116997,5.98016233966239,1.73012995470745,2.36240094135237,4.07336915190391,2.52887648470819,2.7279312920722,1.72057059247361
"YGL147C",4.34318044392619,5.20439136340793,5.37352839004967,5.65181372053086,3.94480759156295,5.15186390718336,5.11473140861512,5.22405007556807,5.80855813730718,9.73176404519112,5.54932359258472,10.053344580509,4.90719354603891,5.6032315960536,4.71750321672973,6.46000625767778,9.77910285581493,4.96879385933931,4.21651865891109,4.99654314083002,7.13503884128276,6.89439062848665,1.89788706224551,4.10416873593841,5.7363208889109,5.49421605746763,9.83168832305947
"YGL148W",5.73645793290736,6.56134140549609,6.56527913517322,6.82155128658102,6.16108820282698,6.98434338172246,7.09801883222969,6.82181230401324,7.50236493789192,8.72826950336358,7.68401126486285,9.0171784761808,7.07542956985242,7.51756480394552,7.27693528615673,7.35778387941053,8.29854599015681,6.58665183842164,6.63107375973951,6.55230721925231,7.75790574852409,7.56268204689969,6.13587707068148,6.632334013405,7.61470153165961,7.06594296406696,8.81026044880866
"YGL149W",-2.2191979200016,-2.00427702862238,-4.88506506524608,-2.32570753899945,-1.72064210576799,-4.88506506524608,-3.15185317600262,-3.31438347012585,-4.88506506524608,-1.64854521889235,-2.0671326938936,-0.340063568872168,-1.51385833424761,-1.07504324943847,-0.758967276275355,-1.6447952267604,-2.36787664374371,-1.01121458599047,-1.78979700706678,-2.30668631482898,-0.931949427454383,-1.3508273561022,-2.671754259347,-3.00396318261253,-3.20619083584914,-3.28630610035743,-1.51662735458846
"YGL150C",5.82429882912197,5.26626347385661,6.12697463671687,5.19314213714537,5.63850374528042,5.60552470588231,5.43375424414275,5.53952512869266,5.92276486362632,6.15033154440036,6.14023548289285,6.68205702571708,6.17938910918484,5.81911150897276,6.33480541168039,6.13850962426932,6.45636195489136,5.80460897024502,4.88199069894054,5.70834244931107,6.74559048592649,5.90058003828453,5.51612132936912,5.62488275627014,6.35748868665954,5.93889291671416,6.40131733740686
"YGL151W",5.02276071663562,4.40956498576839,5.60892839766039,4.50626409545595,5.52202353089298,5.17795211453749,5.40189542394927,5.21889305235887,5.40316152555779,5.3028844272655,5.73690039211716,5.5731692789587,5.95316824171434,5.00563360355078,5.21255030040391,5.3422454505634,5.395223088204,5.18282601654189,5.09099511595549,4.79703838808933,5.91759434885921,5.40070082246161,4.08923140699461,4.87167013626014,5.44947990702277,5.42443015699739,5.58854876410147
"YGL152C",-4.88506506524608,-4.88506506524608,-4.88506506524608,-4.88506506524608,-4.88506506524608,-4.88506506524608,-4.88506506524608,-4.88506506524608,-4.88506506524608,-4.88506506524608,-4.88506506524608,-4.88506506524608,-4.88506506524608,-4.88506506524608,-4.88506506524608,-3.24702499810164,-3.13560509174435,-2.41167826492679,-2.29272986471235,-4.88506506524608,-3.53325137352535,-4.88506506524608,-4.88506506524608,-3.00396318261253,-4.88506506524608,-2.54659697523367,-4.88506506524608
"YGL153W",4.41222986863748,2.58777418012783,4.15517103784082,2.20677388129851,4.37788039496772,2.87423019662048,4.00035175935597,2.85511114390193,3.15438235349183,2.85935063019104,3.07558529008052,3.14661728317263,4.13670560374319,2.99431150821802,4.19570667912754,3.07002669423582,3.01938899523787,3.6456542747267,4.03365241985108,3.65201647429121,4.5630774185804,3.38161378219679,3.25906883447726,4.23516638982138,2.88956540145323,3.06030861374485,3.06112576227501
"YGL154C",6.28726008058758,4.61692788283257,5.94942325814868,4.47794818659503,5.86891272856178,4.91260020692418,5.828676255836,5.17961634146286,5.46001929614004,4.67268432087135,5.08653294695813,4.52568441385457,5.79981978954034,5.10875881116165,6.11665626045667,5.2611993200033,4.6285816024541,5.94474257629498,6.28553555936006,6.04072552829015,5.94327657283242,5.41085973262473,5.31668311903419,6.01759671755386,5.09423906306128,5.36317931559827,4.96250353913661
"YGL155W",4.58530185977527,3.98306169528464,5.15810915417087,3.91711221760682,4.90479024790155,4.36675600568813,5.34996778900614,4.5631325450646,4.44512268567634,5.06146961537404,4.7056244052008,5.3122479194323,5.44392135119829,4.28019309192982,5.26922212488218,4.7153324895591,5.28713177013708,5.37453772964007,5.44400721391521,5.2504210430541,5.73042773472291,5.13993472771713,4.10479741853494,4.97526580608645,4.39036158198245,4.64136382624154,4.99142380211757
"YGL156W",7.60981555957755,6.3249820002885,7.98566236649809,5.7364207696336,8.13221000559843,6.632403809881,7.46730579084982,6.80125717633152,7.16763780744533,6.1827806447339,7.13779290664782,6.57170103801983,7.25943842629056,5.54992896620307,7.4592476529504,6.88947666835474,6.29093224560229,7.4981554018567,7.13692370273638,7.24786234711774,7.9936263126811,6.74339816536921,6.26963932806592,6.94249366274446,7.29352109062041,7.22535725440051,6.37045915493667
"YGL157W",3.89425729985211,6.06090604506628,5.68555220764117,5.77620702232664,4.19886746397754,6.73810411719903,5.25805082275812,6.93699463461936,6.86637292549519,7.30629454265173,7.48234117973532,7.54150322841661,4.1624195739784,5.93382881855108,4.79674734170656,6.59201733259427,7.6459821851256,6.09377593693854,5.13009517112387,5.6683240118551,4.06969135482834,7.48162799705049,4.54598123461442,5.62222523525069,6.82673572054564,6.94574469797777,7.54534813186175
"YGL158W",0.475848630418599,0.520107097550846,1.04058310342904,1.0542767061101,-0.803428569875159,1.8487534170881,1.05607563066504,1.88807097905445,2.14010766021964,1.66455723678011,1.87534638699584,2.3253657102409,0.889668660266869,-0.4360686105255,0.988130955610469,1.34250178601985,1.92266802243902,2.14586243816154,1.9816826598687,1.86865510078736,1.14091355247367,2.87140288348411,0.595477742804038,2.19365305268591,1.75994633019251,1.9298116518666,2.61744244676097
"YGL159W",5.24894806055126,3.80551837622626,4.91500133323733,3.56671282022106,4.80165720171669,4.32066278020079,5.4546091992358,4.66524128622615,4.33652185587788,4.51969891352076,4.63900360844983,4.67550049813205,5.00991255055146,4.20632475674931,5.08418066497488,4.42012052212923,4.8244732085252,4.63924887080074,4.96297182797912,5.03777627953806,4.88800920056232,4.80300697823267,3.47408905779077,4.74547702658023,4.35402681930713,4.39057548893386,4.62997352765834
"YGL160W",6.2223224340686,4.86637360298702,5.92181428422578,4.52714217353882,5.88216118421105,5.33691331521318,6.24249998148464,5.62972199772204,5.87875703781697,5.4606570584099,5.98446462847677,5.72869356517731,6.14110334632499,4.80640330441319,5.98960914644833,5.56119314533803,5.65532059424542,6.3095409694354,6.3990256506272,6.18451784580707,6.70862949855463,5.78192320144605,4.84372309480606,5.82071947177997,5.73025874707535,5.90623262794489,5.53389732319005
"YGL161C",6.96739370857518,6.0362565997846,6.72628710653274,5.49991852156288,6.55909798615225,6.14788108759517,6.84808561010352,6.27026603669029,6.55577263926908,6.60658886641463,6.42618464394809,6.54566303080726,6.71610134804064,5.88516197824984,6.08346086656932,6.25786973690301,6.510497241053,6.79419110034932,7.02728067330166,6.78034232361776,7.29882127963316,6.48238289878031,5.27830229108066,6.34381688782386,6.2848987532358,6.64979436992901,6.51522965690385
"YGL162W",0.951210203123499,1.88594756678238,0.135787974773431,2.30675472108895,0.153325784456877,3.20120010111139,1.39504063738855,2.31277392966495,2.45981883288421,2.54381388368919,2.52807454716121,2.80019677423956,2.25665495422054,3.62955156365537,1.83268768601078,3.05769308709182,2.43031910240938,1.22975781472638,2.2374561775166,1.03789808424176,2.39770227884831,1.87805933457069,2.68588280434763,1.76299517738702,2.90399908600731,2.27498643417404,3.29562295805905
"YGL163C",4.82516022960732,4.27155993550275,5.35862891631181,4.18574863838011,4.82928030548193,5.03540389844401,4.79315554088844,5.12000439860191,4.8372896490171,4.74093288695631,5.5222571714054,4.99348360241833,5.99670117175727,4.89883530020026,6.95724341145141,5.36244192696149,4.82853801900324,5.6089604231092,4.67643502289593,5.37557924704202,6.22912583667135,5.41288295855748,5.92554543789179,6.25911105239753,5.17679664399846,5.18948706638521,5.11483687382708
"YGL164C",5.50890526018214,4.17593498880601,5.66147250903859,3.82456967771824,5.61224243667576,4.63034099420252,5.15987672990093,4.44884433995937,5.0897812145987,4.54928082129795,5.06462907271132,5.02174288689089,5.2019254587215,4.69787311256256,4.52730315708834,4.76548826274734,4.62391152335292,4.94733751788704,4.91899570803261,4.67879387974907,5.00513066476555,5.1003091069326,3.17308331985994,4.50701774572207,5.12844586550852,4.99198388433923,5.00093647875449
"YGL165C",3.35836542435479,0.899097268604086,3.34339769145918,-0.124645011432842,2.93955018002975,1.97315428987492,2.74863564474841,1.66354354368313,2.3609169133754,0.636434308472237,1.48467001442822,1.67108009303531,2.15784884693025,1.68154472078613,2.16686430374007,1.79295756964661,1.28224880925333,2.26627878209921,1.88524764363101,2.08437364664078,2.23013199370833,2.01222124278999,0.472881348577336,1.9096897215219,1.91050716266661,1.28503884778608,0.865985810172516
"YGL166W",4.65947256364515,2.92095807900803,4.55869958272121,2.54376235637664,4.57567858262477,2.99654326903446,3.87445345250486,2.85511114390193,2.91972666033388,2.80152413409641,2.63895314007979,3.4172673543074,3.53355838645305,3.02588716676905,4.08166907173042,2.9281856125444,2.6666341297464,3.82105638885812,4.26203381959577,4.43122373261246,4.31913856300805,3.85025672555351,3.41704195300611,3.89110722080976,2.91828979557941,3.10704235288268,2.8873799378903
"YGL167C",7.29528016468188,6.2493803408766,6.89066891018127,5.98428232089978,6.55358823244254,6.7226789944002,6.91450867893933,6.90363617538391,6.84213247153275,7.02921969851449,6.63307510806414,7.09098669846999,6.58438420237106,6.40978207507665,6.5743155005039,6.7848664047647,7.21655872848763,7.23959494269793,7.07086440638102,7.16823508298003,7.68918407451762,6.84504571079347,6.34257207498822,6.32759522575096,6.94922876478233,6.73966374527086,6.83139699586098
"YGL168W",4.20141025696432,2.93118069351723,3.90127814490325,2.29056503867935,3.00560662371736,3.41371455306126,3.46567101520777,3.41094064742051,3.79547431514503,3.70645649531834,3.13564870795968,3.84176824783021,3.420892922117,3.37140852171804,3.19105372468923,3.47436037897157,3.61651741677941,3.75672556854235,2.92786924088914,3.61286417919173,3.82962190455235,3.58909258921005,2.41329502488943,2.65537950523993,3.95025423019487,3.34008212471707,3.90449451206787
"YGL169W",5.13100177507686,4.10094505030242,5.16240522212202,4.33529288968052,4.78294352227931,4.51227023908837,4.70886942926664,4.81287469826885,4.52343073822647,4.62902184313846,5.20740774228129,5.25388200873483,5.14179495910144,5.09393839448453,4.7124029068642,4.98978975640436,5.31637125661417,5.01077231536325,4.37287662909793,4.88182692859162,4.4817421618719,5.52188102408058,3.53663784022794,4.47202359806915,4.48460650135487,4.84808303678187,4.95762662584579
"YGL170C",3.23903808963397,1.05680352527436,3.35845447704112,0.892064358390338,2.90535201665468,1.6393879579058,2.27283735584405,2.08231524661392,1.22798648336018,1.2108893691843,1.16050328126299,1.16306254835042,2.15784884693025,0.238739726808278,2.55659069371081,2.45072242700139,1.07888289718324,2.95207703529735,2.12933360703715,2.52492968517557,1.53885915769858,3.39804867190696,-0.0633359426363965,2.45490760332038,1.08417392381439,0.626977970512206,1.41378152124072
"YGL171W",3.51497513671045,3.42638712644259,4.46442408617609,3.97397701233224,4.15587930075868,4.07209548820308,4.45313365316763,4.13516041769031,3.97340263965177,4.93719094461486,5.06020810627517,5.19056767030991,4.74221629928138,4.60684790277885,4.62824600344483,4.79921746885365,5.61352891029811,4.589329806336,3.78909186753697,4.71159423120641,4.77629056686255,5.01497377633192,1.82457583928683,3.77148291970034,4.01817294563014,4.55971691941683,5.02444732107785
"YGL172W",5.08175490747895,4.19726891689512,4.6348764691945,4.21177409912559,4.37163161437831,4.69951124916888,4.99882560927755,4.88301830433235,4.72246559435942,5.44500456656777,5.10381971158172,5.8768278207887,4.92608082239518,4.88167975555982,5.10768011155841,4.76548826274734,5.57775324396197,4.88475214704603,4.99413296511031,4.64523041343707,5.44049096141195,4.83655479843,3.98654354569716,4.5127684603369,4.87731923628686,4.99819580828036,5.61046409735092
"YGL173C",7.04059239881878,6.33464103224263,7.4352300021619,6.1493602106562,7.14067603611599,6.85691437829723,6.89937633610011,6.78127983355407,6.93387778586082,7.35652158313646,7.44552571619318,7.49791002391667,7.65886068667651,7.15576478946633,7.83094575894611,7.17145517166822,7.63673937894935,7.20158667171185,6.59214403989521,7.11668643563504,7.60331879002039,6.89149156373076,6.58844517677235,7.27833586465109,7.46333537349513,7.22800259044154,7.44176225384996
"YGL174W",4.13611029248508,2.54847139008614,4.18925515910088,2.78242963766416,4.24061168023157,3.61808936261169,4.21723224943874,3.62879390458766,3.00953338261292,3.35093960933415,3.76567287448372,3.9457198347015,4.58946838514739,3.21582838232216,4.98192476976878,3.50193331277047,3.6987584182943,4.01228588644011,3.7068374439003,3.86693728768968,4.35291127375767,4.16552017579474,3.32257405718106,4.10416873593841,3.46747921377938,3.78298777568918,3.58843795244393
"YGL175C",1.50492048671338,0.722011461763523,2.33303510406034,0.659715358583364,1.70872046530887,1.6764607667017,1.86895253013521,1.56943671710404,1.06997186095941,1.70717292442315,2.18245787670385,2.19245672726995,2.34912568534807,1.21790161895469,2.55659069371081,1.76288366180185,1.54193370821509,2.61367769239279,1.50737637557351,2.24663838398438,2.6317365416099,2.26609210675884,1.20857076113276,2.04283531064854,1.5557115041746,1.9298116518666,1.62537658897159
"YGL176C",5.22820810757137,3.98306169528464,4.80389579764656,3.77306246600156,4.0964936072816,4.26698430379312,4.71320275878449,4.62292004321627,4.59770625084916,4.2072379768553,4.60905003342866,4.76515120148225,4.9484239286693,4.28672456764243,5.29674450853805,4.76927513057189,4.8244732085252,5.05491156473619,4.77392090605249,5.05978006624557,4.71412555645201,4.81835276088713,3.68208411505005,4.79822829552367,4.4941781075112,4.70350953652555,4.8139161730146
"YGL177W",0.88208287902515,-0.344087328388679,1.04058310342904,-0.522047851487504,0.265422095155624,0.00998504946369298,1.21118581168451,0.303498199067069,-0.177290351725845,0.110072029468342,-1.17323745099918,-0.459987124864729,0.760931619828605,-0.619308257765027,0.512515928674666,0.0491673996399365,-0.752793579378729,1.56640542196119,0.390335207724339,1.35506261788154,0.0207088214024194,0.36471964935176,0.472881348577336,1.26005467852412,0.293987375343004,0.561368434943438,-0.836649712115441
"YGL178W",6.38106130945595,4.84760669164881,6.28898464630462,4.88347051650524,5.6996465655005,5.8359894930063,6.04694606588708,6.16157676568727,5.4758611253328,5.54530466459969,5.75616117393831,5.74912055387801,6.47576945036414,5.68955752862208,5.85028403843775,5.68463403732666,5.33934352705605,5.94654608233772,5.42126016025382,5.75179336433789,6.13772020769654,5.85070389778428,4.86215838577046,5.33471082389818,5.7282323592505,5.60825688238335,5.64727567232018
"YGL179C",4.89261462202911,6.43413637643893,5.56092137084584,6.1627639669204,4.90045622120639,7.01451649096918,7.36154606086265,6.96267424669608,6.76686714062027,6.50306341407647,5.99608376484622,6.72049536226598,4.85295456913005,6.58826127911484,5.90048055221575,6.84889615640024,6.36556436388237,7.20385038697577,7.28206983901505,7.0495473403038,5.0682368567146,7.22144061812036,5.37988809983664,6.14710403029171,7.04595166763895,6.13768225067243,5.74957066607802
"YGL180W",6.05967101067865,4.31904363125989,5.92434613809203,4.29933481083527,5.81696909849791,4.94334465167916,4.9222876138658,4.88301830433235,4.93220738425537,4.86374523257114,5.09520222095485,5.04671145307184,6.21974997694197,4.85115774022456,6.6655467642796,5.44288687948458,4.64250181538581,5.75401409320177,4.75130040346698,5.49613025355761,6.18882955286741,4.56175584001498,5.67402054112327,6.01151684976359,5.49547929584109,4.91199012743482,4.75329482293682
"YGL181W",5.56235763981165,5.03936490970073,5.74118047758883,4.49571065026776,5.47324784482213,5.39645323369452,5.59036346729122,5.40295361572119,5.66046914263269,5.54530466459969,5.50284104582351,5.5921389771391,5.79366255556221,5.24914675131249,6.83468505725542,5.64808108501448,5.47258744047752,5.53656992328611,5.2283684105866,5.4159448735176,6.36528372171291,5.1325873532812,5.24122190061754,5.64334958465969,5.80906524702925,5.55025068712989,5.79948421907606
"YGL182C",-0.400646848683334,-3.51134401223759,-0.820445407655437,-1.45358883862536,-0.593260338982563,-1.18671730349795,-0.983181583043436,-2.0960974075489,-1.85283690831894,-2.15893460741319,-1.55203267885203,-1.07418973140099,-0.585311349284107,-3.03499348210299,-1.30319921891854,-1.35372905755723,-2.36787664374371,-0.802949359186776,-0.176121722478156,-0.68308745476948,-0.884538895410696,-1.3508273561022,-2.19440792198803,-1.03528447189021,-3.20619083584914,-2.05999594433406,-0.836649712115441
"YGL183C",2.80719698676541,0.220068109103506,3.65524725218269,0.803562832203062,2.41560404858829,1.25429691722489,2.27283735584405,1.28358111588293,1.43664554195885,0.344103836205014,1.34627145216894,0.506037273825128,2.53776839070945,1.79585065759391,4.12837125396557,1.90735058747357,-0.570468968293715,3.78924951875126,1.85161494935398,3.42220526812645,1.66371419015299,3.01683852727541,2.23616324747058,3.73258673399992,1.18217358587265,1.70522028699731,0.865985810172516
"YGL184C",6.50118340606944,5.77479076740804,6.90098941970098,6.17714553640028,6.58768394295612,7.2168090851069,6.33256785488452,6.7187192833777,6.51610341088966,6.66855468285537,5.01751911381274,7.23914798172326,6.94723750660389,6.70867354261189,8.13244999583931,6.63934120819977,4.3291181309325,6.61641241744436,6.11529518018928,6.28133579535934,6.0629816881609,6.19203402064611,7.54890086243458,7.07569383819924,6.50562516150268,5.00129176877176,6.67231506113512
"YGL185C",5.73890370120452,4.25130433667344,5.75831082975765,4.10473090074342,5.44078502164593,4.59689038708776,5.7057627331686,4.55905721895598,4.87958653775855,4.22933670284594,4.88630954389289,4.44450718266155,5.28912791423546,3.84843997230975,5.16853594789908,4.77305208442792,4.48660599612244,5.57671695807668,5.59392188449157,5.49613025355761,5.50477475618069,5.04659189647507,4.15550359786099,5.41059763450506,4.57757959726428,4.69970287974107,4.11186197769438
"YGL186C",6.23450634142256,5.18956456365358,6.02214074389117,5.12857755857265,5.78910696429296,6.02570867362177,6.35492634785539,6.31082120475646,5.76731539647079,6.28126448181615,6.03039004120002,6.82361637865896,6.60328294400377,6.02649811597299,7.24461910719059,6.22791105010376,6.10404632350296,6.34689208335606,6.49064291217727,6.33945504265164,6.03397362658621,6.35873956284016,5.46678010894119,6.12662335879954,5.96519345973756,6.3123680920977,6.86954412281639
"YGL187C",9.71151862955743,6.56051847941021,9.54542786244296,5.76745996939208,9.4129764373011,7.27914595588606,10.0864768264993,7.72350317855695,6.79555374442641,6.67795901670981,7.57512368402305,6.66065082902704,9.47913126609397,6.28647764195892,10.0658891903496,7.2749693207116,6.56997661582779,10.0843269861247,10.5253070033093,10.1997675459279,10.1378101568636,8.37577262012017,7.84918260962886,9.89117948555652,6.5533332848569,7.56210359345623,6.7603624777734
"YGL188C",7.49513840813526,3.98306169528464,7.14084651296355,3.00711431892525,6.88284611432174,4.82451023636725,7.76941761107783,5.03452982853091,4.5684533054413,3.66381932396225,5.24684635932625,4.23357675924097,7.10556654824827,3.91740575410135,7.38586246611611,4.84299707443618,3.59758703497935,7.25931877637506,7.59760867751538,7.12453713407925,7.41898160014091,5.52562552959955,4.5871985602128,7.1374839447869,4.48460650135487,4.93483908377747,4.39043786479668
"YGL188C-A",1.63666833112488,-0.0749575219411928,0.882908004874896,0.709275346817327,0.265422095155624,0.498153811092587,0.535959263581935,1.43357729403837,-1.32788992806999,1.2108893691843,0.149257685888459,1.48874463658953,0.0866757758132888,1.0437590007568,0.846329575605301,0.401213180718811,0.776253114289692,1.1815658819642,0.723508728066474,0.374023212375533,0.292298630421166,1.73012995470745,-0.926265903081787,1.41548562720902,-0.360386953343509,0.968110814924091,1.93424027832904
"YGL189C",8.24610588097918,7.81747624376961,8.64766290159085,7.91308808128027,8.40542154343289,7.98830299038251,8.26765376811783,8.18009654903281,8.51952970594444,10.3633562807231,8.16901101868145,10.3150588624283,8.30617120907454,8.63727078499401,7.85891075785372,8.66994308586846,10.4043474192213,8.14599144386465,8.27637843992477,8.35577458698111,8.89205679453762,9.20421031125787,6.70622378185,8.36260022279348,8.09495509464089,8.1736396516504,10.5310306099566
"YGL190C",6.85125359695642,5.26424325549428,6.28701863341221,4.87806323859127,6.05978861052721,5.57639882434806,6.21373385061771,5.77031203572519,6.23117690630097,5.88859226970509,5.856456401862,6.1635084060233,6.22890583016679,5.6621897698337,6.02088878817876,5.88814806805134,5.78856895639271,6.11638311969037,6.263325108756,5.81568839303997,6.45785804954185,5.37602353990397,4.79976857478607,5.8797640455502,6.14759569593951,5.87956137715145,6.15518068151533
"YGL191W",9.86480728683951,7.04061352339469,9.61936349834411,6.64974237894313,9.54552053685028,7.45546589446845,10.0471120826166,7.82584283857006,7.49558160260626,6.88354259290758,7.63171226276483,6.79770196804349,9.4611142907676,7.09193380020817,10.4745276803221,7.60135571895105,6.88985815188767,10.2683529348243,10.7240388759708,10.5331810750237,10.3831190819379,8.3863653949457,8.90627074828273,10.287421404325,7.00050099607093,7.90727332718332,6.84730453228511
"YGL192W",5.16049264341922,4.08729721049045,5.34357396069874,3.9380505722423,5.35469754827526,4.75688816466181,5.80044376574121,4.78871460223555,4.55360135211272,4.1543185318743,4.65668171370336,4.63216623872574,5.74556324201033,4.49284188071469,5.82923486810358,4.76169142877174,4.70574380201248,5.66480449916141,5.7617554355136,5.5148355057389,5.95554121968784,4.96344994831456,3.95826003031545,5.47975836101405,4.65215313356567,4.90869624828389,4.50183284213178
"YGL193C",0.88208287902515,-1.48612851210975,1.1133964807926,-1.45358883862536,0.642856137370174,-1.18671730349795,0.370237276283769,-1.20443677088267,-0.390510844935465,-1.64854521889235,-0.229367327936951,-0.734646554629608,1.64065731368924,-1.7450157632992,1.94130890712119,-1.35372905755723,0.302184167497549,1.08006592914553,1.22168104511819,1.53338773358059,1.86437780067245,0.665531759959284,-0.159232352471323,1.26005467852412,-1.29903289793648,-0.221383515215624,-0.191651287105279
"YGL194C",4.33026305875167,2.50806783134049,4.2550988061277,2.88303548576968,3.99445315059242,3.35775326295337,4.49902960863644,3.6365500355468,3.2122688369367,3.8654210934026,3.72714896871721,4.2190057758055,4.35312965308452,2.61284639497515,4.96915236801791,3.55554689248736,4.23425689336185,4.589329806336,4.44230666679371,4.48099542206542,4.56628001037792,3.77045040473463,3.48998231976734,4.43615948333658,3.42807344867437,3.54914828345655,4.28537086169607
"YGL194C-A",5.29621235847136,2.48048948400653,3.8056425999098,2.38508516244457,3.20152352794559,3.149400255127,3.87445345250486,3.04191503426729,3.32150782350603,2.67841575868254,3.68182396807234,3.59329025378658,4.0359778085647,2.12228581811493,4.05773853465143,3.40789708968791,3.21837966938782,3.97035209403744,3.90839251922858,3.97123397401572,3.23836677404008,4.17508820678635,2.47847595994176,4.04189766826772,2.93244033492863,3.60719793957248,3.18313355276686
